小字名,市区町村名,地番,center_lng,center_lat
字一已,雨竜郡秩父別町,5953,141.996206,43.750412
字一已,雨竜郡秩父別町,5952,141.99669,43.750532
字一已,雨竜郡秩父別町,5951,141.997516,43.750359
字一已,雨竜郡秩父別町,5949,141.998035,43.750692
字一已,雨竜郡秩父別町,5950,141.998248,43.750333
字一已,雨竜郡秩父別町,道-38,141.998507,43.750318
字一已,雨竜郡秩父別町,1205-5,141.998538,43.75062
字一已,雨竜郡秩父別町,5945,141.998976,43.750605
字一已,雨竜郡秩父別町,5944,141.998956,43.750624
字一已,雨竜郡秩父別町,2363-1,141.998655,43.750564
字一已,雨竜郡秩父別町,5946,141.999338,43.750387
字一已,雨竜郡秩父別町,5943,142.000171,43.750497
字一已,雨竜郡秩父別町,2358-7,142.000829,43.750713
字一已,雨竜郡秩父別町,2358-9,142.000932,43.750486
字一已,雨竜郡秩父別町,5947,142.000129,43.750146
字一已,雨竜郡秩父別町,5948,142.000557,43.750199
字一已,雨竜郡秩父別町,2358-8,142.00118,43.750687
字秩父別,雨竜郡秩父別町,136,142.002286,43.758096
字一已,雨竜郡秩父別町,1204-1,141.999189,43.756497
字一已,雨竜郡秩父別町,1204-240,141.997022,43.75407
字一已,雨竜郡秩父別町,1204-18,141.995705,43.753463
字一已,雨竜郡秩父別町,1204-132,141.995532,43.753306
字一已,雨竜郡秩父別町,1204-184,141.996312,43.753067
字一已,雨竜郡秩父別町,1204-133,141.99645,43.753082
字一已,雨竜郡秩父別町,1204-209,141.996579,43.753031
字一已,雨竜郡秩父別町,1204-208,141.996596,43.753042
字一已,雨竜郡秩父別町,1204-206,141.996847,43.753146
字一已,雨竜郡秩父別町,1204-207,141.996991,43.753093
字一已,雨竜郡秩父別町,1204-89,141.997077,43.753625
字一已,雨竜郡秩父別町,1204-84,141.997728,43.7539
字一已,雨竜郡秩父別町,1204-245,141.99757,43.752915
字一已,雨竜郡秩父別町,1204-241,141.999411,43.753416
字一已,雨竜郡秩父別町,1204-254,141.999528,43.753532
字一已,雨竜郡秩父別町,1204-249,142.000195,43.752304
字一已,雨竜郡秩父別町,1204-160,141.999559,43.75224
字一已,雨竜郡秩父別町,1204-164,141.999944,43.75212
字一已,雨竜郡秩父別町,1204-163,141.999829,43.752165
字一已,雨竜郡秩父別町,1204-146,142.000605,43.751944
字一已,雨竜郡秩父別町,1204-27,142.000813,43.752144
字一已,雨竜郡秩父別町,1204-172,142.000243,43.752934
字一已,雨竜郡秩父別町,1204-125,142.001511,43.751999
字一已,雨竜郡秩父別町,1204-116,142.00124,43.751953
字一已,雨竜郡秩父別町,1204-190,142.001247,43.751847
字一已,雨竜郡秩父別町,1204-191,142.001143,43.751837
字一已,雨竜郡秩父別町,1204-158,142.001487,43.751778
字一已,雨竜郡秩父別町,1204-159,142.001306,43.751792
字一已,雨竜郡秩父別町,1204-124,142.001297,43.751173
字一已,雨竜郡秩父別町,2359-4,142.000384,43.751057
字一已,雨竜郡秩父別町,1204-15,142.000829,43.751291
字一已,雨竜郡秩父別町,1204-239,142.00114,43.751506
字一已,雨竜郡秩父別町,1204-147,142.001063,43.751847
字一已,雨竜郡秩父別町,1204-145,142.000565,43.751964
字一已,雨竜郡秩父別町,1204-16,141.99951,43.751531
字一已,雨竜郡秩父別町,1204-244,142.000097,43.751762
字一已,雨竜郡秩父別町,道-37,142.00046,43.750715
字一已,雨竜郡秩父別町,道-1,141.99979,43.750804
字一已,雨竜郡秩父別町,道-2,141.999569,43.7509
字一已,雨竜郡秩父別町,1205-4,141.999157,43.750938
字一已,雨竜郡秩父別町,1205-6,141.998547,43.750923
字一已,雨竜郡秩父別町,道-3,141.997955,43.751235
字一已,雨竜郡秩父別町,1205-1,141.998209,43.751243
字一已,雨竜郡秩父別町,道-4,141.997777,43.751669
字一已,雨竜郡秩父別町,道-5,141.997492,43.75193
字一已,雨竜郡秩父別町,1205-3,141.99777,43.751794
字一已,雨竜郡秩父別町,5974,141.997331,43.752126
字一已,雨竜郡秩父別町,1204-246,141.998169,43.751812
