小字名,市区町村名,地番,center_lng,center_lat
字上更別,河西郡更別村,224-2,143.276024,42.588897
字弘和,河西郡更別村,道-113,143.292324,42.593151
字弘和,河西郡更別村,541-7,143.291466,42.593428
字弘和,河西郡更別村,541-186,143.290602,42.594229
字弘和,河西郡更別村,541-185,143.291676,42.593803
字弘和,河西郡更別村,道-110-3,143.294812,42.592676
字弘和,河西郡更別村,541-12,143.294474,42.593544
字弘和,河西郡更別村,541-9,143.293657,42.592616
字弘和,河西郡更別村,541-15,143.295297,42.596388
字弘和,河西郡更別村,道-114,143.294086,42.595602
字弘和,河西郡更別村,541-105,143.293874,42.594491
字弘和,河西郡更別村,541-11,143.29288,42.595369
字弘和,河西郡更別村,541-119,143.291536,42.594708
字弘和,河西郡更別村,541-13,143.292774,42.598314
字弘和,河西郡更別村,541-10,143.291697,42.597076
字弘和,河西郡更別村,557-1,143.290562,42.59825
字弘和,河西郡更別村,541-247,143.292979,42.598978
字弘和,河西郡更別村,道-110-4,143.29415,42.598615
字弘和,河西郡更別村,541-53,143.294113,42.598397
字弘和,河西郡更別村,541-281,143.294428,42.598426
字弘和,河西郡更別村,541-191,143.293536,42.597831
字弘和,河西郡更別村,541-120,143.294189,42.598017
字弘和,河西郡更別村,541-14,143.293588,42.596724
字弘和,河西郡更別村,541-190,143.294681,42.597861
字弘和,河西郡更別村,541-20,143.29633,42.598026
字弘和,河西郡更別村,道-1241,143.296552,42.599012
字弘和,河西郡更別村,道-94,143.297743,42.608612
字弘和,河西郡更別村,541-26,143.297946,42.606882
字弘和,河西郡更別村,541-24,143.29684,42.605542
字弘和,河西郡更別村,541-90,143.298596,42.605609
字弘和,河西郡更別村,道-110-5,143.293356,42.604635
字弘和,河西郡更別村,541-68,143.294345,42.605787
字弘和,河西郡更別村,541-215,143.293844,42.605888
字弘和,河西郡更別村,541-216,143.293874,42.60586
字弘和,河西郡更別村,540-4,143.293674,42.605983
字弘和,河西郡更別村,540-3,143.293696,42.60597
字弘和,河西郡更別村,541-69,143.295664,42.606337
字弘和,河西郡更別村,541-70,143.295019,42.606166
字弘和,河西郡更別村,541-25,143.296375,42.607684
字弘和,河西郡更別村,539-3,143.295733,42.608805
字弘和,河西郡更別村,539-4,143.295313,42.608196
字弘和,河西郡更別村,541-222,143.295439,42.608083
字弘和,河西郡更別村,541-223,143.295491,42.608088
字弘和,河西郡更別村,539-6,143.29509,42.607932
字弘和,河西郡更別村,539-1,143.294156,42.608172
字弘和,河西郡更別村,541-221,143.294671,42.606991
字弘和,河西郡更別村,537-10,143.291572,42.607409
字弘和,河西郡更別村,537-9,143.291749,42.607653
字弘和,河西郡更別村,538-2,143.291955,42.608708
字弘和,河西郡更別村,537-5,143.290602,42.607858
字弘和,河西郡更別村,537-4,143.290525,42.608154
字弘和,河西郡更別村,536-2,143.290944,42.608264
字弘和,河西郡更別村,516-1,143.282508,42.597554
字弘和,河西郡更別村,537-8,143.290134,42.607218
字弘和,河西郡更別村,537-7,143.290529,42.607357
字弘和,河西郡更別村,537-6,143.290677,42.607563
字弘和,河西郡更別村,537-1,143.290886,42.607455
字弘和,河西郡更別村,537-11,143.291271,42.606992
字弘和,河西郡更別村,537-19,143.290969,42.606575
字弘和,河西郡更別村,537-16,143.28996,42.606972
字弘和,河西郡更別村,537-15,143.29003,42.606662
字弘和,河西郡更別村,537-14,143.289883,42.606456
字弘和,河西郡更別村,537-3,143.290187,42.606483
字弘和,河西郡更別村,546-2,143.290323,42.605553
字弘和,河西郡更別村,537-13,143.290796,42.605832
字弘和,河西郡更別村,537-17,143.29066,42.606147
字弘和,河西郡更別村,537-18,143.29081,42.606349
字弘和,河西郡更別村,540-1,143.292696,42.606338
字弘和,河西郡更別村,540-2,143.2929,42.604898
字弘和,河西郡更別村,542-5,143.292941,42.604642
字弘和,河西郡更別村,542-4,143.292947,42.604673
字弘和,河西郡更別村,541-213,143.292992,42.604701
字弘和,河西郡更別村,541-214,143.29298,42.604633
字弘和,河西郡更別村,543-1,143.291048,42.604093
字弘和,河西郡更別村,544-9,143.291028,42.602281
字弘和,河西郡更別村,544-10,143.29095,42.602223
字弘和,河西郡更別村,544-17,143.290965,42.602311
字弘和,河西郡更別村,544-16,143.290982,42.602305
字弘和,河西郡更別村,544-2,143.290834,42.602468
字弘和,河西郡更別村,542-7,143.292282,42.602319
字弘和,河西郡更別村,542-2,143.292175,42.602984
字弘和,河西郡更別村,543-4,143.29132,42.602773
字弘和,河西郡更別村,543-5,143.291308,42.602782
字弘和,河西郡更別村,543-2,143.292071,42.603725
字弘和,河西郡更別村,543-3,143.292026,42.603719
字弘和,河西郡更別村,541-22,143.293466,42.602688
字弘和,河西郡更別村,541-67,143.295325,42.601778
字弘和,河西郡更別村,541-17,143.293169,42.600977
字弘和,河西郡更別村,541-23,143.295339,42.601331
字弘和,河西郡更別村,541-18,143.295127,42.599689
字弘和,河西郡更別村,541-246,143.29209,42.599336
字弘和,河西郡更別村,542-6,143.291543,42.601508
字弘和,河西郡更別村,541-16,143.292042,42.599783
