小字名,市区町村名,地番,center_lng,center_lat
字峠,虻田郡ニセコ町,171-1,140.761163,42.711446
字峠,虻田郡ニセコ町,水-67,140.760148,42.711195
字峠,虻田郡ニセコ町,172-7,140.761146,42.711811
字峠,虻田郡ニセコ町,170,140.761024,42.711703
字峠,虻田郡ニセコ町,171-2,140.760275,42.711479
字峠,虻田郡ニセコ町,172-2,140.759445,42.711273
字峠,虻田郡ニセコ町,172-9,140.759852,42.711389
字峠,虻田郡ニセコ町,水-70,140.759674,42.711129
字峠,虻田郡ニセコ町,172-3,140.75984,42.711202
字峠,虻田郡ニセコ町,169,140.760891,42.710957
字峠,虻田郡ニセコ町,227-6,140.752453,42.709931
字峠,虻田郡ニセコ町,227-3,140.752281,42.710097
字峠,虻田郡ニセコ町,227-2,140.753292,42.711381
字峠,虻田郡ニセコ町,227-4,140.753941,42.71095
字峠,虻田郡ニセコ町,172-8,140.759274,42.711258
字峠,虻田郡ニセコ町,172-5,140.758461,42.711377
字峠,虻田郡ニセコ町,172-4,140.758891,42.711629
字峠,虻田郡ニセコ町,172-1,140.758536,42.715002
字峠,虻田郡ニセコ町,177-4,140.753951,42.712491
字峠,虻田郡ニセコ町,180-1,140.753169,42.713507
字峠,虻田郡ニセコ町,177-2,140.755635,42.714769
字峠,虻田郡ニセコ町,177,140.755506,42.716431
字峠,虻田郡ニセコ町,177-5,140.754714,42.715838
字峠,虻田郡ニセコ町,172-6,140.759846,42.71619
字峠,虻田郡ニセコ町,170-2,140.760726,42.713017
字峠,虻田郡ニセコ町,169-2,140.762059,42.713097
字峠,虻田郡ニセコ町,水-69,140.763485,42.717
字峠,虻田郡ニセコ町,143-3,140.763156,42.715695
字峠,虻田郡ニセコ町,143-84,140.765406,42.720296
字峠,虻田郡ニセコ町,143-66,140.765791,42.720594
字峠,虻田郡ニセコ町,143-77,140.765677,42.720409
字峠,虻田郡ニセコ町,143-76,140.765488,42.720458
字峠,虻田郡ニセコ町,143-85,140.765596,42.720253
字峠,虻田郡ニセコ町,143-86,140.765809,42.720204
字峠,虻田郡ニセコ町,143-87,140.766025,42.720156
字峠,虻田郡ニセコ町,143-88,140.766224,42.720112
字峠,虻田郡ニセコ町,143-79,140.766097,42.7203
字峠,虻田郡ニセコ町,143-68,140.766213,42.720482
字峠,虻田郡ニセコ町,143-78,140.765884,42.720355
字峠,虻田郡ニセコ町,143-67,140.765999,42.720538
字峠,虻田郡ニセコ町,143-36,140.766129,42.720678
字峠,虻田郡ニセコ町,143-52,140.766217,42.720858
字峠,虻田郡ニセコ町,143-53,140.765995,42.720917
字峠,虻田郡ニセコ町,143-35,140.765906,42.720737
字峠,虻田郡ニセコ町,143-65,140.765589,42.720647
字峠,虻田郡ニセコ町,143-34,140.76571,42.720789
字峠,虻田郡ニセコ町,143-54,140.765772,42.720977
字峠,虻田郡ニセコ町,143-55,140.765842,42.721118
字峠,虻田郡ニセコ町,143-56,140.766066,42.721058
字峠,虻田郡ニセコ町,143-10,140.766178,42.721222
字峠,虻田郡ニセコ町,143-24,140.766241,42.721353
字峠,虻田郡ニセコ町,143-9,140.765936,42.721285
字峠,虻田郡ニセコ町,143-25,140.765999,42.721417
字峠,虻田郡ニセコ町,143-26,140.766085,42.721591
字峠,虻田郡ニセコ町,水-74,140.764394,42.71981
字峠,虻田郡ニセコ町,144-2,140.761893,42.720979
字峠,虻田郡ニセコ町,164-3,140.757656,42.719311
字峠,虻田郡ニセコ町,164-2,140.756587,42.719365
字峠,虻田郡ニセコ町,177-3,140.756443,42.717002
字峠,虻田郡ニセコ町,178-2,140.754093,42.717575
字峠,虻田郡ニセコ町,178,140.754158,42.717469
字峠,虻田郡ニセコ町,164-1,140.75356,42.720618
字峠,虻田郡ニセコ町,152,140.758435,42.724544
字峠,虻田郡ニセコ町,152-2,140.753377,42.723044
字峠,虻田郡ニセコ町,153,140.756296,42.724634
字峠,虻田郡ニセコ町,147,140.760279,42.722571
字峠,虻田郡ニセコ町,146,140.763939,42.721785
字峠,虻田郡ニセコ町,131-7,140.765797,42.723323
字峠,虻田郡ニセコ町,131-6,140.766068,42.724201
字峠,虻田郡ニセコ町,131-5,140.766074,42.72473
字峠,虻田郡ニセコ町,130,140.763882,42.724308
字峠,虻田郡ニセコ町,131-1,140.766336,42.726421
字峠,虻田郡ニセコ町,131-2,140.766214,42.726078
字峠,虻田郡ニセコ町,131-3,140.766543,42.725718
字峠,虻田郡ニセコ町,131-4,140.766231,42.725235
字峠,虻田郡ニセコ町,129-2,140.767035,42.724756
字峠,虻田郡ニセコ町,133-4,140.769387,42.724814
字峠,虻田郡ニセコ町,135-1,140.772191,42.72644
字峠,虻田郡ニセコ町,135-3,140.772011,42.724841
字峠,虻田郡ニセコ町,132-2,140.767184,42.72313
字峠,虻田郡ニセコ町,132-1,140.767584,42.723469
字峠,虻田郡ニセコ町,133-2,140.768112,42.72264
字峠,虻田郡ニセコ町,143-1,140.767796,42.721985
字峠,虻田郡ニセコ町,143-4,140.767041,42.721674
字峠,虻田郡ニセコ町,143-29,140.766811,42.721396
字峠,虻田郡ニセコ町,143-30,140.76703,42.721336
字峠,虻田郡ニセコ町,143-8,140.76695,42.721261
字峠,虻田郡ニセコ町,143-28,140.766568,42.721462
字峠,虻田郡ニセコ町,143-27,140.766326,42.721526
字峠,虻田郡ニセコ町,143-23,140.766483,42.721288
字峠,虻田郡ニセコ町,143-11,140.766421,42.721157
字峠,虻田郡ニセコ町,143-12,140.766665,42.721092
字峠,虻田郡ニセコ町,143-58,140.766509,42.720942
字峠,虻田郡ニセコ町,143-57,140.766285,42.721
字峠,虻田郡ニセコ町,143-51,140.766438,42.720799
字峠,虻田郡ニセコ町,143-50,140.76669,42.720731
字峠,虻田郡ニセコ町,143-59,140.766759,42.720875
字峠,虻田郡ニセコ町,143-49,140.766829,42.720694
字峠,虻田郡ニセコ町,143-48,140.766945,42.720663
字峠,虻田郡ニセコ町,143-60,140.766958,42.720823
字峠,虻田郡ニセコ町,143-13,140.766914,42.721026
字峠,虻田郡ニセコ町,143-5,140.766787,42.720969
字峠,虻田郡ニセコ町,143-22,140.766727,42.721223
字峠,虻田郡ニセコ町,143-21,140.766979,42.721156
字峠,虻田郡ニセコ町,143-20,140.767168,42.721106
字峠,虻田郡ニセコ町,143-18,140.76747,42.721025
字峠,虻田郡ニセコ町,143-19,140.767289,42.721073
字峠,虻田郡ニセコ町,143-14,140.767167,42.720959
字峠,虻田郡ニセコ町,143-61,140.767156,42.72077
字峠,虻田郡ニセコ町,143-62,140.767432,42.720698
