市区町村名,地番,大字名,center_lng,center_lat
上川郡下川町,3556,班渓,142.693646,44.20253
上川郡下川町,3554,班渓,142.684278,44.223114
上川郡下川町,3555,班渓,142.681936,44.218829
上川郡下川町,3552,班渓,142.679492,44.243967
上川郡下川町,3551,班渓,142.674923,44.244162
上川郡下川町,701-32,渓和,142.707116,44.273964
上川郡下川町,701-12,渓和,142.709387,44.274243
上川郡下川町,3553,班渓,142.674651,44.250329
上川郡下川町,1143,渓和,142.678445,44.26051
上川郡下川町,1275,渓和,142.676366,44.259312
上川郡下川町,1274,渓和,142.674763,44.258584
上川郡下川町,1272,渓和,142.672952,44.25803
上川郡下川町,1144,渓和,142.672908,44.259479
上川郡下川町,1166,渓和,142.673996,44.260319
上川郡下川町,1109,渓和,142.674231,44.260325
上川郡下川町,1141,渓和,142.676748,44.261031
上川郡下川町,1107,渓和,142.675168,44.262224
上川郡下川町,1090,渓和,142.674795,44.261773
上川郡下川町,1154,渓和,142.674983,44.261489
上川郡下川町,1156-1,渓和,142.673881,44.261331
上川郡下川町,1089-1,渓和,142.674092,44.261865
上川郡下川町,1089-2,渓和,142.673503,44.261987
上川郡下川町,1156-2,渓和,142.673004,44.260867
上川郡下川町,1157,渓和,142.67235,44.261474
上川郡下川町,1088,渓和,142.673284,44.262049
上川郡下川町,1085-1,渓和,142.671645,44.263874
上川郡下川町,1086-1,渓和,142.672046,44.262816
上川郡下川町,1087,渓和,142.673549,44.263344
上川郡下川町,1091-2,渓和,142.67366,44.263147
上川郡下川町,1091-1,渓和,142.674306,44.262777
上川郡下川町,1092,渓和,142.673626,44.263722
上川郡下川町,1086-2,渓和,142.673012,44.263511
上川郡下川町,1094-1,渓和,142.67268,44.264719
上川郡下川町,1094-2,渓和,142.673379,44.264064
上川郡下川町,749,渓和,142.678748,44.266192
上川郡下川町,1100,渓和,142.677181,44.26547
上川郡下川町,1115,渓和,142.678644,44.264416
上川郡下川町,1114,渓和,142.678047,44.264589
上川郡下川町,1111-1,渓和,142.677975,44.263076
上川郡下川町,1112,渓和,142.677246,44.262266
上川郡下川町,1110,渓和,142.677244,44.262243
上川郡下川町,1142-2,渓和,142.678794,44.261496
上川郡下川町,1111-2,渓和,142.678957,44.2633
上川郡下川町,1142-1,渓和,142.679336,44.262241
上川郡下川町,1134-1,渓和,142.680094,44.262004
上川郡下川町,1139-1,渓和,142.67991,44.263111
上川郡下川町,1119,渓和,142.679938,44.264217
上川郡下川町,1140,渓和,142.679217,44.264371
上川郡下川町,1122,渓和,142.680863,44.265173
上川郡下川町,1120,渓和,142.682005,44.265024
上川郡下川町,1137,渓和,142.681009,44.263908
上川郡下川町,1133-2,渓和,142.6826,44.262997
上川郡下川町,1133-1,渓和,142.685195,44.264731
上川郡下川町,1133-3,渓和,142.684598,44.264077
上川郡下川町,1134-5,渓和,142.685527,44.263992
上川郡下川町,1134-4,渓和,142.685453,44.263741
上川郡下川町,1134-2,渓和,142.685083,44.263697
上川郡下川町,1133-5,渓和,142.685905,44.264404
上川郡下川町,719,渓和,142.688538,44.267275
上川郡下川町,1132,渓和,142.686527,44.266036
上川郡下川町,723,渓和,142.68587,44.265954
上川郡下川町,722-2,渓和,142.686652,44.266553
上川郡下川町,730-2,渓和,142.686193,44.266799
上川郡下川町,720,渓和,142.686771,44.266573
上川郡下川町,722-5,渓和,142.687071,44.268122
上川郡下川町,722-3,渓和,142.687027,44.267951
上川郡下川町,722-1,渓和,142.686958,44.267691
上川郡下川町,730-1,渓和,142.686584,44.2673
上川郡下川町,730-4,渓和,142.686061,44.267388
上川郡下川町,730-3,渓和,142.686663,44.268372
上川郡下川町,722-4,渓和,142.687122,44.268301
上川郡下川町,718-1,渓和,142.687414,44.268471
上川郡下川町,718-2,渓和,142.687729,44.268428
上川郡下川町,718-3,渓和,142.687255,44.268028
上川郡下川町,716-4,渓和,142.687724,44.268716
上川郡下川町,717-1,渓和,142.687275,44.268774
上川郡下川町,716-3,渓和,142.69019,44.26974
上川郡下川町,716-2,渓和,142.689998,44.268771
上川郡下川町,716-1,渓和,142.688102,44.269541
上川郡下川町,675-1,渓和,142.688094,44.270463
上川郡下川町,681-1,渓和,142.690399,44.270477
上川郡下川町,687,渓和,142.689796,44.271641
上川郡下川町,694,渓和,142.689001,44.273024
上川郡下川町,695,渓和,142.688421,44.273107
上川郡下川町,651,渓和,142.688274,44.272842
上川郡下川町,1276,渓和,142.688187,44.272321
上川郡下川町,682,渓和,142.689548,44.270412
上川郡下川町,685,渓和,142.687909,44.271484
上川郡下川町,670,渓和,142.687657,44.271741
上川郡下川町,668,渓和,142.687513,44.271174
上川郡下川町,667,渓和,142.687013,44.271562
上川郡下川町,654-5,渓和,142.686946,44.272214
上川郡下川町,654-1,渓和,142.687301,44.272579
上川郡下川町,652,渓和,142.687854,44.273135
上川郡下川町,654-4,渓和,142.686578,44.272897
上川郡下川町,656,渓和,142.685527,44.272998
上川郡下川町,657,渓和,142.685582,44.271401
上川郡下川町,666,渓和,142.687013,44.270789
上川郡下川町,684,渓和,142.687762,44.271084
上川郡下川町,671,渓和,142.687683,44.271142
上川郡下川町,673,渓和,142.687458,44.27032
上川郡下川町,674,渓和,142.68759,44.270337
上川郡下川町,663,渓和,142.686855,44.270349
上川郡下川町,662-1,渓和,142.686965,44.270279
上川郡下川町,662-3,渓和,142.687389,44.269614
上川郡下川町,717-2,渓和,142.687438,44.269524
上川郡下川町,732,渓和,142.686931,44.268969
上川郡下川町,734,渓和,142.686653,44.270021
上川郡下川町,735,渓和,142.685179,44.269815
上川郡下川町,736-3,渓和,142.683116,44.270928
上川郡下川町,659-3,渓和,142.684447,44.270717
上川郡下川町,636,渓和,142.684231,44.270936
上川郡下川町,660,渓和,142.685484,44.270519
上川郡下川町,639-2,渓和,142.68419,44.271941
上川郡下川町,635,渓和,142.683202,44.271559
上川郡下川町,637,渓和,142.681914,44.273261
上川郡下川町,638,渓和,142.681454,44.272833
上川郡下川町,640-4,渓和,142.681265,44.272876
上川郡下川町,630-1,渓和,142.681226,44.272608
上川郡下川町,630-2,渓和,142.681172,44.272385
上川郡下川町,631,渓和,142.681684,44.272179
上川郡下川町,632,渓和,142.682416,44.272204
上川郡下川町,630-3,渓和,142.680926,44.271302
上川郡下川町,737,渓和,142.681113,44.270797
上川郡下川町,738,渓和,142.681228,44.270068
上川郡下川町,736-2,渓和,142.682349,44.27105
上川郡下川町,659-2,渓和,142.682616,44.271138
上川郡下川町,659-1,渓和,142.683843,44.270866
上川郡下川町,736-1,渓和,142.682795,44.270126
上川郡下川町,739,渓和,142.682312,44.269285
上川郡下川町,746,渓和,142.681738,44.26897
上川郡下川町,747,渓和,142.681875,44.268809
上川郡下川町,751,渓和,142.681685,44.268112
上川郡下川町,755-2,渓和,142.682704,44.267312
上川郡下川町,754-2,渓和,142.683043,44.268839
上川郡下川町,754-1,渓和,142.68396,44.268134
上川郡下川町,662-2,渓和,142.682479,44.267113
上川郡下川町,754-3,渓和,142.684836,44.267697
上川郡下川町,727,渓和,142.685662,44.268403
上川郡下川町,754-4,渓和,142.685329,44.268295
上川郡下川町,755-6,渓和,142.684595,44.26717
上川郡下川町,755-1,渓和,142.683828,44.267051
上川郡下川町,755-4,渓和,142.684209,44.266152
上川郡下川町,755-7,渓和,142.684743,44.267111
上川郡下川町,726,渓和,142.685127,44.266682
上川郡下川町,756-2,渓和,142.684129,44.265629
上川郡下川町,1128-2,渓和,142.684271,44.265562
上川郡下川町,1129-2,渓和,142.684081,44.265447
上川郡下川町,1128-1,渓和,142.683794,44.265619
上川郡下川町,756-1,渓和,142.683606,44.265691
上川郡下川町,1129-1,渓和,142.68374,44.265519
上川郡下川町,1127,渓和,142.682653,44.265685
上川郡下川町,1121-2,渓和,142.682462,44.265839
上川郡下川町,755-5,渓和,142.683136,44.266182
上川郡下川町,755-3,渓和,142.682811,44.267042
上川郡下川町,759,渓和,142.681106,44.266885
上川郡下川町,1124-1,渓和,142.682386,44.265785
上川郡下川町,1118,渓和,142.68022,44.265448
上川郡下川町,1116,渓和,142.679135,44.265421
上川郡下川町,765,渓和,142.679125,44.266787
上川郡下川町,763,渓和,142.679348,44.266509
上川郡下川町,762,渓和,142.679631,44.267003
上川郡下川町,760,渓和,142.680059,44.26783
上川郡下川町,748,渓和,142.681245,44.268508
上川郡下川町,743-3,渓和,142.681142,44.268934
上川郡下川町,743-4,渓和,142.680622,44.269043
上川郡下川町,775-1,渓和,142.680339,44.268967
上川郡下川町,776,渓和,142.679991,44.26892
上川郡下川町,775-3,渓和,142.680257,44.268645
上川郡下川町,743-1,渓和,142.680272,44.268262
上川郡下川町,775-4,渓和,142.680164,44.268251
上川郡下川町,764,渓和,142.679426,44.267546
上川郡下川町,772,渓和,142.677762,44.268336
上川郡下川町,777-1,渓和,142.67731,44.269263
上川郡下川町,777-2,渓和,142.677064,44.268951
上川郡下川町,771,渓和,142.676649,44.267967
上川郡下川町,769,渓和,142.677429,44.266668
上川郡下川町,768,渓和,142.67821,44.267073
上川郡下川町,1104,渓和,142.675961,44.265523
上川郡下川町,1098,渓和,142.675117,44.266961
上川郡下川町,797,渓和,142.675133,44.26701
上川郡下川町,1097,渓和,142.674958,44.266036
上川郡下川町,799,渓和,142.673974,44.266448
上川郡下川町,1096-1,渓和,142.67269,44.266393
上川郡下川町,1096-2,渓和,142.673539,44.266709
上川郡下川町,1065-2,渓和,142.67348,44.267167
上川郡下川町,800,渓和,142.672708,44.268681
