小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
,沙流郡日高町,422-2,字豊田,,142.288525,42.453447
,沙流郡日高町,422-1,字豊田,,142.288045,42.453332
,沙流郡日高町,422-3,字豊田,,142.287752,42.453189
,沙流郡日高町,422-5,字豊田,,142.287645,42.45318
,沙流郡日高町,422-4,字豊田,,142.287718,42.453261
,沙流郡日高町,421-2,字豊田,,142.287882,42.453428
,沙流郡日高町,421-1,字豊田,,142.287987,42.453467
,沙流郡日高町,424-4,字豊田,,142.287992,42.453529
,沙流郡日高町,424-5,字豊田,,142.288058,42.453607
,沙流郡日高町,424-1,字豊田,,142.288485,42.453937
,沙流郡日高町,424-7,字豊田,,142.288219,42.453824
,沙流郡日高町,424-3,字豊田,,142.288253,42.453684
,沙流郡日高町,423-1,字豊田,,142.288987,42.453961
,沙流郡日高町,441-2,字豊田,,142.297534,42.458543
,沙流郡日高町,430-1,字豊田,,142.295039,42.456493
,沙流郡日高町,431-1,字豊田,,142.294004,42.456714
,沙流郡日高町,431-3,字豊田,,142.294428,42.456362
,沙流郡日高町,439,字豊田,,142.294975,42.457503
,沙流郡日高町,440,字豊田,,142.295278,42.457683
,沙流郡日高町,438-1,字豊田,,142.293984,42.457613
,沙流郡日高町,437-8,字豊田,,142.293486,42.45806
,沙流郡日高町,437-9,字豊田,,142.292623,42.457619
,沙流郡日高町,432-1,字豊田,,142.292282,42.456347
,沙流郡日高町,432-2,字豊田,,142.292956,42.456954
,沙流郡日高町,429-1,字豊田,,142.292908,42.455822
,沙流郡日高町,428-2,字豊田,,142.293056,42.455356
,沙流郡日高町,429-2,字豊田,,142.293298,42.455538
,沙流郡日高町,429-3,字豊田,,142.293096,42.455705
,沙流郡日高町,431-2,字豊田,,142.293589,42.45563
,沙流郡日高町,430-2,字豊田,,142.294756,42.455891
,沙流郡日高町,428-3,字豊田,,142.292135,42.45513
,沙流郡日高町,428-1,字豊田,,142.291822,42.455779
,沙流郡日高町,426-3,字豊田,,142.290433,42.455312
,沙流郡日高町,426-1,字豊田,,142.289476,42.454651
,沙流郡日高町,427-2,字豊田,,142.291147,42.454607
,沙流郡日高町,427-1,字豊田,,142.29028,42.454256
,沙流郡日高町,423-2,字豊田,,142.288456,42.454172
,沙流郡日高町,424-6,字豊田,,142.288372,42.454046
,沙流郡日高町,425-7,字豊田,,142.288142,42.454279
,沙流郡日高町,425-6,字豊田,,142.288295,42.454594
,沙流郡日高町,425-5,字豊田,,142.288624,42.455128
,沙流郡日高町,425-4,字豊田,,142.289214,42.455728
,沙流郡日高町,425-1,字豊田,,142.289089,42.455582
,沙流郡日高町,426-4,字豊田,,142.288979,42.454913
,沙流郡日高町,426-6,字豊田,,142.289486,42.45561
,沙流郡日高町,426-5,字豊田,,142.289697,42.455903
,沙流郡日高町,425-3,字豊田,,142.289393,42.45607
,沙流郡日高町,433-5,字豊田,,142.290862,42.457305
,沙流郡日高町,424-2,字豊田,,142.292091,42.459063
,沙流郡日高町,434-1,字豊田,,142.289906,42.456756
,沙流郡日高町,433-6,字豊田,,142.290315,42.456704
,沙流郡日高町,433-3,字豊田,,142.291435,42.456684
,沙流郡日高町,433-4,字豊田,,142.292176,42.456753
