小字名,市区町村名,地番,center_lng,center_lat
字東台,中川郡池田町,514-26,143.575554,42.93153
字東台,中川郡池田町,514-27,143.569694,42.930501
字東台,中川郡池田町,水-128-1,143.561792,42.93386
字東台,中川郡池田町,514-71,143.562117,42.93399
字東台,中川郡池田町,522-2,143.562106,42.934189
字東台,中川郡池田町,522-1,143.56162,42.934084
字東台,中川郡池田町,521-1,143.561584,42.933874
字東台,中川郡池田町,521-3,143.561529,42.933904
字東台,中川郡池田町,1286,143.561532,42.933814
字東台,中川郡池田町,1307,143.561272,42.93377
字東台,中川郡池田町,1284,143.561109,42.933818
字東台,中川郡池田町,1285,143.561275,42.933978
字東台,中川郡池田町,521-2,143.561466,42.93393
字東台,中川郡池田町,525-2,143.56126,42.934049
字東台,中川郡池田町,525-1,143.561102,42.934214
字東台,中川郡池田町,520-10,143.561085,42.933976
字東台,中川郡池田町,1322,143.561169,42.934019
字東台,中川郡池田町,520-11,143.560893,42.933853
字東台,中川郡池田町,1321,143.560895,42.934193
字東台,中川郡池田町,520-8,143.560793,42.933811
字東台,中川郡池田町,520-9,143.560967,42.933652
字東台,中川郡池田町,1283,143.560901,42.93357
字東台,中川郡池田町,520-3,143.560495,42.933558
字東台,中川郡池田町,520-5,143.559886,42.933328
字東台,中川郡池田町,520-7,143.559681,42.933042
字東台,中川郡池田町,520-6,143.559566,42.93291
字東台,中川郡池田町,1281,143.559772,42.932918
字東台,中川郡池田町,520-2,143.559688,42.932938
字東台,中川郡池田町,1306,143.559897,42.933143
字東台,中川郡池田町,1282,143.559783,42.933145
字東台,中川郡池田町,1305,143.559165,42.932606
字東台,中川郡池田町,519-3,143.558906,42.932487
字東台,中川郡池田町,519-5,143.558841,42.932514
字東台,中川郡池田町,519-8,143.558601,42.932406
字東台,中川郡池田町,520-12,143.559012,42.932736
字東台,中川郡池田町,520-4,143.559278,42.932846
字東台,中川郡池田町,520-1,143.556514,42.933542
字東台,中川郡池田町,1279,143.557432,42.932062
字東台,中川郡池田町,1278,143.55734,42.931989
字東台,中川郡池田町,1304,143.557504,42.931912
字東台,中川郡池田町,519-7,143.557849,42.932135
字東台,中川郡池田町,519-12,143.558114,42.932263
字東台,中川郡池田町,1277,143.559032,42.932564
字東台,中川郡池田町,1303,143.556191,42.930547
字東台,中川郡池田町,1280,143.558993,42.932401
字東台,中川郡池田町,水-128-2,143.564618,42.927544
字東台,中川郡池田町,筆界未定地-59,143.554638,42.924186
字東台,中川郡池田町,1315,143.549353,42.913462
字東台,中川郡池田町,512-46,143.547874,42.915261
字東台,中川郡池田町,512-45,143.546019,42.914253
字東台,中川郡池田町,512-39,143.545874,42.914913
字東台,中川郡池田町,512-43,143.54552,42.914921
字東台,中川郡池田町,512-23,143.544385,42.919301
字東台,中川郡池田町,511-1,143.544844,42.919084
字東台,中川郡池田町,512-21,143.546172,42.91837
字東台,中川郡池田町,1309,143.545976,42.919197
字東台,中川郡池田町,511-5,143.546358,42.918129
字東台,中川郡池田町,511-2,143.545654,42.918405
字東台,中川郡池田町,511-4,143.546662,42.917696
字東台,中川郡池田町,512-29,143.545563,42.917607
字東台,中川郡池田町,512-31,143.546231,42.915974
字東台,中川郡池田町,1313,143.547007,42.916776
字東台,中川郡池田町,512-33,143.546535,42.915831
字東台,中川郡池田町,511-8,143.546433,42.917055
字東台,中川郡池田町,512-30,143.545819,42.917118
字東台,中川郡池田町,511-14,143.546991,42.917112
