小字名,市区町村名,地番,center_lng,center_lat
字下居辺,河東郡士幌町,11-16,143.379537,43.086203
字ワッカクンネップ,河東郡士幌町,88-2,143.377889,43.086238
字ワッカクンネップ,河東郡士幌町,88-3,143.378295,43.085959
字下居辺,河東郡士幌町,11-15,143.379039,43.087136
字下居辺南三線,河東郡士幌町,道-1920,143.394056,43.093315
字下居辺南三線,河東郡士幌町,71-2,143.392554,43.093235
字下居辺南四線,河東郡士幌町,72-2,143.391449,43.092645
字下居辺南四線,河東郡士幌町,72-3,143.39204,43.093086
字下居辺,河東郡士幌町,11-9,143.391331,43.091529
字下居辺,河東郡士幌町,11-3,143.389442,43.092068
字下居辺南四線,河東郡士幌町,72-5,143.38813,43.092667
字下居辺南四線,河東郡士幌町,72-4,143.389226,43.092989
字下居辺南四線,河東郡士幌町,76-6,143.387771,43.092704
字下居辺,河東郡士幌町,11-18,143.387067,43.090001
字下居辺,河東郡士幌町,水-351,143.379888,43.090588
字下居辺,河東郡士幌町,11-14,143.379068,43.088438
字下居辺,河東郡士幌町,11-1,143.380811,43.095061
字下居辺,河東郡士幌町,11-17,143.382034,43.092899
字下居辺南四線,河東郡士幌町,76-11,143.386201,43.093523
字下居辺南四線,河東郡士幌町,78-1,143.385815,43.095599
字ワッカクンネップ,河東郡士幌町,水-386,143.377048,43.09832
字ワッカクンネップ,河東郡士幌町,87,143.379488,43.098439
字下居辺南三線,河東郡士幌町,83-10,143.382294,43.098741
字下居辺南三線,河東郡士幌町,81-6,143.3833,43.098987
字下居辺南三線,河東郡士幌町,81-1,143.383253,43.098189
字下居辺南三線,河東郡士幌町,81-8,143.382781,43.09847
字下居辺南四線,河東郡士幌町,道-2039,143.381693,43.09774
字下居辺南四線,河東郡士幌町,82-2,143.381704,43.097341
字下居辺南四線,河東郡士幌町,82-1,143.382942,43.097317
字下居辺南四線,河東郡士幌町,82-3,143.383992,43.096537
字下居辺南三線,河東郡士幌町,79-4,143.385382,43.09746
字下居辺南三線,河東郡士幌町,81-4,143.384274,43.097788
字下居辺南三線,河東郡士幌町,81-12,143.385087,43.098605
字下居辺南三線,河東郡士幌町,81-7,143.384232,43.098755
字下居辺南三線,河東郡士幌町,81-5,143.383866,43.098783
字下居辺南三線,河東郡士幌町,79-2,143.385838,43.098844
字下居辺南三線,河東郡士幌町,水-762,143.386171,43.097782
字下居辺南三線,河東郡士幌町,79-3,143.385354,43.098356
字下居辺南三線,河東郡士幌町,79-8,143.386735,43.098412
字下居辺南三線,河東郡士幌町,79-7,143.386404,43.098795
字下居辺南三線,河東郡士幌町,道-201,143.387089,43.098987
字下居辺南三線,河東郡士幌町,79-1,143.387351,43.098689
字下居辺南三線,河東郡士幌町,79-12,143.386355,43.098065
字下居辺南三線,河東郡士幌町,79-10,143.387343,43.097952
字下居辺南三線,河東郡士幌町,水-786,143.388526,43.097985
字下居辺南三線,河東郡士幌町,77-4,143.388227,43.098075
字下居辺南三線,河東郡士幌町,78-9,143.388751,43.098788
字下居辺南三線,河東郡士幌町,水-769,143.388913,43.098761
字下居辺南三線,河東郡士幌町,76-1,143.390547,43.097683
字下居辺南三線,河東郡士幌町,道-1971,143.390024,43.097745
字下居辺南三線,河東郡士幌町,水-780,143.389472,43.097598
字下居辺南三線,河東郡士幌町,78-10,143.389783,43.09792
字下居辺南三線,河東郡士幌町,水-773,143.38939,43.097979
字下居辺南三線,河東郡士幌町,78-4,143.389143,43.098087
字下居辺南三線,河東郡士幌町,道-1982,143.389392,43.097091
字下居辺南三線,河東郡士幌町,76-2,143.391318,43.097109
字下居辺南三線,河東郡士幌町,水-782,143.390405,43.097083
字下居辺南三線,河東郡士幌町,道-1989,143.38873,43.096636
字下居辺南三線,河東郡士幌町,75-1,143.3906,43.09638
字下居辺南三線,河東郡士幌町,77-21,143.388638,43.09646
字下居辺南三線,河東郡士幌町,77-1,143.388164,43.096818
字下居辺南三線,河東郡士幌町,77-5,143.388868,43.097336
字下居辺南三線,河東郡士幌町,77-2,143.387048,43.09669
字下居辺南三線,河東郡士幌町,77-22,143.388191,43.095939
字下居辺南三線,河東郡士幌町,75-30,143.388562,43.096022
字下居辺南三線,河東郡士幌町,道-1984,143.388743,43.096398
字下居辺南三線,河東郡士幌町,75-29,143.388357,43.095826
字下居辺南三線,河東郡士幌町,75-31,143.388434,43.095899
字下居辺南三線,河東郡士幌町,75-6,143.388572,43.095771
字下居辺南三線,河東郡士幌町,75-32,143.388095,43.095577
字下居辺南三線,河東郡士幌町,75-2,143.388264,43.095505
字下居辺南三線,河東郡士幌町,75-5,143.388828,43.095127
字下居辺南三線,河東郡士幌町,75-8,143.388499,43.095341
字下居辺南四線,河東郡士幌町,78-4,143.38728,43.094986
字下居辺南四線,河東郡士幌町,76-10,143.387378,43.094831
字下居辺南四線,河東郡士幌町,道-2032,143.386731,43.094303
字下居辺南四線,河東郡士幌町,76-1,143.388039,43.094385
字下居辺南四線,河東郡士幌町,76-3,143.389231,43.094268
字下居辺南四線,河東郡士幌町,76-4,143.389307,43.094688
字下居辺南四線,河東郡士幌町,76-9,143.389648,43.09456
字下居辺南四線,河東郡士幌町,水-810,143.389576,43.094329
字下居辺南四線,河東郡士幌町,72-1,143.390101,43.093682
字下居辺南三線,河東郡士幌町,73-1,143.391215,43.094667
字下居辺南三線,河東郡士幌町,75-17,143.390052,43.095338
字下居辺南三線,河東郡士幌町,75-18,143.390131,43.095108
字下居辺南三線,河東郡士幌町,75-3,143.38934,43.095386
字下居辺南三線,河東郡士幌町,75-26,143.390007,43.095595
字下居辺南三線,河東郡士幌町,75-14,143.39043,43.09572
字下居辺南三線,河東郡士幌町,75-27,143.390486,43.095727
字下居辺南三線,河東郡士幌町,73-4,143.391808,43.096148
字下居辺南三線,河東郡士幌町,71-4,143.39357,43.09538
字下居辺南三線,河東郡士幌町,73-6,143.393089,43.095413
字下居辺南三線,河東郡士幌町,73-5,143.392431,43.095278
字下居辺南三線,河東郡士幌町,71-1,143.393392,43.093979
字下居辺南三線,河東郡士幌町,道-200,143.395752,43.095069
字下居辺南三線,河東郡士幌町,72-3,143.395907,43.095384
字下居辺南三線,河東郡士幌町,72-1,143.39539,43.095004
字下居辺南三線,河東郡士幌町,71-5,143.393809,43.095158
字下居辺南三線,河東郡士幌町,72-2,143.394634,43.095635
字下居辺南三線,河東郡士幌町,道-1988,143.391741,43.09657
字下居辺南三線,河東郡士幌町,74-2,143.393707,43.097886
字下居辺南三線,河東郡士幌町,76-4,143.392938,43.098032
字下居辺南三線,河東郡士幌町,水-760,143.395855,43.096546
字下居辺南三線,河東郡士幌町,76-10,143.392379,43.098662
字下居辺南三線,河東郡士幌町,76-9,143.393151,43.098498
字下居辺南三線,河東郡士幌町,74-1,143.393689,43.098277
字下居辺南三線,河東郡士幌町,74-6,143.394455,43.097731
字下居辺南三線,河東郡士幌町,74-5,143.39479,43.097852
字下居辺南二線,河東郡士幌町,73-3,143.396079,43.098871
字下居辺南二線,河東郡士幌町,71-4,143.396875,43.098466
字下居辺南二線,河東郡士幌町,71-1,143.398393,43.098418
字下居辺南二線,河東郡士幌町,71-7,143.397804,43.098572
字下居辺南二線,河東郡士幌町,道-2029,143.398306,43.097703
字下居辺南二線,河東郡士幌町,71-5,143.396312,43.097289
字下居辺南二線,河東郡士幌町,71-6,143.397254,43.096898
字下居辺南二線,河東郡士幌町,71-8,143.396547,43.097201
字下居辺南二線,河東郡士幌町,71-2,143.397492,43.097496
字下居辺南二線,河東郡士幌町,72-3,143.39911,43.099736
字下居辺南二線,河東郡士幌町,72-2,143.399225,43.09892
字下居辺南二線,河東郡士幌町,道-2015,143.400801,43.100277
字下居辺南二線,河東郡士幌町,74-2,143.397289,43.100447
字下居辺南二線,河東郡士幌町,74-3,143.397346,43.101027
字下居辺南二線,河東郡士幌町,72-5,143.399523,43.100423
字下居辺南二線,河東郡士幌町,72-1,143.399589,43.10101
字下居辺基線,河東郡士幌町,73-4,143.399492,43.10236
字下居辺基線,河東郡士幌町,73-2,143.398633,43.102599
字下居辺南二線,河東郡士幌町,74-1,143.397975,43.101668
字下居辺基線,河東郡士幌町,75-11,143.398142,43.103321
字下居辺基線,河東郡士幌町,75-2,143.39755,43.102935
字下居辺基線,河東郡士幌町,75-13,143.397935,43.103114
字下居辺基線,河東郡士幌町,75-12,143.397055,43.10334
字下居辺基線,河東郡士幌町,75-14,143.396256,43.104107
字下居辺基線,河東郡士幌町,75-8,143.398101,43.103793
字下居辺基線,河東郡士幌町,73-1,143.39942,43.103851
字下居辺基線,河東郡士幌町,73-10,143.398284,43.103305
字下居辺基線,河東郡士幌町,73-11,143.398097,43.103107
字下居辺基線,河東郡士幌町,道-947,143.400521,43.103146
字下居辺基線,河東郡士幌町,73-12,143.400806,43.103244
字下居辺基線,河東郡士幌町,73-13,143.40062,43.10303
字下居辺基線,河東郡士幌町,73-3,143.400525,43.103692
字下居辺基線,河東郡士幌町,72-2,143.402744,43.103763
字下居辺基線,河東郡士幌町,71-8,143.402452,43.103151
字下居辺基線,河東郡士幌町,71-9,143.402813,43.102885
字下居辺基線,河東郡士幌町,71-2,143.401414,43.103465
字下居辺基線,河東郡士幌町,71-7,143.401047,43.103239
字下居辺基線,河東郡士幌町,71-1,143.401223,43.102084
字下居辺基線,河東郡士幌町,道-963,143.402232,43.101758
字下居辺基線,河東郡士幌町,74-5,143.403768,43.104814
字下居辺基線,河東郡士幌町,道-974,143.40589,43.105534
字下居辺基線,河東郡士幌町,74-17,143.405213,43.106312
字下居辺基線,河東郡士幌町,74-6,143.401462,43.10526
字下居辺基線,河東郡士幌町,72-1,143.402489,43.104625
字下居辺基線,河東郡士幌町,73-9,143.399564,43.104581
字下居辺基線,河東郡士幌町,道-927,143.400213,43.104365
字下居辺基線,河東郡士幌町,75-9,143.398805,43.10479
字下居辺基線,河東郡士幌町,75-1,143.39703,43.104048
字下居辺基線,河東郡士幌町,77-27,143.396449,43.104542
字下居辺基線,河東郡士幌町,77-21,143.396455,43.104634
字下居辺基線,河東郡士幌町,77-26,143.39659,43.104733
字下居辺基線,河東郡士幌町,75-10,143.397059,43.104703
字下居辺基線,河東郡士幌町,道-920,143.397152,43.105113
字下居辺基線,河東郡士幌町,77-14,143.396787,43.104924
字下居辺基線,河東郡士幌町,77-20,143.396531,43.104812
字下居辺基線,河東郡士幌町,77-4,143.39629,43.104938
字下居辺基線,河東郡士幌町,77-17,143.396288,43.10497
字下居辺基線,河東郡士幌町,77-22,143.396193,43.104992
字下居辺基線,河東郡士幌町,75-4,143.397824,43.105205
字下居辺基線,河東郡士幌町,77-9,143.396786,43.105604
字下居辺基線,河東郡士幌町,77-33,143.396236,43.105793
字下居辺基線,河東郡士幌町,156,143.396297,43.106402
字下居辺基線,河東郡士幌町,74-7,143.399639,43.106208
字下居辺基線,河東郡士幌町,74-8,143.398237,43.10694
字下居辺基線,河東郡士幌町,74-29,143.397482,43.10768
字下居辺基線,河東郡士幌町,74-9,143.396364,43.106753
字下居辺,河東郡士幌町,29-2,143.396838,43.108077
字下居辺基線,河東郡士幌町,74-20,143.399887,43.108864
字下居辺基線,河東郡士幌町,74-32,143.3988,43.108808
字下居辺基線,河東郡士幌町,74-30,143.400828,43.108496
字下居辺基線,河東郡士幌町,74-19,143.401449,43.107734
字下居辺基線,河東郡士幌町,74-18,143.403045,43.10699
字下居辺基線,河東郡士幌町,長狭物不明-61,143.406514,43.107232
字下居辺基線,河東郡士幌町,74-21,143.40534,43.107781
字下居辺基線,河東郡士幌町,74-45,143.405636,43.107904
字下居辺基線,河東郡士幌町,74-48,143.405614,43.108272
字下居辺基線,河東郡士幌町,74-47,143.405743,43.108605
字下居辺基線,河東郡士幌町,74-11,143.405101,43.108287
字下居辺基線,河東郡士幌町,74-12,143.404329,43.108943
字下居辺基線,河東郡士幌町,74-50,143.404856,43.10935
字下居辺基線,河東郡士幌町,74-49,143.405395,43.109031
字下居辺北三線,河東郡士幌町,71-6,143.40778,43.108814
字下居辺基線,河東郡士幌町,74-10,143.406694,43.108074
字下居辺基線,河東郡士幌町,74-46,143.405923,43.107968
字下居辺基線,河東郡士幌町,74-15,143.406283,43.107402
字下居辺基線,河東郡士幌町,74-53,143.406791,43.107088
字下居辺基線,河東郡士幌町,74-14,143.407135,43.106946
字下居辺基線,河東郡士幌町,74-38,143.407065,43.106874
字下居辺基線,河東郡士幌町,74-39,143.406917,43.106861
字下居辺北三線,河東郡士幌町,道-1286,143.410379,43.110173
字下居辺北三線,河東郡士幌町,71-1,143.410594,43.110831
字下居辺北三線,河東郡士幌町,水-577,143.409587,43.109831
字下居辺北三線,河東郡士幌町,71-2,143.408692,43.110074
字下居辺北三線,河東郡士幌町,71-7,143.405815,43.109878
字下居辺北三線,河東郡士幌町,71-3,143.407199,43.111218
字下居辺北三線,河東郡士幌町,水-586,143.406262,43.112663
字下居辺北三線,河東郡士幌町,71-11,143.406765,43.112678
字下居辺北三線,河東郡士幌町,76-4,143.40829,43.113543
字下居辺北三線,河東郡士幌町,76-3,143.407193,43.1146
字下居辺北三線,河東郡士幌町,76-5,143.410015,43.113573
字下居辺北三線,河東郡士幌町,76-8,143.411361,43.114618
字下居辺北三線,河東郡士幌町,72-7,143.412963,43.113269
