ファイル名,地番区域,緯度,経度
石狩市/01235-4306-66.topojson,石狩市花川北五条１丁目,43.16888,141.313614
石狩市/01235-4306-66.topojson,石狩市花川北六条４丁目,43.165565,141.321915
石狩市/01235-4306-66.topojson,石狩市花川北五条２丁目,43.166355,141.317001
石狩市/01235-4306-67.topojson,石狩市花川北四条４丁目,43.162552,141.316498
石狩市/01235-4306-67.topojson,石狩市花川北四条２丁目,43.165981,141.313065
石狩市/01235-4306-67.topojson,石狩市花川北五条３丁目,43.164349,141.319824
石狩市/01235-4306-67.topojson,石狩市花川北四条５丁目,43.160927,141.317642
石狩市/01235-4306-68.topojson,石狩市花川北四条３丁目,43.163811,141.313721
石狩市/01235-4306-68.topojson,石狩市花川北三条３丁目,43.161381,141.311676
石狩市/01235-4306-68.topojson,石狩市花川北三条４丁目,43.159031,141.31337
石狩市/01235-4306-68.topojson,石狩市花川北四条１丁目,43.167202,141.310074
石狩市/01235-4306-69.topojson,石狩市花川北二条４丁目,43.156334,141.311234
石狩市/01235-4306-69.topojson,石狩市花川北一条２丁目,43.158169,141.301605
石狩市/01235-4306-69.topojson,石狩市花川北二条５丁目,43.154495,141.312592
石狩市/01235-4306-69.topojson,石狩市花川北三条５丁目,43.157951,141.316849
石狩市/01235-4306-69.topojson,石狩市花川北三条２丁目,43.162796,141.307327
石狩市/01235-4306-69.topojson,石狩市花川北二条２丁目,43.160797,141.305832
石狩市/01235-4306-69.topojson,石狩市花川北二条３丁目,43.157089,141.30751
石狩市/01235-4306-69.topojson,石狩市花川北一条３丁目,43.155163,141.305237
石狩市/01235-4306-70.topojson,石狩市,43.171345,141.315536
石狩市/01235-4306-70.topojson,石狩市花川北三条１丁目,43.164455,141.306274
石狩市/01235-4306-70.topojson,石狩市花川北二条１丁目,43.162167,141.303284
石狩市/01235-4306-70.topojson,石狩市花川北一条１丁目,43.159821,141.30014
石狩市/01235-4306-72.topojson,石狩市花川北三条６丁目,43.155346,141.318436
石狩市/01235-4306-72.topojson,石狩市花川北二条６丁目,43.153069,141.314743
石狩市/01235-4306-72.topojson,石狩市花川北一条６丁目,43.149509,141.312363
石狩市/01235-4306-74.topojson,石狩市新港西１丁目,43.166058,141.285416
石狩市/01235-4306-75.topojson,石狩市若生町,43.244049,141.358276
石狩市/01235-4306-75.topojson,石狩市八幡町,43.271339,141.469666
石狩市/01235-4306-75.topojson,石狩市生振,43.19273,141.364517
石狩市/01235-4306-75.topojson,石狩市八幡町高岡,43.272121,141.462418
石狩市/01235-4306-75.topojson,石狩市八幡町来札,43.252579,141.367737
石狩市/01235-4306-75.topojson,石狩市八幡２丁目,43.248528,141.368774
石狩市/01235-4306-76.topojson,石狩市八幡町シップ,43.256763,141.406891
石狩市/01235-4306-76.topojson,石狩市八幡４丁目,43.245274,141.375732
石狩市/01235-4306-76.topojson,石狩市北生振,43.23188,141.392807
石狩市/01235-4306-76.topojson,石狩市八幡３丁目,43.253761,141.374695
石狩市/01235-4306-76.topojson,石狩市緑ケ原１丁目,43.251839,141.386063
石狩市/01235-4306-76.topojson,石狩市緑ケ原２丁目,43.249825,141.390472
石狩市/01235-4306-77.topojson,石狩市親船町,43.235241,141.341064
石狩市/01235-4306-77.topojson,石狩市船場町,43.220131,141.362473
石狩市/01235-4306-77.topojson,石狩市本町,43.24715,141.354782
石狩市/01235-4306-77.topojson,石狩市仲町,43.247478,141.355911
石狩市/01235-4306-77.topojson,石狩市新町,43.248447,141.356277
石狩市/01235-4306-77.topojson,石狩市浜町,43.258518,141.360809
石狩市/01235-4306-78.topojson,石狩市親船東三条２丁目,43.229115,141.345016
石狩市/01235-4306-78.topojson,石狩市花畔,43.171715,141.304855
石狩市/01235-4306-79.topojson,石狩市八幡町若生,43.2416,141.35556
石狩市/01235-4306-82.topojson,石狩市花川,43.146984,141.313004
石狩市/01235-4306-82.topojson,石狩市新港南２丁目,43.18795,141.316757
石狩市/01235-4306-82.topojson,石狩市新港東３丁目,43.213726,141.329056
石狩市/01235-4306-82.topojson,石狩市花畔一条２丁目,43.181366,141.322845
石狩市/01235-4306-82.topojson,石狩市新港南１丁目,43.192211,141.332352
石狩市/01235-4306-82.topojson,石狩市花川北六条５丁目,43.167076,141.324829
石狩市/01235-4306-82.topojson,石狩市新港南３丁目,43.199707,141.322052
石狩市/01235-4306-82.topojson,石狩市新港東２丁目,43.208305,141.323441
石狩市/01235-4306-82.topojson,石狩市新港東１丁目,43.207771,141.335663
石狩市/01235-4306-82.topojson,石狩市花川東,43.157127,141.327103
石狩市/01235-4306-83.topojson,石狩市新港西３丁目,43.162094,141.256821
石狩市/01235-4306-83.topojson,石狩市新港西２丁目,43.172375,141.280533
石狩市/01235-4306-83.topojson,石狩市新港中央１丁目,43.179714,141.294754
石狩市/01235-4306-83.topojson,石狩市樽川三条１丁目,43.154934,141.290512
石狩市/01235-4306-83.topojson,石狩市新港中央２丁目,43.189583,141.302689
石狩市/01235-4306-83.topojson,石狩市新港中央３丁目,43.200706,141.307907
石狩市/01235-4306-83.topojson,石狩市花畔二条１丁目,43.172592,141.313751
石狩市/01235-4306-83.topojson,石狩市花畔三条１丁目,43.175575,141.315369
石狩市/01235-4306-83.topojson,石狩市花川南十条４丁目,43.135342,141.283234
