面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
102.35,24,0002,None,None,0,11,00,2,133,None,99240000180002,None,24018020,0018,None,39.0,12,12,143.595799,43.63605
9.33,24,0080,None,None,0,11,00,1,36,None,99240000200080,None,24020800,0020,None,26.0,12,1,143.589172,43.652651
10.63,24,0053,None,None,0,11,00,1,64,None,99240000240053,None,24024530,0024,None,23.0,12,11,143.600909,43.651752
10.63,24,0053,None,None,0,11,00,1,64,None,99240000240053,None,24024530,0024,None,23.0,12,11,143.596677,43.656169
10.63,24,0053,None,None,0,11,00,1,64,None,99240000240053,None,24024530,0024,None,23.0,12,11,143.598914,43.652357
7.14,24,0080,None,None,0,11,00,1,36,None,99240000190080,None,24019800,0019,None,26.0,12,1,143.594181,43.652981
4.76,24,0054,None,None,0,11,00,1,69,None,99240000190054,None,24019540,0019,None,25.0,12,1,143.590766,43.649988
7.07,24,0021,None,None,2,11,00,2,133,None,99240000190021,None,24019210,0019,None,99.0,12,1,143.60557,43.650505
29.85,24,0001,None,None,0,11,00,2,133,None,99240000210001,None,24021010,0021,None,99.0,12,1,143.581468,43.652894
7.17,24,0056,None,None,3,11,00,1,68,None,99240000190056,None,24019560,0019,None,17.0,12,1,143.588173,43.642893
46.34,24,0001,None,None,0,11,00,2,133,None,99240000190001,None,24019010,0019,None,39.0,12,1,143.597925,43.650805
9.87,24,0008,None,None,2,11,00,2,133,None,99240000190008,None,24019080,0019,None,39.0,12,1,143.599835,43.649963
7.12,24,0054,None,None,2,11,00,1,62,None,99240000200054,None,24020540,0020,None,17.0,12,1,143.57743,43.650283
6.98,24,0053,None,None,2,11,00,1,70,None,99240000200053,None,24020530,0020,None,17.0,12,1,143.581006,43.651644
34.86,24,0055,None,None,4,11,00,1,71,None,99240000200055,None,24020550,0020,None,17.0,12,1,143.579528,43.648203
51.85,24,0024,None,None,2,11,00,2,133,None,99240000190024,None,24019240,0019,None,99.0,12,1,143.599236,43.645389
46.34,24,0001,None,None,0,11,00,2,133,None,99240000190001,None,24019010,0019,None,39.0,12,1,143.600431,43.647693
9.8,24,0024,None,None,2,11,00,2,133,None,99240000140024,None,24014240,0014,None,39.0,12,18,143.581288,43.62396
3.42,24,0058,None,None,0,11,00,1,49,None,99240000190058,None,24019580,0019,None,26.0,12,1,143.591178,43.647782
3.17,24,0053,None,None,3,11,00,1,69,None,99240000190053,None,24019530,0019,None,17.0,12,1,143.591671,43.65182
13.47,24,0022,None,None,2,11,00,2,133,None,99240000150022,None,24015220,0015,None,99.0,12,18,143.588129,43.620988
51.85,24,0024,None,None,2,11,00,2,133,None,99240000190024,None,24019240,0019,None,99.0,12,1,143.592905,43.641987
3.17,24,0053,None,None,3,11,00,1,69,None,99240000190053,None,24019530,0019,None,17.0,12,1,143.59682,43.652494
10.99,24,0020,None,None,2,11,00,2,133,None,99240000150020,None,24015200,0015,None,99.0,12,18,143.584381,43.621552
13.64,24,0021,None,None,3,11,00,2,133,None,99240000150021,None,24015210,0015,None,99.0,12,18,143.5902,43.622002
6.98,24,0053,None,None,2,11,00,1,70,None,99240000200053,None,24020530,0020,None,17.0,12,1,143.577626,43.647081
18.04,24,0002,None,None,0,11,00,2,133,None,99240000150002,None,24015020,0015,None,99.0,12,18,143.590409,43.625089
13.64,24,0021,None,None,3,11,00,2,133,None,99240000150021,None,24015210,0015,None,99.0,12,18,143.587925,43.626243
15.38,24,0001,None,None,0,11,00,2,133,None,99240000150001,None,24015010,0015,None,99.0,12,18,143.600958,43.623894
13.75,24,0021,None,None,3,11,00,2,133,None,99240000140021,None,24014210,0014,None,99.0,12,18,143.578354,43.624179
9.72,24,0026,None,None,2,11,00,2,133,None,99240000150026,None,24015260,0015,None,39.0,12,18,143.598449,43.625944
6.56,24,0008,None,None,0,11,00,2,133,None,99240000140008,None,24014080,0014,None,39.0,12,18,143.571987,43.623927
24.63,24,0002,None,None,0,11,00,2,133,None,99240000200002,None,24020020,0020,None,99.0,12,1,143.58145,43.647012
46.34,24,0001,None,None,0,11,00,2,133,None,99240000190001,None,24019010,0019,None,39.0,12,1,143.594178,43.644781
7.55,24,0020,None,None,2,11,00,2,133,None,99240000190020,None,24019200,0019,None,39.0,12,1,143.593277,43.648045
6.56,24,0008,None,None,0,11,00,2,133,None,99240000140008,None,24014080,0014,None,39.0,12,18,143.56646,43.626728
15.38,24,0001,None,None,0,11,00,2,133,None,99240000150001,None,24015010,0015,None,99.0,12,18,143.595288,43.625346
20.19,24,0027,None,None,3,11,00,2,133,None,99240000150027,None,24015270,0015,None,99.0,12,18,143.596599,43.626162
11.48,24,0023,None,None,3,11,00,2,133,None,99240000150023,None,24015230,0015,None,99.0,12,18,143.594414,43.628903
