ファイル名,地番区域,緯度,経度
千歳市/01224-4309-20.topojson,千歳市協和,42.872272,141.773148
千歳市/01224-4309-21.topojson,千歳市美々,42.783916,141.695938
千歳市/01224-4309-21.topojson,千歳市,42.821011,141.651001
千歳市/01224-4309-34.topojson,千歳市北信濃,42.826653,141.618423
千歳市/01224-4309-34.topojson,千歳市上長都,42.840023,141.593262
千歳市/01224-4309-34.topojson,千歳市自由ヶ丘７丁目,42.834705,141.61348
千歳市/01224-4309-34.topojson,千歳市都,42.864861,141.652008
千歳市/01224-4309-35.topojson,千歳市寿３丁目,42.835991,141.681808
千歳市/01224-4309-35.topojson,千歳市根志越,42.863373,141.676712
千歳市/01224-4309-45.topojson,千歳市本町３丁目,42.818745,141.645248
千歳市/01224-4309-45.topojson,千歳市本町４丁目,42.816887,141.647202
千歳市/01224-4309-45.topojson,千歳市緑町４丁目,42.823418,141.636887
千歳市/01224-4309-45.topojson,千歳市緑町５丁目,42.822819,141.635361
千歳市/01224-4309-45.topojson,千歳市緑町３丁目,42.822708,141.638657
千歳市/01224-4309-45.topojson,千歳市緑町２丁目,42.824383,141.638733
千歳市/01224-4309-45.topojson,千歳市緑町１丁目,42.823265,141.640182
千歳市/01224-4309-45.topojson,千歳市春日町５丁目,42.820686,141.635895
千歳市/01224-4309-45.topojson,千歳市春日町４丁目,42.820751,141.63736
千歳市/01224-4309-45.topojson,千歳市春日町３丁目,42.821167,141.639328
千歳市/01224-4309-45.topojson,千歳市春日町２丁目,42.819954,141.641983
千歳市/01224-4309-45.topojson,千歳市春日町１丁目,42.822025,141.641663
千歳市/01224-4309-46.topojson,千歳市花園１丁目,42.831463,141.658005
千歳市/01224-4309-46.topojson,千歳市末広８丁目,42.83218,141.65097
千歳市/01224-4309-46.topojson,千歳市末広７丁目,42.830536,141.650406
千歳市/01224-4309-46.topojson,千歳市末広６丁目,42.828281,141.653015
千歳市/01224-4309-46.topojson,千歳市末広５丁目,42.829617,141.653076
千歳市/01224-4309-46.topojson,千歳市末広４丁目,42.831055,141.654037
千歳市/01224-4309-46.topojson,千歳市末広３丁目,42.829693,141.657196
千歳市/01224-4309-46.topojson,千歳市末広２丁目,42.828304,141.656311
千歳市/01224-4309-46.topojson,千歳市末広１丁目,42.827003,141.655533
千歳市/01224-4309-46.topojson,千歳市千代田町７丁目,42.827797,141.651825
千歳市/01224-4309-47.topojson,千歳市高台３丁目,42.834496,141.65155
千歳市/01224-4309-47.topojson,千歳市花園４丁目,42.835125,141.655884
千歳市/01224-4309-47.topojson,千歳市花園７丁目,42.835815,141.654221
千歳市/01224-4309-47.topojson,千歳市花園２丁目,42.833832,141.659042
千歳市/01224-4309-47.topojson,千歳市花園３丁目,42.834743,141.657547
千歳市/01224-4309-47.topojson,千歳市高台１丁目,42.832661,141.648117
千歳市/01224-4309-47.topojson,千歳市高台２丁目,42.835072,141.64978
千歳市/01224-4309-47.topojson,千歳市高台５丁目,42.837444,141.651398
千歳市/01224-4309-47.topojson,千歳市高台６丁目,42.839211,141.652618
千歳市/01224-4309-47.topojson,千歳市花園６丁目,42.833424,141.652557
千歳市/01224-4309-47.topojson,千歳市花園５丁目,42.832542,141.655045
千歳市/01224-4309-47.topojson,千歳市高台４丁目,42.836876,141.653
千歳市/01224-4309-47.topojson,千歳市北栄２丁目,42.831238,141.644485
千歳市/01224-4309-48.topojson,千歳市住吉３丁目,42.833214,141.664902
千歳市/01224-4309-48.topojson,千歳市東郊１丁目,42.837486,141.662277
千歳市/01224-4309-48.topojson,千歳市住吉１丁目,42.832672,141.661224
千歳市/01224-4309-48.topojson,千歳市東郊２丁目,42.835125,141.665054
千歳市/01224-4309-48.topojson,千歳市住吉４丁目,42.831184,141.668961
千歳市/01224-4309-49.topojson,千歳市青葉５丁目,42.827801,141.663895
千歳市/01224-4309-49.topojson,千歳市住吉２丁目,42.830147,141.663483
千歳市/01224-4309-49.topojson,千歳市青葉３丁目,42.825092,141.661652
千歳市/01224-4309-49.topojson,千歳市青葉２丁目,42.823807,141.659256
千歳市/01224-4309-49.topojson,千歳市日の出１丁目,42.827316,141.670059
千歳市/01224-4309-49.topojson,千歳市住吉５丁目,42.829288,141.667221
千歳市/01224-4309-49.topojson,千歳市青葉７丁目,42.82513,141.664658
千歳市/01224-4309-49.topojson,千歳市青葉４丁目,42.828259,141.659973
千歳市/01224-4309-49.topojson,千歳市青葉１丁目,42.825405,141.656723
千歳市/01224-4309-50.topojson,千歳市北斗２丁目,42.828735,141.634155
千歳市/01224-4309-50.topojson,千歳市北斗３丁目,42.831192,141.63089
千歳市/01224-4309-51.topojson,千歳市桂木２丁目,42.817841,141.62532
千歳市/01224-4309-51.topojson,千歳市桂木３丁目,42.816849,141.621277
千歳市/01224-4309-51.topojson,千歳市桂木６丁目,42.816723,141.616714
千歳市/01224-4309-51.topojson,千歳市大和３丁目,42.820915,141.628036
千歳市/01224-4309-51.topojson,千歳市大和２丁目,42.819408,141.630219
千歳市/01224-4309-51.topojson,千歳市桂木５丁目,42.81834,141.615707
千歳市/01224-4309-51.topojson,千歳市桂木４丁目,42.818661,141.620651
千歳市/01224-4309-51.topojson,千歳市桂木１丁目,42.819923,141.625183
