ファイル名,地番区域,緯度,経度
利尻郡利尻富士町/01519-4503-1.topojson,利尻郡利尻富士町鴛泊字湾内,45.222095,141.219864
利尻郡利尻富士町/01519-4503-2.topojson,利尻郡利尻富士町鴛泊字大磯,45.222095,141.219864
利尻郡利尻富士町/01519-4503-2.topojson,利尻郡利尻富士町鴛泊字富士野,45.222095,141.219864
利尻郡利尻富士町/01519-4503-2.topojson,利尻郡利尻富士町鴛泊字本泊,45.222095,141.219864
利尻郡利尻富士町/01519-4503-3.topojson,利尻郡利尻富士町鴛泊字富士岬,45.222095,141.219864
利尻郡利尻富士町/01519-4503-3.topojson,利尻郡利尻富士町鴛泊字栄町,45.222095,141.219864
利尻郡利尻富士町/01519-4503-4.topojson,利尻郡利尻富士町,45.247501,141.214722
利尻郡利尻富士町/01519-4503-4.topojson,利尻郡利尻富士町鴛泊字本町,45.222095,141.219864
利尻郡利尻富士町/01519-4503-5.topojson,利尻郡利尻富士町鬼脇字南浜,45.161106,141.289337
利尻郡利尻富士町/01519-4503-5.topojson,利尻郡利尻富士町鬼脇字清川,45.161106,141.289337
利尻郡利尻富士町/01519-4503-5.topojson,利尻郡利尻富士町鬼脇字金崎,45.161106,141.289337
利尻郡利尻富士町/01519-4503-5.topojson,利尻郡利尻富士町鬼脇字沼浦,45.161106,141.289337
利尻郡利尻富士町/01519-4503-5.topojson,利尻郡利尻富士町鬼脇字鬼脇,45.161106,141.289337
利尻郡利尻富士町/01519-4503-5.topojson,利尻郡利尻富士町鬼脇字野中,45.161106,141.289337
利尻郡利尻富士町/01519-4503-8.topojson,利尻郡利尻富士町鬼脇字石崎,45.161106,141.289337
利尻郡利尻富士町/01519-4503-8.topojson,利尻郡利尻富士町鬼脇字旭浜,45.161106,141.289337
利尻郡利尻富士町/01519-4503-8.topojson,利尻郡利尻富士町鬼脇字二石,45.161106,141.289337
利尻郡利尻富士町/01519-4503-8.topojson,利尻郡利尻富士町鬼脇字鰊泊,45.161106,141.289337
利尻郡利尻富士町/01519-4503-9.topojson,利尻郡利尻富士町鴛泊字野塚,45.222095,141.219864
利尻郡利尻富士町/01519-4503-9.topojson,利尻郡利尻富士町鴛泊字雄忠志内,45.222095,141.219864
利尻郡利尻富士町/01519-4503-9.topojson,利尻郡利尻富士町鴛泊字港町,45.222095,141.219864
