ファイル名,地番区域,緯度,経度
奥尻郡奥尻町/01367-4401-2.topojson,奥尻郡奥尻町字赤石,42.129597,139.49527
奥尻郡奥尻町/01367-4401-2.topojson,奥尻郡奥尻町,42.172264,139.512207
奥尻郡奥尻町/01367-4401-2.topojson,奥尻郡奥尻町字奥尻,42.1707,139.491104
奥尻郡奥尻町/01367-4401-3.topojson,奥尻郡奥尻町字湯浜,42.171116,139.437988
奥尻郡奥尻町/01367-4401-5.topojson,奥尻郡奥尻町字青苗,42.059505,139.448227
奥尻郡奥尻町/01367-4401-6.topojson,奥尻郡奥尻町字米岡,42.105392,139.439087
奥尻郡奥尻町/01367-4401-6.topojson,奥尻郡奥尻町字富里,42.101067,139.461044
奥尻郡奥尻町/01367-4401-7.topojson,奥尻郡奥尻町字稲穂,42.230927,139.541199
奥尻郡奥尻町/01367-4401-7.topojson,奥尻郡奥尻町字宮津,42.214016,139.534225
奥尻郡奥尻町/01367-4401-7.topojson,奥尻郡奥尻町字球浦,42.194416,139.508713
奥尻郡奥尻町/01367-4401-10.topojson,奥尻郡奥尻町字松江,42.095013,139.485901
