ファイル名,地番区域,緯度,経度
河西郡芽室町/01637-4601-1.topojson,河西郡芽室町東六条２丁目,42.912025,143.057816
河西郡芽室町/01637-4601-1.topojson,河西郡芽室町東六条３丁目,42.913174,143.057648
河西郡芽室町/01637-4601-1.topojson,河西郡芽室町東六条４丁目,42.914452,143.057465
河西郡芽室町/01637-4601-1.topojson,河西郡芽室町東六条５丁目,42.915794,143.057266
河西郡芽室町/01637-4601-1.topojson,河西郡芽室町東七条２丁目,42.912174,143.060089
河西郡芽室町/01637-4601-1.topojson,河西郡芽室町東七条３丁目,42.91333,143.059814
河西郡芽室町/01637-4601-1.topojson,河西郡芽室町東七条４丁目,42.914536,143.059769
河西郡芽室町/01637-4601-1.topojson,河西郡芽室町東七条５丁目,42.915619,143.059357
河西郡芽室町/01637-4601-1.topojson,河西郡芽室町東八条４丁目,42.914864,143.061569
河西郡芽室町/01637-4601-1.topojson,河西郡芽室町東八条５丁目,42.915989,143.060837
河西郡芽室町/01637-4601-2.topojson,河西郡芽室町本通１丁目,42.910278,143.048386
河西郡芽室町/01637-4601-2.topojson,河西郡芽室町本通２丁目,42.911339,143.048233
河西郡芽室町/01637-4601-2.topojson,河西郡芽室町東一条１丁目,42.910282,143.049957
河西郡芽室町/01637-4601-2.topojson,河西郡芽室町東一条２丁目,42.911457,143.049774
河西郡芽室町/01637-4601-2.topojson,河西郡芽室町東二条１丁目,42.910385,143.051514
河西郡芽室町/01637-4601-2.topojson,河西郡芽室町東二条２丁目,42.911575,143.051315
