ファイル名,地番区域,緯度,経度
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南八条西２丁目,42.893021,140.748581
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南十条西１丁目,42.891022,140.750214
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南九条西１丁目,42.892204,140.750717
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南八条西１丁目,42.893475,140.750839
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南七条西１丁目,42.894497,140.750931
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南十一条東１丁目,42.889168,140.75322
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南八条東１丁目,42.893219,140.753067
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南六条西１丁目,42.895741,140.751053
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南六条東１丁目,42.89563,140.753281
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南七条東１丁目,42.894386,140.753174
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南九条西２丁目,42.892258,140.74884
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南九条東１丁目,42.892113,140.75296
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南十一条西１丁目,42.888615,140.750275
虻田郡倶知安町/01400-4334-1.topojson,虻田郡倶知安町南十条東１丁目,42.890907,140.752853
虻田郡倶知安町/01400-4334-35.topojson,虻田郡倶知安町字山梨,42.933327,140.88855
虻田郡倶知安町/01400-4334-35.topojson,虻田郡倶知安町,42.901459,140.759018
虻田郡倶知安町/01400-4334-35.topojson,虻田郡倶知安町字琴平,42.921074,140.759964
虻田郡倶知安町/01400-4334-35.topojson,虻田郡倶知安町字巽,42.879532,140.808975
虻田郡倶知安町/01400-4334-35.topojson,虻田郡倶知安町字寒別,42.900894,140.834213
