ファイル名,地番区域,緯度,経度
紋別郡遠軽町/01555-4603-31.topojson,紋別郡遠軽町生田原,43.926655,143.533997
紋別郡遠軽町/01555-4603-31.topojson,紋別郡遠軽町生田原岩戸,43.900311,143.427536
紋別郡遠軽町/01555-4603-31.topojson,紋別郡遠軽町生田原清里,43.838394,143.467804
紋別郡遠軽町/01555-4603-31.topojson,紋別郡遠軽町生田原豊原,43.948856,143.541962
紋別郡遠軽町/01555-4603-31.topojson,紋別郡遠軽町生田原八重,43.876587,143.551956
紋別郡遠軽町/01555-4603-31.topojson,紋別郡遠軽町,44.061962,143.528046
