ファイル名,地番区域,緯度,経度
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町ビトエ,43.179226,141.418533
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町,43.223682,141.516998
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町獅子内,43.208714,141.466522
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町字東裏,43.212303,141.552475
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町字金沢,43.244255,141.562607
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町川下,43.185684,141.483292
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町当別太,43.184074,141.453156
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町字青山奥四番川,43.545921,141.572037
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町字青山奥二番川,43.461079,141.610596
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町字青山奥,43.401131,141.588867
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町字青山,43.323521,141.556808
石狩郡当別町/01303-4308-41.topojson,石狩郡当別町字青山奥三番川,43.401131,141.588867
