ファイル名,地番区域,緯度,経度
帯広市/01207-4601-1.topojson,帯広市岩内町三線,42.648056,142.998672
帯広市/01207-4601-2.topojson,帯広市西一条南３２丁目,42.895512,143.206619
帯広市/01207-4601-2.topojson,帯広市西一条南３３丁目,42.894222,143.206863
帯広市/01207-4601-2.topojson,帯広市西二条南３２丁目,42.895504,143.205429
帯広市/01207-4601-2.topojson,帯広市西二条南３３丁目,42.894062,143.205765
帯広市/01207-4601-2.topojson,帯広市西二条南３４丁目,42.892796,143.205734
帯広市/01207-4601-2.topojson,帯広市西三条南３３丁目,42.893967,143.204224
帯広市/01207-4601-2.topojson,帯広市西三条南３４丁目,42.892693,143.204285
帯広市/01207-4601-2.topojson,帯広市西四条南３２丁目,42.89481,143.202728
帯広市/01207-4601-2.topojson,帯広市西四条南３３丁目,42.89386,143.20285
帯広市/01207-4601-2.topojson,帯広市西四条南３４丁目,42.892616,143.203018
帯広市/01207-4601-2.topojson,帯広市西五条南３２丁目,42.894615,143.200974
帯広市/01207-4601-2.topojson,帯広市西五条南３３丁目,42.89373,143.201111
帯広市/01207-4601-2.topojson,帯広市西五条南３４丁目,42.892487,143.201294
帯広市/01207-4601-3.topojson,帯広市西十六条南４丁目,42.912392,143.175934
帯広市/01207-4601-4.topojson,帯広市西十七条北２丁目,42.936825,143.165787
帯広市/01207-4601-5.topojson,帯広市西十八条南５丁目,42.906025,143.163101
帯広市/01207-4601-6.topojson,帯広市西十九条南５丁目,42.905388,143.155792
帯広市/01207-4601-7.topojson,帯広市西二十条南４丁目,42.910545,143.148804
帯広市/01207-4601-8.topojson,帯広市西二十条南５丁目,42.905548,143.149475
帯広市/01207-4601-8.topojson,帯広市西二十条南６丁目,42.900604,143.148453
帯広市/01207-4601-8.topojson,帯広市西二十一条南５丁目,42.905083,143.142746
帯広市/01207-4601-8.topojson,帯広市,42.924175,143.196228
帯広市/01207-4601-9.topojson,帯広市白樺十六条東１丁目,42.919834,143.177719
帯広市/01207-4601-9.topojson,帯広市白樺十六条東２丁目,42.919727,143.176254
帯広市/01207-4601-9.topojson,帯広市白樺十六条東３丁目,42.919174,143.176331
帯広市/01207-4601-9.topojson,帯広市白樺十六条東４丁目,42.919022,143.177444
帯広市/01207-4601-9.topojson,帯広市白樺十六条東５丁目,42.919071,143.178146
帯広市/01207-4601-9.topojson,帯広市白樺十六条東６丁目,42.918175,143.178329
帯広市/01207-4601-9.topojson,帯広市白樺十六条東７丁目,42.918102,143.177567
帯広市/01207-4601-9.topojson,帯広市白樺十六条東８丁目,42.918285,143.176849
帯広市/01207-4601-9.topojson,帯広市白樺十六条東９丁目,42.918472,143.17598
帯広市/01207-4601-9.topojson,帯広市白樺十六条東１０丁目,42.917747,143.176147
帯広市/01207-4601-9.topojson,帯広市白樺十六条東１１丁目,42.91732,143.176544
帯広市/01207-4601-9.topojson,帯広市白樺十六条東１２丁目,42.917423,143.178009
帯広市/01207-4601-9.topojson,帯広市白樺十六条東１３丁目,42.916691,143.178452
帯広市/01207-4601-9.topojson,帯広市白樺十六条東１４丁目,42.916859,143.177322
帯広市/01207-4601-9.topojson,帯広市白樺十六条東１５丁目,42.916363,143.177383
帯広市/01207-4601-9.topojson,帯広市白樺十六条東１６丁目,42.916534,143.1763
帯広市/01207-4601-9.topojson,帯広市白樺十六条東１７丁目,42.915489,143.176437
帯広市/01207-4601-9.topojson,帯広市白樺十六条東１８丁目,42.915874,143.177444
帯広市/01207-4601-9.topojson,帯広市白樺十六条東１９丁目,42.915298,143.177505
帯広市/01207-4601-9.topojson,帯広市白樺十六条東２０丁目,42.915607,143.178589
帯広市/01207-4601-9.topojson,帯広市白樺十六条西１丁目,42.919319,143.175201
帯広市/01207-4601-9.topojson,帯広市白樺十六条西３丁目,42.918049,143.175369
帯広市/01207-4601-9.topojson,帯広市白樺十六条西４丁目,42.91769,143.174271
帯広市/01207-4601-9.topojson,帯広市白樺十六条西５丁目,42.917572,143.172653
帯広市/01207-4601-9.topojson,帯広市白樺十六条西６丁目,42.917046,143.172562
帯広市/01207-4601-9.topojson,帯広市白樺十六条西７丁目,42.917137,143.173859
帯広市/01207-4601-9.topojson,帯広市白樺十六条西８丁目,42.917225,143.17514
帯広市/01207-4601-9.topojson,帯広市白樺十六条西９丁目,42.916481,143.175507
帯広市/01207-4601-9.topojson,帯広市白樺十六条西１０丁目,42.916718,143.174545
帯広市/01207-4601-9.topojson,帯広市白樺十六条西１１丁目,42.916172,143.174622
帯広市/01207-4601-9.topojson,帯広市白樺十六条西１２丁目,42.916634,143.173264
帯広市/01207-4601-9.topojson,帯広市白樺十六条西１３丁目,42.916088,143.173325
帯広市/01207-4601-9.topojson,帯広市白樺十六条西１４丁目,42.916264,143.172318
帯広市/01207-4601-9.topojson,帯広市白樺十六条西１５丁目,42.915253,143.172516
帯広市/01207-4601-9.topojson,帯広市白樺十六条西１６丁目,42.915577,143.173401
帯広市/01207-4601-9.topojson,帯広市白樺十六条西１７丁目,42.915051,143.173462
帯広市/01207-4601-9.topojson,帯広市白樺十六条西１８丁目,42.915668,143.174683
帯広市/01207-4601-9.topojson,帯広市白樺十六条西１９丁目,42.915119,143.174759
帯広市/01207-4601-9.topojson,帯広市白樺十六条西２０丁目,42.91544,143.175629
帯広市/01207-4601-10.topojson,帯広市白樺十六条西２丁目,42.918865,143.173309
帯広市/01207-4601-11.topojson,帯広市東四条南２２丁目,42.907459,143.213821
帯広市/01207-4601-11.topojson,帯広市東四条南２３丁目,42.906231,143.213837
帯広市/01207-4601-11.topojson,帯広市東四条南２４丁目,42.905094,143.213989
帯広市/01207-4601-11.topojson,帯広市東五条南２２丁目,42.907322,143.215302
