ファイル名,地番区域,緯度,経度
日高郡新ひだか町/01610-4329-1.topojson,日高郡新ひだか町静内高見,42.523815,142.714172
日高郡新ひだか町/01610-4329-1.topojson,日高郡新ひだか町,42.341255,142.368607
日高郡新ひだか町/01610-4329-3.topojson,日高郡新ひだか町静内御園,42.431416,142.476196
日高郡新ひだか町/01610-4329-5.topojson,日高郡新ひだか町三石美河,42.401932,142.689102
日高郡新ひだか町/01610-4329-7.topojson,日高郡新ひだか町三石清瀬,42.374798,142.755371
