ファイル名,地番区域,緯度,経度
上川郡上川町/01457-4500-2.topojson,上川郡上川町字菊水,43.809486,142.802414
上川郡上川町/01457-4500-5.topojson,上川郡上川町字越路,43.888733,142.75322
上川郡上川町/01457-4500-12.topojson,上川郡上川町字清川,43.800072,142.915176
上川郡上川町/01457-4500-13.topojson,上川郡上川町字中越,43.852711,142.932877
上川郡上川町/01457-4500-15.topojson,上川郡上川町,43.847122,142.770462
