ファイル名,地番区域,緯度,経度
紋別郡雄武町/01563-4514-30.topojson,紋別郡雄武町字中雄武,44.54908,142.910782
紋別郡雄武町/01563-4514-31.topojson,紋別郡雄武町,44.582504,142.962006
紋別郡雄武町/01563-4514-31.topojson,紋別郡雄武町字道有林,44.540115,142.672379
