市区町村名,地番,大字名,center_lng,center_lat
留萌郡小平町,984,字達布,141.886507,43.997015
留萌郡小平町,452-3,字達布,141.882713,44.016257
留萌郡小平町,452-2,字達布,141.882653,44.01627
留萌郡小平町,578-3,字達布,141.882548,44.016364
留萌郡小平町,455-2,字達布,141.882158,44.0167
留萌郡小平町,578-6,字達布,141.882122,44.016581
留萌郡小平町,533,字達布,141.882005,44.016747
留萌郡小平町,455-4,字達布,141.882369,44.017033
留萌郡小平町,455-5,字達布,141.882659,44.016407
留萌郡小平町,455-1,字達布,141.882706,44.017207
留萌郡小平町,443-3,字達布,141.882375,44.016647
留萌郡小平町,443-1,字達布,141.882362,44.018443
留萌郡小平町,433,字達布,141.880312,44.027562
留萌郡小平町,436-6,字達布,141.877437,44.025517
留萌郡小平町,436-2,字達布,141.877069,44.025419
留萌郡小平町,578-4,字達布,141.877111,44.025643
留萌郡小平町,531,字達布,141.876913,44.025416
留萌郡小平町,437-1,字達布,141.876216,44.023891
留萌郡小平町,530,字達布,141.877389,44.026212
留萌郡小平町,436-3,字達布,141.877483,44.026224
留萌郡小平町,892,字達布,141.878124,44.025893
留萌郡小平町,434-1,字達布,141.878547,44.026778
留萌郡小平町,434-3,字達布,141.878266,44.027604
留萌郡小平町,434-2,字達布,141.877928,44.027808
留萌郡小平町,576,字達布,141.877682,44.02775
留萌郡小平町,527,字達布,141.877757,44.026909
留萌郡小平町,435,字達布,141.877315,44.027598
留萌郡小平町,526,字達布,141.877372,44.028086
留萌郡小平町,431-1,字達布,141.876658,44.029303
留萌郡小平町,575-3,字達布,141.87709,44.029176
留萌郡小平町,430-2,字達布,141.877405,44.028967
留萌郡小平町,430-3,字達布,141.877853,44.028935
留萌郡小平町,891,字達布,141.877095,44.028568
留萌郡小平町,430-1,字達布,141.878047,44.02943
留萌郡小平町,429,字達布,141.878886,44.02911
留萌郡小平町,575-4,字達布,141.880474,44.029705
留萌郡小平町,419-1,字達布,141.876849,44.033863
