小字名,市区町村名,地番,center_lng,center_lat
字東花,虻田郡京極町,480,140.993625,42.830766
字東花,虻田郡京極町,2104,140.993838,42.828545
字東花,虻田郡京極町,478,140.994285,42.828254
字東花,虻田郡京極町,475,140.994661,42.826758
字東花,虻田郡京極町,476,140.993744,42.82646
字東花,虻田郡京極町,477,140.993494,42.827248
字東花,虻田郡京極町,2103,140.991666,42.827351
字東花,虻田郡京極町,459,140.991038,42.826355
字東花,虻田郡京極町,479,140.99242,42.828494
字東花,虻田郡京極町,485,140.99079,42.828392
字東花,虻田郡京極町,457,140.990392,42.827808
字東花,虻田郡京極町,水-187,140.990915,42.824823
字東花,虻田郡京極町,458,140.990797,42.827267
字東花,虻田郡京極町,460,140.989554,42.825939
字東花,虻田郡京極町,455,140.988452,42.82699
字東花,虻田郡京極町,453-14,140.987071,42.827627
字東花,虻田郡京極町,453-13,140.987327,42.827919
字東花,虻田郡京極町,453-12,140.987581,42.828213
字東花,虻田郡京極町,453-11,140.987836,42.828507
字東花,虻田郡京極町,453-10,140.988088,42.828797
字東花,虻田郡京極町,456,140.98961,42.827894
字東花,虻田郡京極町,488,140.988521,42.829671
字東花,虻田郡京極町,453-9,140.987121,42.829252
字東花,虻田郡京極町,487,140.987371,42.829745
字東花,虻田郡京極町,2106,140.987262,42.830194
字東花,虻田郡京極町,2105,140.987766,42.829663
字東花,虻田郡京極町,495,140.98705,42.830624
字東花,虻田郡京極町,2109,140.987055,42.830953
字東花,虻田郡京極町,2110,140.987645,42.831272
字東花,虻田郡京極町,482,140.990874,42.830903
字東花,虻田郡京極町,483,140.990594,42.830487
字東花,虻田郡京極町,486,140.99025,42.829379
字東花,虻田郡京極町,484,140.991829,42.82986
字東花,虻田郡京極町,481,140.992407,42.832245
字東花,虻田郡京極町,490,140.991743,42.832753
字東花,虻田郡京極町,536-2,140.99031,42.834291
字東花,虻田郡京極町,2116-3,140.990137,42.83398
字東花,虻田郡京極町,489,140.990144,42.831924
字東花,虻田郡京極町,2107,140.989087,42.832285
字東花,虻田郡京極町,491-1,140.988228,42.832773
字東花,虻田郡京極町,492,140.988089,42.831814
字東花,虻田郡京極町,2112,140.988075,42.831966
字東花,虻田郡京極町,493,140.987944,42.831648
字東花,虻田郡京極町,497,140.987279,42.832012
字東花,虻田郡京極町,500-2,140.987342,42.833546
字東花,虻田郡京極町,500-3,140.987658,42.833875
字東花,虻田郡京極町,491-2,140.988748,42.834028
字東花,虻田郡京極町,491-3,140.988014,42.833808
字東花,虻田郡京極町,2116-2,140.989166,42.834436
字東花,虻田郡京極町,500-1,140.98802,42.834499
字東花,虻田郡京極町,501,140.987883,42.834919
字東花,虻田郡京極町,2115,140.987941,42.835014
字東花,虻田郡京極町,535,140.989637,42.836173
字東花,虻田郡京極町,536-1,140.989995,42.834614
字東花,虻田郡京極町,2117,140.991532,42.835096
字東花,虻田郡京極町,540-2,140.990907,42.833927
字東花,虻田郡京極町,540-3,140.99124,42.833582
字東花,虻田郡京極町,水-194,140.991418,42.835314
字東花,虻田郡京極町,540-1,140.992616,42.833923
字東花,虻田郡京極町,2116-1,140.992176,42.83302
字東花,虻田郡京極町,937,140.993632,42.841197
字脇方,虻田郡京極町,948,140.997274,42.845392
字脇方,虻田郡京極町,422-1,140.997738,42.847417
字脇方,虻田郡京極町,水-473,140.996307,42.846454
字脇方,虻田郡京極町,419-6,140.993968,42.847087
字脇方,虻田郡京極町,421,140.993978,42.846613
字脇方,虻田郡京極町,417-4,140.993663,42.847477
字脇方,虻田郡京極町,417-2,140.992688,42.847041
字脇方,虻田郡京極町,418-2,140.99307,42.846273
字脇方,虻田郡京極町,419-2,140.992547,42.845462
字東花,虻田郡京極町,543-5,140.993101,42.843739
字脇方,虻田郡京極町,420,140.994668,42.844943
字脇方,虻田郡京極町,420-2,140.993965,42.844006
字東花,虻田郡京極町,542,140.993603,42.842674
字東花,虻田郡京極町,543-6,140.99253,42.843085
字東花,虻田郡京極町,543-7,140.992172,42.842672
字東花,虻田郡京極町,543-1,140.992045,42.843307
字東花,虻田郡京極町,543-3,140.991443,42.843398
字東花,虻田郡京極町,543-4,140.990932,42.842811
字東花,虻田郡京極町,546-2,140.989553,42.842406
字東花,虻田郡京極町,2120,140.989866,42.842384
字東花,虻田郡京極町,546-3,140.989684,42.843086
字東花,虻田郡京極町,545-1,140.989996,42.844268
字東花,虻田郡京極町,545-3,140.990429,42.844604
字東花,虻田郡京極町,545-2,140.991212,42.844669
字東花,虻田郡京極町,543-2,140.992135,42.844192
字脇方,虻田郡京極町,419-5,140.992103,42.845565
字脇方,虻田郡京極町,419-4,140.992395,42.84553
字脇方,虻田郡京極町,413-6,140.991674,42.845084
字脇方,虻田郡京極町,413-7,140.991282,42.845267
字脇方,虻田郡京極町,419-1,140.991595,42.845572
字脇方,虻田郡京極町,418-1,140.990693,42.846581
字脇方,虻田郡京極町,413-4,140.990434,42.845662
字脇方,虻田郡京極町,413-5,140.990968,42.845416
字東花,虻田郡京極町,544,140.99021,42.845642
字脇方,虻田郡京極町,413-8,140.989069,42.846999
字脇方,虻田郡京極町,413-3,140.988397,42.846624
字脇方,虻田郡京極町,413-10,140.987236,42.847414
字脇方,虻田郡京極町,413-9,140.986741,42.847632
字東花,虻田郡京極町,550-1,140.987401,42.846099
字東花,虻田郡京極町,546-1,140.988819,42.843324
字東花,虻田郡京極町,547-3,140.988422,42.842162
字東花,虻田郡京極町,547-2,140.988388,42.841425
字東花,虻田郡京極町,532-5,140.988373,42.839981
字東花,虻田郡京極町,2119-1,140.989386,42.840246
字東花,虻田郡京極町,541,140.990864,42.841046
字東花,虻田郡京極町,543-8,140.991839,42.84229
字東花,虻田郡京極町,532-3,140.98991,42.839255
字東花,虻田郡京極町,532-14,140.990471,42.838623
字東花,虻田郡京極町,532-2,140.990865,42.839129
字東花,虻田郡京極町,936,140.99162,42.838793
