市区町村名,地番,大字名,center_lng,center_lat
中川郡中川町,582,字板谷,142.183297,44.483502
中川郡中川町,586,字板谷,142.166015,44.510141
中川郡中川町,587,字板谷,142.161995,44.513596
中川郡中川町,583,字板谷,142.16095,44.513994
中川郡中川町,585,字板谷,142.181447,44.513184
中川郡中川町,588,字板谷,142.17819,44.512073
中川郡中川町,578,字板谷,142.151788,44.53812
中川郡中川町,374,字板谷,142.147436,44.541644
中川郡中川町,水-1,字板谷,142.149889,44.543266
中川郡中川町,371,字板谷,142.147412,44.544596
中川郡中川町,341,字板谷,142.139476,44.563609
中川郡中川町,568,字板谷,142.138368,44.563496
中川郡中川町,水-6,字板谷,142.13467,44.560582
中川郡中川町,567,字板谷,142.137552,44.562725
中川郡中川町,344-1,字板谷,142.136587,44.557499
中川郡中川町,566,字板谷,142.13676,44.558731
中川郡中川町,570,字板谷,142.135062,44.554714
中川郡中川町,道-2,字板谷,142.138717,44.551698
中川郡中川町,446-1,字板谷,142.136123,44.552182
中川郡中川町,573,字板谷,142.1347,44.553238
中川郡中川町,355,字板谷,142.135155,44.552204
中川郡中川町,446-2,字板谷,142.13937,44.552643
中川郡中川町,364-2,字板谷,142.139697,44.54963
中川郡中川町,575,字板谷,142.139542,44.549889
中川郡中川町,道-1,字板谷,142.139995,44.549769
中川郡中川町,342,字板谷,142.14211,44.559546
中川郡中川町,352,字板谷,142.142789,44.554252
中川郡中川町,574,字板谷,142.144419,44.553481
中川郡中川町,364-1,字板谷,142.146103,44.550908
中川郡中川町,水-4,字板谷,142.14022,44.551891
中川郡中川町,363-1,字板谷,142.140045,44.544954
中川郡中川町,道-20,字板谷,142.141815,44.544915
中川郡中川町,576,字板谷,142.142446,44.545958
中川郡中川町,水-3,字板谷,142.141955,44.54852
中川郡中川町,水-2,字板谷,142.144213,44.545248
中川郡中川町,369-3,字板谷,142.143138,44.543581
中川郡中川町,363-2,字板谷,142.140895,44.547613
中川郡中川町,水-5,字板谷,142.138267,44.549237
中川郡中川町,577,字板谷,142.157452,44.534182
中川郡中川町,579,字板谷,142.156048,44.535613
中川郡中川町,580,字板谷,142.158572,44.523111
中川郡中川町,581,字板谷,142.159172,44.523722
中川郡中川町,584,字板谷,142.159403,44.516105
中川郡中川町,251,字板谷,142.112255,44.585985
中川郡中川町,256-16,字板谷,142.112839,44.587933
中川郡中川町,256-15,字板谷,142.113044,44.587977
中川郡中川町,256-14,字板谷,142.113239,44.588025
