小字名,市区町村名,地番,大字名,center_lng,center_lat
字富良野原野,空知郡中富良野町,1895-223,,142.534247,43.366655
字富良野原野,空知郡中富良野町,1895-5,,142.534235,43.367203
字富良野原野,空知郡中富良野町,1895-103,,142.532356,43.366864
字富良野原野,空知郡中富良野町,1895-104,,142.532115,43.367011
字富良野原野,空知郡中富良野町,1895-102,,142.53303,43.367164
字富良野原野,空知郡中富良野町,1895-105,,142.532164,43.366862
字富良野原野,空知郡中富良野町,1895-786,,142.531713,43.366738
字富良野原野,空知郡中富良野町,1895-239,,142.530195,43.366997
字富良野原野,空知郡中富良野町,1895-510,,142.529403,43.367725
字富良野原野,空知郡中富良野町,1895-217,,142.529563,43.367898
字富良野原野,空知郡中富良野町,1895-10,,142.530585,43.368304
字富良野原野,空知郡中富良野町,1895-807,,142.528911,43.369826
字富良野原野,空知郡中富良野町,1895-621,,142.52878,43.37001
字富良野原野,空知郡中富良野町,1895-622,,142.528907,43.37005
字富良野原野,空知郡中富良野町,1895-265,,142.529063,43.370189
字富良野原野,空知郡中富良野町,1895-70,,142.530165,43.369783
字富良野原野,空知郡中富良野町,1895-28,,142.531361,43.369541
字富良野原野,空知郡中富良野町,1895-821,,142.531941,43.368913
字富良野原野,空知郡中富良野町,1895-419,,142.5326,43.368287
字富良野原野,空知郡中富良野町,1895-8,,142.533166,43.368954
字ペペルイ,空知郡中富良野町,3682-72,,142.533734,43.370106
字ペペルイ,空知郡中富良野町,3682-71,,142.534058,43.370165
字ペペルイ,空知郡中富良野町,4146,,142.534624,43.370132
字ペペルイ,空知郡中富良野町,3682-44,,142.534458,43.370236
字ペペルイ,空知郡中富良野町,3682-45,,142.534404,43.370393
字ペペルイ,空知郡中富良野町,3682-42,,142.53473,43.370452
字ペペルイ,空知郡中富良野町,3682-41,,142.534677,43.370611
字ペペルイ,空知郡中富良野町,3682-46,,142.534351,43.370553
字ペペルイ,空知郡中富良野町,3682-70,,142.534004,43.370323
字ペペルイ,空知郡中富良野町,3682-74,,142.533625,43.370423
字ペペルイ,空知郡中富良野町,3682-73,,142.533679,43.370264
字ペペルイ,空知郡中富良野町,3682-75,,142.533572,43.370581
字ペペルイ,空知郡中富良野町,3682-69,,142.533952,43.370481
字ペペルイ,空知郡中富良野町,3682-68,,142.533898,43.37064
字ペペルイ,空知郡中富良野町,3682-67,,142.533844,43.370799
字ペペルイ,空知郡中富良野町,3682-76,,142.533517,43.37074
字ペペルイ,空知郡中富良野町,3682-77,,142.533465,43.3709
字ペペルイ,空知郡中富良野町,3682-78,,142.533412,43.37106
字ペペルイ,空知郡中富良野町,3682-65,,142.533738,43.371118
字ペペルイ,空知郡中富良野町,3682-66,,142.533791,43.370959
字ペペルイ,空知郡中富良野町,3682-49,,142.53419,43.37103
字ペペルイ,空知郡中富良野町,3682-47,,142.534298,43.370712
字ペペルイ,空知郡中富良野町,3682-48,,142.534244,43.370871
字ペペルイ,空知郡中富良野町,3682-40,,142.534624,43.370771
字ペペルイ,空知郡中富良野町,3682-39,,142.53457,43.37093
字ペペルイ,空知郡中富良野町,3682-38,,142.534517,43.37109
字ペペルイ,空知郡中富良野町,3682-37,,142.534464,43.371249
字ペペルイ,空知郡中富良野町,3682-50,,142.534137,43.37119
字ペペルイ,空知郡中富良野町,3682-1,,142.533939,43.371279
字ペペルイ,空知郡中富良野町,3682-51,,142.534061,43.371419
字ペペルイ,空知郡中富良野町,3682-52,,142.534005,43.371578
字ペペルイ,空知郡中富良野町,3682-36,,142.534345,43.371471
字ペペルイ,空知郡中富良野町,3682-24,,142.534732,43.371708
字ペペルイ,空知郡中富良野町,3682-25,,142.534679,43.371866
字ペペルイ,空知郡中富良野町,3682-26,,142.534626,43.372024
字ペペルイ,空知郡中富良野町,3682-33,,142.534226,43.371954
字ペペルイ,空知郡中富良野町,3682-34,,142.53428,43.371795
字ペペルイ,空知郡中富良野町,3682-35,,142.534333,43.371636
字ペペルイ,空知郡中富良野町,3682-53,,142.533953,43.371737
字ペペルイ,空知郡中富良野町,3682-54,,142.533899,43.371895
字ペペルイ,空知郡中富良野町,3682-55,,142.533846,43.372053
字ペペルイ,空知郡中富良野町,3682-60,,142.533447,43.371981
字ペペルイ,空知郡中富良野町,3682-61,,142.533501,43.371823
字ペペルイ,空知郡中富良野町,3682-62,,142.533554,43.371666
字ペペルイ,空知郡中富良野町,3682-81,,142.533227,43.371607
字ペペルイ,空知郡中富良野町,3682-80,,142.53328,43.371449
字ペペルイ,空知郡中富良野町,3682-63,,142.533606,43.371508
字ペペルイ,空知郡中富良野町,3682-64,,142.53366,43.371349
字ペペルイ,空知郡中富良野町,3682-79,,142.533334,43.37129
字ペペルイ,空知郡中富良野町,3682-82,,142.533174,43.371764
字ペペルイ,空知郡中富良野町,3682-83,,142.533121,43.371922
字富良野原野,空知郡中富良野町,1895-9,,142.532034,43.370982
字富良野原野,空知郡中富良野町,1895-770,,142.53031,43.370477
字富良野原野,空知郡中富良野町,1895-790,,142.529597,43.370348
字富良野原野,空知郡中富良野町,1895-636,,142.528988,43.37043
字富良野原野,空知郡中富良野町,1895-791,,142.528964,43.370497
字富良野原野,空知郡中富良野町,1895-108,,142.528904,43.370683
字富良野原野,空知郡中富良野町,1895-792,,142.52865,43.370823
字富良野原野,空知郡中富良野町,1895-772,,142.528783,43.371039
字富良野原野,空知郡中富良野町,1895-109,,142.52924,43.370928
字富良野原野,空知郡中富良野町,1895-106,,142.529624,43.370793
字富良野原野,空知郡中富良野町,1895-11,,142.530283,43.371285
字富良野原野,空知郡中富良野町,1895-769,,142.528987,43.371445
字富良野原野,空知郡中富良野町,1895-14,,142.529767,43.372124
字富良野原野,空知郡中富良野町,1895-71,,142.529092,43.373218
字富良野原野,空知郡中富良野町,1895-773,,142.530382,43.373865
字富良野原野,空知郡中富良野町,1895-12,,142.531759,43.373076
字ペペルイ,空知郡中富良野町,3682-84,,142.533068,43.372081
字ペペルイ,空知郡中富良野町,3682-85,,142.533012,43.372249
字ペペルイ,空知郡中富良野町,3682-58,,142.533337,43.372307
字ペペルイ,空知郡中富良野町,3682-59,,142.533394,43.37214
字ペペルイ,空知郡中富良野町,3682-56,,142.533793,43.372211
字ペペルイ,空知郡中富良野町,3682-57,,142.533737,43.372379
字ペペルイ,空知郡中富良野町,3682-30,,142.534062,43.372438
字ペペルイ,空知郡中富良野町,3682-31,,142.53412,43.37227
字ペペルイ,空知郡中富良野町,3682-32,,142.534173,43.372112
字ペペルイ,空知郡中富良野町,3682-27,,142.534572,43.372182
字ペペルイ,空知郡中富良野町,3682-28,,142.534519,43.372341
字ペペルイ,空知郡中富良野町,3682-29,,142.534504,43.372518
字ペペルイ,空知郡中富良野町,3173-1,,142.533402,43.373725
字ペペルイ,空知郡中富良野町,3173-3,,142.534464,43.374
字ペペルイ,空知郡中富良野町,3682-2,,142.53479,43.37257
字ペペルイ,空知郡中富良野町,3682-3,,142.534846,43.372401
字ペペルイ,空知郡中富良野町,3682-5,,142.534914,43.372077
字ペペルイ,空知郡中富良野町,3682-4,,142.534938,43.372249
字ペペルイ,空知郡中富良野町,3682-6,,142.535005,43.371925
字ペペルイ,空知郡中富良野町,3682-7,,142.535059,43.371767
字ペペルイ,空知郡中富良野町,3164-4,,142.535244,43.372194
字ペペルイ,空知郡中富良野町,3164-2,,142.535828,43.370955
字ペペルイ,空知郡中富良野町,3682-10,,142.535242,43.371222
字ペペルイ,空知郡中富良野町,3682-9,,142.535188,43.371381
字ペペルイ,空知郡中富良野町,3682-8,,142.535071,43.371601
字ペペルイ,空知郡中富良野町,3682-23,,142.534785,43.37155
字ペペルイ,空知郡中富良野町,3682-22,,142.534903,43.371329
字ペペルイ,空知郡中富良野町,3682-21,,142.534915,43.371162
字ペペルイ,空知郡中富良野町,3682-20,,142.534968,43.371003
字ペペルイ,空知郡中富良野町,3682-11,,142.535295,43.371062
字ペペルイ,空知郡中富良野町,3682-12,,142.535349,43.370901
字ペペルイ,空知郡中富良野町,3682-13,,142.535402,43.370742
字ペペルイ,空知郡中富良野町,3682-18,,142.535075,43.370684
字ペペルイ,空知郡中富良野町,3682-19,,142.535023,43.370843
字ペペルイ,空知郡中富良野町,3682-43,,142.534745,43.370287
字ペペルイ,空知郡中富良野町,3682-16,,142.535182,43.370366
字ペペルイ,空知郡中富良野町,3682-17,,142.535128,43.370525
字ペペルイ,空知郡中富良野町,3682-14,,142.535455,43.370584
字ペペルイ,空知郡中富良野町,3682-15,,142.535506,43.370424
字ペペルイ,空知郡中富良野町,3682-86,,142.535691,43.37038
字ペペルイ,空知郡中富良野町,3164-3,,142.535945,43.370603
字ペペルイ,空知郡中富良野町,3164-5,,142.535677,43.370919
字ペペルイ,空知郡中富良野町,4147,,142.536929,43.370546
字ペペルイ,空知郡中富良野町,3164-1,,142.536588,43.371845
字ペペルイ,空知郡中富良野町,3546,,142.537888,43.374566
字ペペルイ,空知郡中富良野町,3161-1,,142.535793,43.374188
字ペペルイ,空知郡中富良野町,4150,,142.536384,43.375612
字ペペルイ,空知郡中富良野町,3159-1,,142.534964,43.376668
字ペペルイ,空知郡中富良野町,3818,,142.537061,43.377051
字ペペルイ,空知郡中富良野町,3547-1,,142.539156,43.377432
字ペペルイ,空知郡中富良野町,4151,,142.539655,43.376209
字ペペルイ,空知郡中富良野町,3547-2,,142.540252,43.377637
字ペペルイ,空知郡中富良野町,4152,,142.539582,43.380044
字ペペルイ,空知郡中富良野町,3819-2,,142.539452,43.380018
字ペペルイ,空知郡中富良野町,3819-1,,142.53836,43.379818
字ペペルイ,空知郡中富良野町,4153,,142.535848,43.380675
字ペペルイ,空知郡中富良野町,3820,,142.536269,43.379436
字ペペルイ,空知郡中富良野町,3172-2,,142.532927,43.378607
字ペペルイ,空知郡中富良野町,3833-3,,142.53301,43.378856
字ペペルイ,空知郡中富良野町,3833-2,,142.533098,43.378816
字ペペルイ,空知郡中富良野町,3172-1,,142.531769,43.378618
字ペペルイ,空知郡中富良野町,3833-1,,142.53416,43.379053
字ペペルイ,空知郡中富良野町,3817-15,,142.532033,43.380463
字ペペルイ,空知郡中富良野町,3817-5,,142.53215,43.380119
字ペペルイ,空知郡中富良野町,3817-4,,142.532105,43.380251
字ペペルイ,空知郡中富良野町,3817-14,,142.532071,43.380349
字ペペルイ,空知郡中富良野町,4142,,142.530552,43.379711
字ペペルイ,空知郡中富良野町,3817-19,,142.5305,43.379908
字ペペルイ,空知郡中富良野町,3817-21,,142.530908,43.379982
字ペペルイ,空知郡中富良野町,3817-7,,142.530343,43.380194
字ペペルイ,空知郡中富良野町,3817-20,,142.530868,43.380289
字ペペルイ,空知郡中富良野町,3817-18,,142.531143,43.380024
字ペペルイ,空知郡中富良野町,3817-16,,142.53159,43.380122
字ペペルイ,空知郡中富良野町,3817-6,,142.531024,43.380858
字ペペルイ,空知郡中富良野町,3817-2,,142.531562,43.380974
字ペペルイ,空知郡中富良野町,3817-17,,142.530417,43.380887
字富良野原野,空知郡中富良野町,1895-285,,142.529405,43.38082
字富良野原野,空知郡中富良野町,1895-284,,142.529253,43.381269
字富良野原野,空知郡中富良野町,1895-287,,142.528694,43.380692
字富良野原野,空知郡中富良野町,1895-298,,142.528869,43.380172
字富良野原野,空知郡中富良野町,1895-296,,142.529579,43.3803
字富良野原野,空知郡中富良野町,1895-297,,142.529729,43.379851
字富良野原野,空知郡中富良野町,1895-299,,142.52902,43.379723
字富良野原野,空知郡中富良野町,1895-16,,142.529601,43.378226
字富良野原野,空知郡中富良野町,1895-13,,142.53069,43.376684
字ペペルイ,空知郡中富良野町,3162-4,,142.533305,43.377472
字ペペルイ,空知郡中富良野町,3159-3,,142.533812,43.37647
字ペペルイ,空知郡中富良野町,3159-2,,142.533896,43.376459
字ペペルイ,空知郡中富良野町,3162-3,,142.533189,43.37602
字ペペルイ,空知郡中富良野町,3162-1,,142.53207,43.376714
字ペペルイ,空知郡中富良野町,3162-2,,142.532455,43.37498
字ペペルイ,空知郡中富良野町,4149,,142.532179,43.37485
字ペペルイ,空知郡中富良野町,3173-2,,142.532071,43.374753
字ペペルイ,空知郡中富良野町,4148,,142.534164,43.375155
字ペペルイ,空知郡中富良野町,3161-3,,142.53465,43.373965
字ペペルイ,空知郡中富良野町,3161-2,,142.534716,43.37401
字富良野原野,空知郡中富良野町,1895-379,,142.530724,43.375536
字富良野原野,空知郡中富良野町,1895-572,,142.530364,43.374596
字富良野原野,空知郡中富良野町,1895-573,,142.529901,43.374358
字富良野原野,空知郡中富良野町,1895-27,,142.529723,43.374405
字富良野原野,空知郡中富良野町,1895-423,,142.527715,43.374335
字富良野原野,空知郡中富良野町,1895-15,,142.528317,43.375586
字富良野原野,空知郡中富良野町,1895-671,,142.52677,43.375242
字富良野原野,空知郡中富良野町,1895-672,,142.527201,43.374177
字富良野原野,空知郡中富良野町,1895-133,,142.525758,43.375469
字富良野原野,空知郡中富良野町,1895-225,,142.525666,43.374094
字富良野原野,空知郡中富良野町,1895-670,,142.525329,43.373833
字富良野原野,空知郡中富良野町,1895-669,,142.525047,43.374957
字富良野原野,空知郡中富良野町,1895-673,,142.524808,43.374725
字富良野原野,空知郡中富良野町,1895-134,,142.52388,43.374407
字富良野原野,空知郡中富良野町,1895-444,,142.523922,43.375412
字富良野原野,空知郡中富良野町,1895-259,,142.524281,43.375592
字富良野原野,空知郡中富良野町,1895-691,,142.524708,43.375067
字富良野原野,空知郡中富良野町,1895-594,,142.526276,43.376358
字富良野原野,空知郡中富良野町,1895-666,,142.523319,43.37602
字富良野原野,空知郡中富良野町,1895-706,,142.522858,43.375889
字富良野原野,空知郡中富良野町,1895-690,,142.52303,43.376351
字中富良野,空知郡中富良野町,1522-63,,142.522308,43.377242
字富良野原野,空知郡中富良野町,1895-257,,142.523058,43.377162
字富良野原野,空知郡中富良野町,1895-665,,142.523736,43.377605
字富良野原野,空知郡中富良野町,1895-112,,142.5247,43.376567
字富良野原野,空知郡中富良野町,1895-700,,142.52479,43.377027
字富良野原野,空知郡中富良野町,1895-703,,142.525509,43.377245
字富良野原野,空知郡中富良野町,1895-308,,142.5243,43.377472
字富良野原野,空知郡中富良野町,1895-311,,142.52513,43.377557
字富良野原野,空知郡中富良野町,1895-224,,142.525339,43.378156
字富良野原野,空知郡中富良野町,1895-702,,142.525671,43.377318
字富良野原野,空知郡中富良野町,1895-701,,142.525874,43.376837
字富良野原野,空知郡中富良野町,1895-565,,142.526598,43.376304
字富良野原野,空知郡中富良野町,1895-676,,142.526293,43.377623
字富良野原野,空知郡中富良野町,1895-18,,142.527423,43.377835
字富良野原野,空知郡中富良野町,1895-307,,142.526181,43.379212
字富良野原野,空知郡中富良野町,1895-305,,142.526889,43.37934
字富良野原野,空知郡中富良野町,1895-303,,142.5276,43.379468
字富良野原野,空知郡中富良野町,1895-26,,142.528091,43.379268
字富良野原野,空知郡中富良野町,1895-301,,142.52831,43.379596
字富良野原野,空知郡中富良野町,1895-302,,142.527448,43.379916
字富良野原野,空知郡中富良野町,1895-291,,142.527273,43.380436
字富良野原野,空知郡中富良野町,1895-300,,142.528159,43.380044
字富良野原野,空知郡中富良野町,1895-289,,142.527984,43.380564
字富良野原野,空知郡中富良野町,1895-286,,142.528543,43.381142
字富良野原野,空知郡中富良野町,1895-288,,142.527833,43.381014
字富良野原野,空知郡中富良野町,1895-290,,142.527123,43.380887
字富良野原野,空知郡中富良野町,1895-17,,142.529589,43.381515
字富良野原野,空知郡中富良野町,1895-292,,142.526413,43.380759
字富良野原野,空知郡中富良野町,1895-281,,142.526986,43.381412
字富良野原野,空知郡中富良野町,1895-282,,142.52626,43.381281
字富良野原野,空知郡中富良野町,1895-294,,142.525702,43.38063
字富良野原野,空知郡中富良野町,1895-295,,142.525853,43.38018
字富良野原野,空知郡中富良野町,1895-293,,142.526564,43.380309
字富良野原野,空知郡中富良野町,1895-304,,142.526738,43.379789
字富良野原野,空知郡中富良野町,1895-306,,142.526027,43.379661
字富良野原野,空知郡中富良野町,1895-57,,142.524251,43.379859
字富良野原野,空知郡中富良野町,1895-687,,142.524913,43.380816
字富良野原野,空知郡中富良野町,1895-283,,142.525534,43.381152
字富良野原野,空知郡中富良野町,1895-686,,142.524831,43.381199
字富良野原野,空知郡中富良野町,1895-661,,142.522736,43.38079
字富良野原野,空知郡中富良野町,1895-662,,142.522723,43.380848
字富良野原野,空知郡中富良野町,1895-660,,142.522778,43.380584
字富良野原野,空知郡中富良野町,1895-659,,142.522861,43.380386
字富良野原野,空知郡中富良野町,1895-663,,142.52333,43.378778
字富良野原野,空知郡中富良野町,1895-658,,142.523185,43.378575
字富良野原野,空知郡中富良野町,1895-145,,142.524668,43.378653
字富良野原野,空知郡中富良野町,1895-667,,142.523496,43.378444
字富良野原野,空知郡中富良野町,1895-668,,142.523263,43.378403
字富良野原野,空知郡中富良野町,1895-128,,142.522633,43.37829
字中富良野,空知郡中富良野町,1522-12,,142.521148,43.378026
字中富良野,空知郡中富良野町,1522-64,,142.520154,43.377848
字中富良野,空知郡中富良野町,1522-65,,142.519852,43.377792
字中富良野,空知郡中富良野町,1522-56,,142.519743,43.377885
字中富良野,空知郡中富良野町,1522-1,,142.519271,43.38022
字中富良野,空知郡中富良野町,1522-16,,142.5209,43.379012
字富良野原野,空知郡中富良野町,1895-111,,142.522353,43.379107
字中富良野,空知郡中富良野町,1522-21,,142.5191,43.378618
字中富良野,空知郡中富良野町,1522-19,,142.518207,43.379717
字中富良野,空知郡中富良野町,1522-60,,142.516712,43.380973
字中富良野,空知郡中富良野町,1522-15,,142.517288,43.380247
字中富良野,空知郡中富良野町,1522-18,,142.517814,43.380038
字中富良野,空知郡中富良野町,1522-50,,142.518418,43.379163
字中富良野,空知郡中富良野町,1522-44,,142.518625,43.378942
字富良野原野,空知郡中富良野町,1895-445,,142.518378,43.378395
字富良野原野,空知郡中富良野町,1895-446,,142.518309,43.378531
字中富良野,空知郡中富良野町,1522-25,,142.518961,43.378267
字中富良野,空知郡中富良野町,1522-57,,142.51925,43.378161
字中富良野,空知郡中富良野町,10087,,142.519134,43.37797
字富良野原野,空知郡中富良野町,1895-517,,142.519049,43.37774
字富良野原野,空知郡中富良野町,1895-343,,142.517522,43.37787
字富良野原野,空知郡中富良野町,1895-564,,142.516791,43.378177
字富良野原野,空知郡中富良野町,1895-562,,142.517652,43.376441
字富良野原野,空知郡中富良野町,1895-813,,142.519216,43.377678
字富良野原野,空知郡中富良野町,1895-563,,142.518993,43.377388
字富良野原野,空知郡中富良野町,1895-383,,142.519496,43.37757
字中富良野,空知郡中富良野町,10088,,142.519425,43.377854
字富良野原野,空知郡中富良野町,1895-384,,142.52054,43.377225
字中富良野,空知郡中富良野町,1522-27,,142.520197,43.377612
字中富良野,空知郡中富良野町,1522-26,,142.520583,43.37763
字中富良野,空知郡中富良野町,10089,,142.521158,43.377281
字中富良野,空知郡中富良野町,1522-11,,142.521801,43.377622
字富良野原野,空知郡中富良野町,1895-353,,142.521793,43.376927
字中富良野,空知郡中富良野町,10090,,142.52238,43.37664
字富良野原野,空知郡中富良野町,1895-443,,142.522214,43.37638
字富良野原野,空知郡中富良野町,1895-391,,142.52237,43.375892
字富良野原野,空知郡中富良野町,1895-113,,142.521622,43.375451
字富良野原野,空知郡中富良野町,1895-382,,142.520344,43.376138
字富良野原野,空知郡中富良野町,1895-812,,142.519768,43.376129
字富良野原野,空知郡中富良野町,1895-352,,142.522156,43.375706
字富良野原野,空知郡中富良野町,1895-390,,142.520833,43.374729
字富良野原野,空知郡中富良野町,1895-388,,142.522584,43.374149
字富良野原野,空知郡中富良野町,1895-387,,142.521576,43.374576
字富良野原野,空知郡中富良野町,1895-705,,142.522691,43.373877
字富良野原野,空知郡中富良野町,1895-209,,142.521854,43.374104
字富良野原野,空知郡中富良野町,1895-815,,142.520411,43.374216
字富良野原野,空知郡中富良野町,1895-704,,142.520405,43.374688
字富良野原野,空知郡中富良野町,1895-386,,142.521274,43.374605
字富良野原野,空知郡中富良野町,1895-814,,142.5203,43.374545
字富良野原野,空知郡中富良野町,1895-122,,142.518898,43.374601
字富良野原野,空知郡中富良野町,1895-114,,142.517259,43.37521
字富良野原野,空知郡中富良野町,1895-129,,142.517963,43.375055
字富良野原野,空知郡中富良野町,1895-139,,142.517509,43.37337
字富良野原野,空知郡中富良野町,1895-795,,142.518685,43.372422
字富良野原野,空知郡中富良野町,1895-794,,142.516693,43.37143
字富良野原野,空知郡中富良野町,1895-121,,142.517268,43.370864
字富良野原野,空知郡中富良野町,1895-143,,142.51591,43.370309
字富良野原野,空知郡中富良野町,1895-130,,142.517243,43.370637
字富良野原野,空知郡中富良野町,1895-793,,142.518095,43.370832
字富良野原野,空知郡中富良野町,1895-120,,142.518224,43.370042
字富良野原野,空知郡中富良野町,1895-452,,142.518804,43.370571
字富良野原野,空知郡中富良野町,1895-140,,142.519883,43.371529
字富良野原野,空知郡中富良野町,1895-884,,142.519657,43.370253
字富良野原野,空知郡中富良野町,1895-883,,142.519736,43.370331
字富良野原野,空知郡中富良野町,1895-484,,142.520598,43.370236
字富良野原野,空知郡中富良野町,1895-416,,142.521664,43.370322
字富良野原野,空知郡中富良野町,1895-828,,142.521749,43.37028
字富良野原野,空知郡中富良野町,1895-365,,142.521965,43.370133
字富良野原野,空知郡中富良野町,1895-366,,142.521198,43.371612
字富良野原野,空知郡中富良野町,1895-144,,142.521018,43.372849
字富良野原野,空知郡中富良野町,1895-796,,142.520575,43.373735
字富良野原野,空知郡中富良野町,1895-123,,142.522052,43.37385
字富良野原野,空知郡中富良野町,1895-710,,142.520912,43.374052
字富良野原野,空知郡中富良野町,1895-138,,142.521151,43.3734
字富良野原野,空知郡中富良野町,1895-124,,142.523032,43.373339
字富良野原野,空知郡中富良野町,1895-684,,142.523089,43.373531
字富良野原野,空知郡中富良野町,1895-126,,142.523567,43.373519
字富良野原野,空知郡中富良野町,1895-685,,142.52347,43.373368
字富良野原野,空知郡中富良野町,1895-210,,142.523873,43.373356
字富良野原野,空知郡中富良野町,1895-816,,142.523659,43.373253
字富良野原野,空知郡中富良野町,1895-610,,142.523364,43.373199
字富良野原野,空知郡中富良野町,1895-612,,142.523128,43.373155
字富良野原野,空知郡中富良野町,1895-643,,142.525025,43.372449
字富良野原野,空知郡中富良野町,1895-837,,142.524783,43.372116
字富良野原野,空知郡中富良野町,1895-726,,142.524746,43.372171
字富良野原野,空知郡中富良野町,1895-376,,142.525076,43.372287
字富良野原野,空知郡中富良野町,1895-836,,142.525433,43.372229
字富良野原野,空知郡中富良野町,1895-724,,142.5256,43.372306
字富良野原野,空知郡中富良野町,1895-727,,142.525302,43.372496
字富良野原野,空知郡中富良野町,1895-642,,142.525015,43.372481
字富良野原野,空知郡中富良野町,1895-211,,142.523819,43.373194
字富良野原野,空知郡中富良野町,1895-611,,142.524146,43.373341
字富良野原野,空知郡中富良野町,1895-606,,142.524538,43.373536
字富良野原野,空知郡中富良野町,1895-645,,142.525973,43.373729
字富良野原野,空知郡中富良野町,1895-613,,142.525644,43.373602
字富良野原野,空知郡中富良野町,1895-575,,142.527414,43.373903
字富良野原野,空知郡中富良野町,1895-639,,142.527537,43.373576
字富良野原野,空知郡中富良野町,1895-641,,142.527691,43.373032
字富良野原野,空知郡中富良野町,1895-615,,142.527845,43.37278
