面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
27.1,23,0013,None,None,0,11,00,2,133,None,99230002660013,None,23266130,0266,None,99.0,26,11,142.713428,44.486156
30.39,23,0003,None,None,0,11,00,2,133,None,99230002040003,None,23204030,0204,None,99.0,26,11,142.973508,44.462505
11.85,23,0060,None,None,0,11,00,1,48,None,99230002040060,None,23204600,0204,None,23.0,26,11,142.96992,44.462041
4.61,23,0043,None,None,2,11,00,2,133,None,99230002080043,None,23208430,0208,None,99.0,26,18,142.955875,44.474736
30.39,23,0003,None,None,0,11,00,2,133,None,99230002040003,None,23204030,0204,None,99.0,26,11,142.965345,44.461723
10.05,23,0055,None,None,0,11,00,1,27,None,99230002100055,None,23210550,0210,None,26.0,26,18,142.939017,44.477257
2.69,23,0043,None,None,2,11,00,2,133,None,99230002100043,None,23210430,0210,None,99.0,26,18,142.940918,44.47745
7.3,23,0051,None,None,0,11,00,1,44,None,99230002100051,None,23210510,0210,None,23.0,26,18,142.948612,44.476256
18.5,23,0057,None,None,0,11,00,1,27,None,99230002080057,None,23208570,0208,None,26.0,26,18,142.944302,44.469171
10.05,23,0055,None,None,0,11,00,1,27,None,99230002100055,None,23210550,0210,None,26.0,26,18,142.935503,44.472601
2.55,23,0056,None,None,0,11,00,1,25,None,99230002100056,None,23210560,0210,None,26.0,26,18,142.953281,44.476917
4.14,23,0052,None,None,0,11,00,1,43,None,99230002100052,None,23210520,0210,None,23.0,26,18,142.962286,44.474476
9.0,23,0042,None,None,2,11,00,2,133,None,99230002100042,None,23210420,0210,None,99.0,26,18,142.945187,44.473022
2.55,23,0056,None,None,0,11,00,1,25,None,99230002100056,None,23210560,0210,None,26.0,26,18,142.949883,44.47474
27.52,23,0054,None,None,0,11,00,1,44,None,99230002080054,None,23208540,0208,None,23.0,26,18,142.95892,44.468015
1.41,23,0053,None,None,0,11,00,1,52,None,99230002080053,None,23208530,0208,None,23.0,26,18,142.959632,44.469198
2.52,23,0053,None,None,0,11,00,1,42,None,99230002100053,None,23210530,0210,None,26.0,26,18,142.941484,44.476203
10.05,23,0055,None,None,0,11,00,1,27,None,99230002100055,None,23210550,0210,None,26.0,26,18,142.940316,44.471286
50.96,23,0003,None,None,0,11,00,2,133,None,99230002080003,None,23208030,0208,None,99.0,26,18,142.974791,44.473166
69.86,23,0001,None,None,0,11,00,2,133,None,99230002080001,None,23208010,0208,None,99.0,26,18,142.971661,44.473342
16.62,23,0052,None,None,0,11,00,1,58,None,99230002040052,None,23204520,0204,None,23.0,26,11,142.978249,44.457346
4.95,23,0054,None,None,0,11,00,1,53,None,99230002040054,None,23204540,0204,None,23.0,26,11,142.975048,44.461674
18.5,23,0057,None,None,0,11,00,1,27,None,99230002080057,None,23208570,0208,None,26.0,26,18,142.942807,44.469506
27.52,23,0054,None,None,0,11,00,1,44,None,99230002080054,None,23208540,0208,None,23.0,26,18,142.968532,44.464374
4.68,23,0055,None,None,0,11,00,1,43,None,99230002080055,None,23208550,0208,None,23.0,26,18,142.962633,44.473365
3.29,23,0045,None,None,2,11,00,2,133,None,99230003020045,None,23302450,0302,None,99.0,26,12,142.704643,44.54407
7.57,23,0003,None,None,0,11,00,2,133,None,99230003020003,None,23302030,0302,None,99.0,26,12,142.706381,44.544882
3.58,23,0035,None,None,2,11,00,2,133,None,99230002770035,None,23277350,0277,None,98.0,26,11,142.636418,44.463568
6.27,23,0037,None,None,2,11,00,2,133,None,99230002760037,None,23276370,0276,26.0,98.0,26,11,142.631866,44.464199
15.23,23,0067,None,None,0,11,00,1,47,None,99230002040067,None,23204670,0204,None,23.0,26,11,142.964825,44.450329
51.87,23,0003,None,None,0,11,00,2,133,None,99230002110003,None,23211030,0211,None,99.0,26,11,142.947451,44.491209
12.65,23,0051,None,None,0,11,00,1,55,None,99230002080051,None,23208510,0208,None,23.0,26,18,142.967235,44.470612
12.04,23,0038,None,None,2,11,00,2,133,None,99230003130038,None,23313380,0313,None,99.0,26,12,142.703617,44.606812
2.89,23,0007,None,None,0,11,00,2,133,None,99230002080007,None,23208070,0208,None,39.0,26,18,142.97185,44.468642
15.76,23,0042,None,None,2,11,00,2,133,None,99230002080042,None,23208420,0208,None,39.0,26,18,142.97037,44.468511
18.5,23,0057,None,None,0,11,00,1,27,None,99230002080057,None,23208570,0208,None,26.0,26,18,142.958325,44.463058
11.88,23,0044,None,None,2,11,00,2,133,None,99230003180044,None,23318440,0318,None,99.0,26,12,142.726647,44.619985
43.68,23,0002,None,None,0,11,00,2,133,None,99230003250002,None,23325020,0325,None,99.0,26,12,142.713725,44.617069
96.69,23,0003,None,None,0,11,00,2,133,None,99230002740003,None,23274030,0274,26.0,99.0,26,11,142.610585,44.448379
19.71,23,0034,None,None,2,11,00,2,133,None,99230002740034,None,23274340,0274,26.0,98.0,26,11,142.606821,44.442602
0.68,23,0056,None,None,0,11,00,1,39,None,99230002080056,None,23208560,0208,None,23.0,26,18,142.956881,44.461539
2.37,23,0043,None,None,2,11,00,2,133,None,99230002040043,None,23204430,0204,None,99.0,26,11,142.963269,44.462714
3.66,23,0069,None,None,0,11,00,1,44,None,99230002040069,None,23204690,0204,None,23.0,26,11,142.968086,44.462763
4.37,23,0058,None,None,0,11,00,1,26,None,99230002080058,None,23208580,0208,None,26.0,26,18,142.948089,44.456053
7.23,23,0056,None,None,0,11,00,1,49,None,99230002040056,None,23204560,0204,None,26.0,26,11,142.961692,44.458982
4.68,23,0055,None,None,0,11,00,1,43,None,99230002080055,None,23208550,0208,None,23.0,26,18,142.952284,44.455795
16.52,23,0061,None,None,0,11,00,1,48,None,99230002040061,None,23204610,0204,None,26.0,26,11,142.960881,44.456654
15.38,23,0062,None,None,0,11,00,1,48,None,99230002040062,None,23204620,0204,None,23.0,26,11,142.958447,44.45597
16.52,23,0061,None,None,0,11,00,1,48,None,99230002040061,None,23204610,0204,None,26.0,26,11,142.956654,44.454847
10.06,23,0066,None,None,0,11,00,1,47,None,99230002040066,None,23204660,0204,None,26.0,26,11,142.965605,44.456594
27.52,23,0054,None,None,0,11,00,1,44,None,99230002080054,None,23208540,0208,None,23.0,26,18,142.965587,44.472099
12.08,23,0012,None,None,0,11,00,2,133,None,99230002150012,None,23215120,0215,None,99.0,26,11,142.935522,44.475955
32.6,23,0010,None,None,0,11,00,2,133,None,99230002160010,None,23216100,0216,None,98.0,26,11,142.935286,44.474229
7.83,23,0044,None,None,2,11,00,2,133,None,99230002040044,None,23204440,0204,None,99.0,26,11,142.950403,44.452085
8.58,23,0057,None,None,0,11,00,1,63,None,99230002020057,None,23202570,0202,None,23.0,26,11,142.970961,44.453195
2.52,23,0053,None,None,0,11,00,1,42,None,99230002100053,None,23210530,0210,None,26.0,26,18,142.943096,44.477947
10.05,23,0055,None,None,0,11,00,1,27,None,99230002100055,None,23210550,0210,None,26.0,26,18,142.937042,44.471451
30.28,23,0035,None,None,2,11,00,2,133,None,99230002090035,None,23209350,0209,None,99.0,26,18,142.932178,44.460688
6.38,23,0037,None,None,2,11,00,2,133,None,99230002090037,None,23209370,0209,None,99.0,26,18,142.936201,44.467341
44.42,23,0035,None,None,2,11,00,2,133,None,99230002160035,None,23216350,0216,None,99.0,26,11,142.927906,44.464134
29.57,23,0002,None,None,0,11,00,2,133,None,99230002160002,None,23216020,0216,None,99.0,26,11,142.923907,44.466459
16.22,23,0007,None,None,0,11,00,2,101,None,99230002160007,None,23216070,0216,None,98.0,26,11,142.921691,44.46474
1.17,23,0053,None,None,0,11,00,1,53,None,99230002260053,None,23226530,0226,None,23.0,26,1,142.882024,44.494879
27.39,23,0036,None,None,2,11,00,2,133,None,99230002160036,None,23216360,0216,None,98.0,26,11,142.917834,44.467366
10.23,23,0041,None,None,2,11,00,2,133,None,99230002160041,None,23216410,0216,None,99.0,26,11,142.932014,44.473623
14.4,23,0001,None,None,0,11,00,2,133,None,99230002260001,None,23226010,0226,None,99.0,26,1,142.866928,44.483198
13.76,23,0042,None,None,2,11,00,2,133,None,99230002160042,None,23216420,0216,None,99.0,26,11,142.927613,44.470986
7.49,23,0043,None,None,2,11,00,2,133,None,99230002160043,None,23216430,0216,None,39.0,26,11,142.925694,44.472669
32.6,23,0010,None,None,0,11,00,2,133,None,99230002160010,None,23216100,0216,None,98.0,26,11,142.921633,44.46989
