面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
9.14,18,0033,None,None,2,09,00,2,133,None,99180000130033,None,18013330,0013,54.0,98.0,01,12,141.396558,43.765852
4.49,18,0011,None,None,0,09,00,2,133,None,99180000130011,None,18013110,0013,54.0,98.0,01,12,141.393926,43.765467
0.36,18,0096,None,None,0,09,00,6,122,None,99180000130096,None,18013960,0013,54.0,None,01,12,141.381414,43.766338
9.13,18,0041,None,None,2,09,00,2,133,None,99180000140041,None,18014410,0014,54.0,98.0,01,12,141.40813,43.761351
31.86,18,0001,None,None,0,09,00,2,133,None,99180000140001,None,18014010,0014,54.0,98.0,01,12,141.384902,43.764163
8.77,18,0002,None,None,0,09,00,2,133,None,99180000130002,None,18013020,0013,54.0,98.0,01,12,141.384699,43.766487
1.99,18,0033,None,None,2,09,00,2,133,None,99180000140033,None,18014330,0014,54.0,98.0,01,12,141.396991,43.76424
4.31,18,0096,None,None,0,09,00,6,122,None,99180000140096,None,18014960,0014,54.0,None,01,12,141.397495,43.759706
4.31,18,0096,None,None,0,09,00,6,122,None,99180000140096,None,18014960,0014,54.0,None,01,12,141.39679,43.760138
9.13,18,0041,None,None,2,09,00,2,133,None,99180000140041,None,18014410,0014,54.0,98.0,01,12,141.400799,43.764084
12.39,18,0032,None,None,2,09,00,2,133,None,99180000140032,None,18014320,0014,54.0,98.0,01,12,141.405298,43.76491
27.04,18,0002,None,None,0,09,00,6,122,None,99180000110002,None,18011020,0011,None,None,01,12,141.375345,43.786969
43.81,18,0006,None,None,0,09,00,6,122,None,99180000110006,None,18011060,0011,53.0,None,01,12,141.403689,43.780685
18.2,18,0003,None,None,0,09,00,2,133,None,99180000110003,None,18011030,0011,None,98.0,01,12,141.378411,43.790695
15.78,18,0007,None,52.0,0,09,00,2,133,None,99180000120007,None,18012070,0012,18.0,98.0,01,12,141.411342,43.777776
5.92,18,0096,None,None,0,09,00,6,122,None,99180000120096,None,18012960,0012,18.0,None,01,12,141.387354,43.771032
15.12,18,0003,None,None,0,09,00,6,122,None,99180000100003,None,18010030,0010,53.0,None,01,12,141.387114,43.798668
5.92,18,0096,None,None,0,09,00,6,122,None,99180000120096,None,18012960,0012,18.0,None,01,12,141.398183,43.7761
29.13,18,0003,None,None,0,09,00,2,133,None,99180000120003,None,18012030,0012,18.0,98.0,01,12,141.391924,43.774371
72.13,18,0002,None,None,0,09,00,2,133,None,99180000120002,None,18012020,0012,18.0,98.0,01,12,141.391564,43.77962
5.92,18,0096,None,None,0,09,00,6,122,None,99180000120096,None,18012960,0012,18.0,None,01,12,141.389729,43.775817
2.39,18,0006,None,None,0,09,00,2,133,None,99180000120006,None,18012060,0012,18.0,98.0,01,13,141.374557,43.775469
5.92,18,0096,None,None,0,09,00,6,122,None,99180000120096,None,18012960,0012,18.0,None,01,12,141.391276,43.775644
5.92,18,0096,None,None,0,09,00,6,122,None,99180000120096,None,18012960,0012,18.0,None,01,12,141.386475,43.772643
51.8,18,0007,None,None,0,09,00,2,133,None,99180000090007,None,18009070,0009,53.0,98.0,01,12,141.405278,43.786077
80.36,18,0005,None,None,0,09,00,2,133,None,99180000090005,None,18009050,0009,52.0,98.0,01,12,141.416711,43.779941
85.29,18,0004,None,None,0,09,00,2,133,None,99180000090004,None,18009040,0009,53.0,98.0,01,12,141.417958,43.78741
38.44,18,0006,None,None,0,09,00,6,122,None,99180000090006,None,18009060,0009,53.0,None,01,12,141.398214,43.795107
61.02,18,0002,None,None,0,09,00,2,133,None,99180000080002,None,18008020,0008,54.0,98.0,01,12,141.420888,43.795483
0.53,18,0096,None,None,0,09,00,6,122,None,99180000080096,None,18008960,0008,54.0,None,01,12,141.427953,43.802624
7.73,18,0005,None,None,0,09,00,6,122,None,99180000080005,None,18008050,0008,53.0,None,01,12,141.389501,43.806321
0.53,18,0096,None,None,0,09,00,6,122,None,99180000080096,None,18008960,0008,54.0,None,01,12,141.419975,43.802472
2.7,18,0007,None,None,0,09,00,2,133,None,99180000080007,None,18008070,0008,54.0,98.0,01,32,141.399765,43.807316
4.25,18,0008,None,None,0,09,00,2,133,None,99180000080008,None,18008080,0008,52.0,98.0,01,12,141.425658,43.788264
50.11,18,0006,None,None,0,09,00,2,133,None,99180000080006,None,18008060,0008,53.0,98.0,01,12,141.432126,43.797779
125.6,18,0001,None,None,0,09,00,2,133,None,99180000080001,None,18008010,0008,54.0,98.0,01,12,141.425764,43.799632
0.56,18,0052,None,None,0,09,00,1,30,None,99180000060052,None,18006520,0006,53.0,18.0,01,12,141.460338,43.829188
0.09,18,0053,None,None,0,09,00,1,29,None,99180000060053,None,18006530,0006,53.0,18.0,01,12,141.460658,43.829435
15.13,18,0006,None,None,0,09,00,2,133,None,99180000040006,None,18004060,0004,54.0,99.0,01,12,141.444685,43.803284
27.36,18,0017,None,None,0,09,00,2,133,None,99180000040017,None,18004170,0004,54.0,98.0,01,12,141.440528,43.800393
2.73,18,0054,None,None,0,09,00,1,26,None,99180000050054,None,18005540,0005,53.0,26.0,01,12,141.435871,43.789782
7.13,18,0051,None,None,0,09,00,1,29,None,99180000050051,None,18005510,0005,54.0,26.0,01,12,141.43942,43.787503
7.13,18,0051,None,None,0,09,00,1,29,None,99180000050051,None,18005510,0005,54.0,26.0,01,12,141.442817,43.785956
26.34,18,0053,None,None,0,09,00,1,26,None,99180000050053,None,18005530,0005,54.0,26.0,01,12,141.438458,43.787533
16.66,18,0016,None,None,0,09,00,2,133,None,99180000040016,None,18004160,0004,54.0,99.0,01,12,141.442905,43.797246
3.89,18,0041,None,None,2,09,00,2,133,None,99180000040041,None,18004410,0004,54.0,99.0,01,12,141.449221,43.800395
5.65,18,0008,None,None,0,09,00,2,133,None,99180000040008,None,18004080,0004,54.0,99.0,01,12,141.448334,43.798966
3.84,18,0052,None,None,0,09,00,1,26,None,99180000050052,None,18005520,0005,54.0,26.0,01,12,141.442991,43.78668
7.13,18,0051,None,None,0,09,00,1,29,None,99180000050051,None,18005510,0005,54.0,26.0,01,12,141.444264,43.787291
48.34,18,0007,None,None,0,09,00,2,133,None,99180000050007,None,18005070,0005,53.0,98.0,01,12,141.436017,43.79657
7.13,18,0051,None,None,0,09,00,1,29,None,99180000050051,None,18005510,0005,54.0,26.0,01,12,141.441413,43.785878
14.89,18,0007,None,None,0,09,00,2,133,None,99180000040007,None,18004070,0004,54.0,99.0,01,12,141.445574,43.797436
15.15,18,0033,None,None,2,09,00,2,133,None,99180000050033,None,18005330,0005,53.0,98.0,01,12,141.431167,43.78771
6.51,18,0058,None,None,0,09,00,1,27,None,99180000040058,None,18004580,0004,54.0,26.0,01,12,141.453802,43.797828
7.59,18,0057,None,None,0,09,00,1,28,None,99180000040057,None,18004570,0004,54.0,26.0,01,12,141.450939,43.797513
6.51,18,0058,None,None,0,09,00,1,27,None,99180000040058,None,18004580,0004,54.0,26.0,01,12,141.454952,43.797777
6.51,18,0058,None,None,0,09,00,1,27,None,99180000040058,None,18004580,0004,54.0,26.0,01,12,141.456837,43.796863
29.22,18,0011,None,None,0,09,00,2,133,None,99180000050011,None,18005110,0005,54.0,98.0,01,12,141.438067,43.793257
6.51,18,0058,None,None,0,09,00,1,27,None,99180000040058,None,18004580,0004,54.0,26.0,01,12,141.455836,43.797099
7.13,18,0051,None,None,0,09,00,1,29,None,99180000050051,None,18005510,0005,54.0,26.0,01,12,141.440296,43.787339
27.69,18,0004,None,None,0,09,00,2,133,None,99180000040004,None,18004040,0004,54.0,99.0,01,12,141.461422,43.793077
7.13,18,0051,None,None,0,09,00,1,29,None,99180000050051,None,18005510,0005,54.0,26.0,01,12,141.443786,43.787825
3.69,18,0043,None,None,2,09,00,2,133,None,99180000040043,None,18004430,0004,54.0,98.0,01,12,141.450606,43.795142
14.89,18,0007,None,None,0,09,00,2,133,None,99180000040007,None,18004070,0004,54.0,99.0,01,12,141.446417,43.79576
1.74,18,0041,None,None,2,09,00,2,133,None,99180000050041,None,18005410,0005,54.0,98.0,01,12,141.449079,43.789924
14.89,18,0007,None,None,0,09,00,2,133,None,99180000040007,None,18004070,0004,54.0,99.0,01,12,141.448087,43.79465
11.59,18,0001,None,None,0,09,00,2,133,None,99180000050001,None,18005010,0005,54.0,99.0,01,12,141.446674,43.793514
3.84,18,0052,None,None,0,09,00,1,26,None,99180000050052,None,18005520,0005,54.0,26.0,01,12,141.439598,43.786213
7.13,18,0051,None,None,0,09,00,1,29,None,99180000050051,None,18005510,0005,54.0,26.0,01,12,141.441735,43.788015
5.53,18,0002,None,None,0,09,00,2,133,None,99180000050002,None,18005020,0005,54.0,98.0,01,12,141.447136,43.791465
9.32,18,0006,None,None,0,09,00,2,133,None,99180000050006,None,18005060,0005,54.0,99.0,01,12,141.441641,43.794038
26.34,18,0053,None,None,0,09,00,1,26,None,99180000050053,None,18005530,0005,54.0,26.0,01,12,141.439601,43.789365
27.58,18,0010,None,None,0,09,00,2,133,None,99180000050010,None,18005100,0005,52.0,98.0,01,12,141.426438,43.781699
2.76,18,0010,None,None,0,09,00,2,133,None,99180000030010,None,18003100,0003,None,98.0,01,54,141.459736,43.819529
2.23,18,0052,None,None,0,09,00,1,70,None,99180000020052,None,18002520,0002,54.0,17.0,01,12,141.47348,43.831296
1.86,18,0054,None,None,0,09,00,1,59,None,99180000020054,None,18002540,0002,54.0,23.0,01,12,141.472001,43.830925
3.7,18,0055,None,None,0,09,00,1,47,None,99180000020055,None,18002550,0002,54.0,23.0,01,12,141.471457,43.830065
0.98,18,0051,None,None,0,09,00,1,94,None,99180000020051,None,18002510,0002,54.0,23.0,01,12,141.472465,43.829356
0.94,18,0051,None,None,0,09,00,1,63,None,99180000030051,None,18003510,0003,None,23.0,01,54,141.461738,43.819261
3.7,18,0055,None,None,0,09,00,1,47,None,99180000020055,None,18002550,0002,54.0,23.0,01,12,141.471007,43.829101
0.39,18,0058,None,None,0,09,00,1,29,None,99180000020058,None,18002580,0002,53.0,18.0,01,12,141.461173,43.829424
1.33,18,0055,None,None,0,09,00,1,59,None,99180000030055,None,18003550,0003,None,23.0,01,12,141.461739,43.810434
2.76,18,0010,None,None,0,09,00,2,133,None,99180000030010,None,18003100,0003,None,98.0,01,54,141.46118,43.817859
9.8,18,0009,None,None,0,09,00,2,102,None,99180000030009,None,18003090,0003,None,98.0,01,12,141.461264,43.808082
0.64,18,0057,None,None,0,09,00,1,30,None,99180000020057,None,18002570,0002,53.0,18.0,01,12,141.46061,43.828725
0.98,18,0051,None,None,0,09,00,1,94,None,99180000020051,None,18002510,0002,54.0,23.0,01,12,141.469969,43.82887
19.93,18,0031,None,None,2,09,00,2,133,None,99180000020031,None,18002310,0002,None,98.0,01,12,141.465645,43.804548
0.68,18,0060,None,None,0,09,00,1,27,None,99180000020060,None,18002600,0002,53.0,18.0,01,12,141.462043,43.828749
0.69,18,0061,None,None,0,09,00,1,26,None,99180000020061,None,18002610,0002,53.0,18.0,01,12,141.46263,43.828376
0.69,18,0061,None,None,0,09,00,1,26,None,99180000020061,None,18002610,0002,53.0,18.0,01,12,141.462025,43.828023
0.68,18,0060,None,None,0,09,00,1,27,None,99180000020060,None,18002600,0002,53.0,18.0,01,12,141.461533,43.828382
10.28,18,0053,None,None,0,09,00,1,63,None,99180000020053,None,18002530,0002,54.0,23.0,01,12,141.46777,43.826924
0.32,18,0056,None,None,0,09,00,1,31,None,99180000020056,None,18002560,0002,53.0,18.0,01,12,141.458714,43.826857
5.47,18,0054,None,None,0,09,00,1,60,None,99180000030054,None,18003540,0003,None,23.0,01,12,141.463188,43.815885
7.83,18,0005,None,None,0,09,00,2,133,None,99180000020005,None,18002050,0002,54.0,98.0,01,12,141.462732,43.824943
10.28,18,0053,None,None,0,09,00,1,63,None,99180000020053,None,18002530,0002,54.0,23.0,01,12,141.46704,43.825468
11.75,18,0008,None,None,0,09,00,2,102,None,99180000030008,None,18003080,0003,None,98.0,01,12,141.464003,43.812158
10.28,18,0053,None,None,0,09,00,1,63,None,99180000020053,None,18002530,0002,54.0,23.0,01,12,141.465262,43.824139
0.55,18,0023,None,None,0,09,00,2,133,None,99180000030023,None,18003230,0003,54.0,98.0,01,12,141.461063,43.814089
11.41,18,0014,None,None,0,09,00,2,133,None,99180000030014,None,18003140,0003,54.0,98.0,01,12,141.460577,43.823473
5.47,18,0054,None,None,0,09,00,1,60,None,99180000030054,None,18003540,0003,None,23.0,01,12,141.462508,43.813539
2.32,18,0057,None,None,0,09,00,1,63,None,99180000030057,None,18003570,0003,54.0,23.0,01,12,141.463091,43.821561
3.92,18,0007,None,None,0,09,00,2,133,None,99180000020007,None,18002070,0002,54.0,98.0,01,12,141.464179,43.821769
