面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
4.75,13,0054,None,None,0.0,04,00,1.0,66.0,None,99130000060054,None,13006540,0006,None,17.0,13,12.0,142.062257,42.718314
12.06,13,0003,None,None,0.0,04,00,2.0,103.0,None,99130000060003,None,13006030,0006,None,98.0,13,12.0,142.058541,42.716397
17.45,13,0059,None,None,0.0,04,00,1.0,62.0,None,99130000060059,None,13006590,0006,None,48.0,13,12.0,142.06497,42.715958
29.14,13,0001,None,None,0.0,04,00,2.0,101.0,None,99130000060001,None,13006010,0006,None,98.0,13,12.0,142.061696,42.70911
2.39,13,0051,None,None,0.0,04,00,1.0,71.0,None,99130000070051,None,13007510,0007,None,88.0,13,12.0,142.047763,42.696758
9.02,13,0053,None,None,0.0,04,00,1.0,67.0,None,99130000060053,None,13006530,0006,None,17.0,13,12.0,142.059194,42.715042
1.59,13,0066,None,None,0.0,04,00,1.0,46.0,None,99130000060066,None,13006660,0006,None,17.0,13,12.0,142.061214,42.714559
12.06,13,0003,None,None,0.0,04,00,2.0,103.0,None,99130000060003,None,13006030,0006,None,98.0,13,12.0,142.061181,42.713501
1.21,13,0080,None,None,0.0,04,00,1.0,71.0,None,99130000070080,None,13007800,0007,None,51.0,13,12.0,142.055723,42.698099
4.24,13,0081,None,None,0.0,04,00,1.0,70.0,None,99130000070081,None,13007810,0007,None,51.0,13,12.0,142.050663,42.700146
0.56,13,0067,None,None,0.0,04,00,1.0,46.0,None,99130000060067,None,13006670,0006,None,23.0,13,12.0,142.060904,42.713293
2.18,13,0062,None,None,0.0,04,00,1.0,48.0,None,99130000060062,None,13006620,0006,None,17.0,13,12.0,142.065039,42.712919
10.48,13,0004,None,None,0.0,04,00,2.0,101.0,None,99130000060004,None,13006040,0006,None,98.0,13,12.0,142.058245,42.709907
29.14,13,0001,None,None,0.0,04,00,2.0,101.0,None,99130000060001,None,13006010,0006,None,98.0,13,12.0,142.053575,42.711886
15.82,13,0052,None,None,2.0,04,00,1.0,67.0,None,99130000060052,None,13006520,0006,None,17.0,13,12.0,142.054004,42.71078
2.01,13,0063,None,None,0.0,04,00,1.0,47.0,None,99130000060063,None,13006630,0006,None,17.0,13,12.0,142.063844,42.711407
6.39,13,0058,None,None,0.0,04,00,1.0,63.0,None,99130000060058,None,13006580,0006,None,17.0,13,12.0,142.062911,42.711381
3.51,13,0056,None,None,0.0,04,00,1.0,64.0,None,99130000060056,None,13006560,0006,None,17.0,13,12.0,142.064723,42.70826
42.63,13,0003,None,None,0.0,07,00,2.0,133.0,None,99130001270003,None,13127030,0127,None,98.0,03,11.0,141.985618,42.846339
0.58,13,0064,None,None,0.0,04,00,1.0,46.0,None,99130000060064,None,13006640,0006,None,23.0,13,12.0,142.056789,42.708642
2.39,13,0051,None,None,0.0,04,00,1.0,71.0,None,99130000070051,None,13007510,0007,None,88.0,13,12.0,142.050889,42.698082
4.24,13,0081,None,None,0.0,04,00,1.0,70.0,None,99130000070081,None,13007810,0007,None,51.0,13,12.0,142.048102,42.700245
1.8,13,0059,None,None,0.0,04,00,1.0,37.0,None,99130000070059,None,13007590,0007,None,22.0,13,12.0,142.052702,42.706096
0.98,13,0055,None,None,0.0,04,00,1.0,70.0,None,99130000070055,None,13007550,0007,None,17.0,13,12.0,142.044512,42.695205
9.39,13,0005,None,None,0.0,04,00,2.0,101.0,None,99130000070005,None,13007050,0007,None,98.0,13,12.0,142.062541,42.694094
25.35,13,0001,None,None,0.0,04,00,2.0,133.0,None,99130000570001,None,13057010,0057,None,99.0,13,12.0,142.156356,42.894467
37.12,13,0005,None,None,0.0,04,00,2.0,133.0,None,99130000560005,None,13056050,0056,None,99.0,13,12.0,142.152229,42.892371
3.92,13,0053,None,None,0.0,04,00,1.0,71.0,None,99130000070053,None,13007530,0007,None,25.0,13,12.0,142.055342,42.697599
1.8,13,0059,None,None,0.0,04,00,1.0,37.0,None,99130000070059,None,13007590,0007,None,22.0,13,12.0,142.059155,42.703581
1.8,13,0059,None,None,0.0,04,00,1.0,37.0,None,99130000070059,None,13007590,0007,None,22.0,13,12.0,142.047051,42.701791
4.24,13,0081,None,None,0.0,04,00,1.0,70.0,None,99130000070081,None,13007810,0007,None,51.0,13,12.0,142.045634,42.700508
1.91,13,0060,None,None,0.0,07,00,1.0,44.0,None,99130001270060,None,13127600,0127,None,23.0,03,11.0,141.980144,42.845594
26.16,13,0002,None,None,0.0,04,00,2.0,133.0,None,99130000650002,None,13065020,0065,None,98.0,11,11.0,142.027802,42.719388
7.35,13,0001,None,None,0.0,04,00,2.0,103.0,None,99130000090001,None,13009010,0009,None,98.0,13,12.0,142.058639,42.678998
47.26,13,0004,None,None,0.0,04,00,2.0,101.0,None,99130000080004,None,13008040,0008,None,98.0,13,12.0,142.056816,42.680043
1.9,13,0051,None,None,0.0,04,00,1.0,89.0,None,99130000080051,None,13008510,0008,None,23.0,13,12.0,142.056084,42.681341
1.88,13,0062,None,None,0.0,04,00,1.0,84.0,None,99130000080062,None,13008620,0008,None,23.0,13,12.0,142.06654,42.694044
0.34,13,0052,None,None,0.0,04,00,1.0,76.0,None,99130000090052,None,13009520,0009,None,23.0,13,12.0,142.061744,42.675602
0.5,13,0081,None,None,0.0,04,00,1.0,88.0,None,99130000080081,None,13008810,0008,None,51.0,13,12.0,142.058014,42.681021
