面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
16.9,16,0005,None,None,0.0,07,00,2.0,101.0,None,99160003390005,None,16339050,0339,None,98.0,12,11.0,141.795228,43.489165
4.51,16,0058,None,None,0.0,07,00,1.0,87.0,None,99160003390058,None,16339580,0339,None,23.0,12,11.0,141.806129,43.497277
3.52,16,0059,None,None,0.0,07,00,1.0,91.0,None,99160003390059,None,16339590,0339,None,23.0,12,11.0,141.798234,43.497163
13.68,16,0005,None,None,0.0,07,00,2.0,133.0,None,99160003400005,None,16340050,0340,None,98.0,12,11.0,141.781075,43.492635
14.13,16,0007,None,None,0.0,07,00,2.0,133.0,None,99160003400007,None,16340070,0340,None,98.0,12,11.0,141.794965,43.484548
1.56,16,0061,None,None,0.0,07,00,1.0,91.0,None,99160003390061,None,16339610,0339,None,88.0,12,11.0,141.809609,43.496902
6.8,16,0010,None,None,0.0,07,00,2.0,133.0,None,99160003390010,None,16339100,0339,None,98.0,12,11.0,141.806338,43.495736
27.74,16,0002,None,None,0.0,07,00,2.0,101.0,None,99160003390002,None,16339020,0339,None,98.0,12,11.0,141.799361,43.497098
6.86,16,0065,None,None,0.0,07,00,1.0,64.0,None,99160003390065,None,16339650,0339,None,17.0,12,11.0,141.802077,43.496127
1.95,16,0067,None,None,0.0,07,00,1.0,63.0,None,99160003390067,None,16339670,0339,None,17.0,12,11.0,141.800978,43.491938
6.86,16,0065,None,None,0.0,07,00,1.0,64.0,None,99160003390065,None,16339650,0339,None,17.0,12,11.0,141.804701,43.494641
27.74,16,0002,None,None,0.0,07,00,2.0,101.0,None,99160003390002,None,16339020,0339,None,98.0,12,11.0,141.796481,43.490919
4.0,16,0005,None,None,0.0,07,00,2.0,133.0,None,99160003370005,None,16337050,0337,32.0,98.0,12,11.0,141.796083,43.506544
15.69,16,0057,None,None,0.0,07,00,1.0,47.0,None,99160003380057,None,16338570,0338,None,23.0,12,11.0,141.769882,43.509819
1.8,16,0098,None,None,0.0,07,00,6.0,122.0,None,99160003370098,None,16337980,0337,None,None,12,1.0,141.801925,43.502193
5.58,16,0057,None,None,2.0,07,00,1.0,65.0,None,99160003370057,None,16337570,0337,None,23.0,12,11.0,141.792457,43.508294
4.0,16,0005,None,None,0.0,07,00,2.0,133.0,None,99160003370005,None,16337050,0337,32.0,98.0,12,11.0,141.795613,43.505814
5.0,16,0051,None,None,0.0,07,00,1.0,68.0,None,99160003370051,None,16337510,0337,None,17.0,12,11.0,141.810209,43.502153
1.74,16,0064,None,None,0.0,07,00,1.0,71.0,None,99160003370064,None,16337640,0337,None,88.0,12,11.0,141.787253,43.50317
23.4,16,0002,None,None,0.0,07,00,2.0,133.0,None,99160003370002,None,16337020,0337,None,98.0,12,11.0,141.783713,43.502326
1.13,16,0059,None,None,0.0,07,00,1.0,90.0,None,99160003370059,None,16337590,0337,32.0,88.0,12,11.0,141.79729,43.505006
68.11,16,0008,None,None,0.0,07,00,2.0,101.0,None,99160003370008,None,16337080,0337,None,98.0,12,11.0,141.796311,43.501425
68.11,16,0008,None,None,0.0,07,00,2.0,101.0,None,99160003370008,None,16337080,0337,None,98.0,12,11.0,141.811497,43.503138
0.42,16,0066,None,None,0.0,07,00,1.0,65.0,None,99160003370066,None,16337660,0337,32.0,23.0,12,11.0,141.795473,43.506273
4.0,16,0005,None,None,0.0,07,00,2.0,133.0,None,99160003370005,None,16337050,0337,32.0,98.0,12,11.0,141.797702,43.504438
1.06,16,0095,None,None,0.0,07,00,6.0,122.0,None,99160003370095,None,16337950,0337,32.0,None,12,11.0,141.798816,43.504629
2.37,16,0061,None,None,0.0,07,00,1.0,70.0,None,99160003370061,None,16337610,0337,None,23.0,12,11.0,141.792591,43.500255
42.01,16,0006,None,None,0.0,07,00,2.0,133.0,None,99160003370006,None,16337060,0337,None,99.0,12,11.0,141.787144,43.499487
132.28,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003380001,None,16338010,0338,None,98.0,12,11.0,141.769249,43.50408
2.08,16,0062,None,None,0.0,07,00,1.0,87.0,None,99160003370062,None,16337620,0337,None,23.0,12,11.0,141.804659,43.502416
0.35,16,0054,None,None,0.0,07,00,1.0,85.0,None,99160003370054,None,16337540,0337,32.0,47.0,12,11.0,141.801318,43.50383
4.35,16,0058,None,None,0.0,07,00,1.0,94.0,None,99160003370058,None,16337580,0337,None,23.0,12,11.0,141.792648,43.505219
6.82,16,0062,None,None,0.0,07,00,1.0,60.0,None,99160003380062,None,16338620,0338,None,23.0,12,11.0,141.777663,43.497225
0.82,16,0063,None,None,0.0,07,00,1.0,71.0,None,99160003370063,None,16337630,0337,None,27.0,12,11.0,141.788108,43.502652
14.98,16,0051,None,None,0.0,07,00,1.0,62.0,None,99160003380051,None,16338510,0338,None,23.0,12,11.0,141.781211,43.50897
4.0,16,0005,None,None,0.0,07,00,2.0,133.0,None,99160003370005,None,16337050,0337,32.0,98.0,12,11.0,141.80294,43.503745
2.08,16,0062,None,None,0.0,07,00,1.0,87.0,None,99160003370062,None,16337620,0337,None,23.0,12,11.0,141.806247,43.502017
17.96,16,0059,None,None,0.0,07,00,1.0,63.0,None,99160003380059,None,16338590,0338,None,23.0,12,11.0,141.772561,43.499972
6.22,16,0055,None,None,0.0,07,00,1.0,65.0,None,99160003380055,None,16338550,0338,None,23.0,12,11.0,141.77681,43.507929
14.98,16,0051,None,None,0.0,07,00,1.0,62.0,None,99160003380051,None,16338510,0338,None,23.0,12,11.0,141.780968,43.502018
14.39,16,0002,None,None,2.0,07,00,2.0,133.0,None,99160003380002,None,16338020,0338,None,98.0,12,11.0,141.779216,43.499713
132.28,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003380001,None,16338010,0338,None,98.0,12,11.0,141.780442,43.497555
0.45,16,0065,None,None,0.0,07,00,1.0,94.0,None,99160003370065,None,16337650,0337,32.0,23.0,12,11.0,141.795072,43.505416
4.0,16,0005,None,None,0.0,07,00,2.0,133.0,None,99160003370005,None,16337050,0337,32.0,98.0,12,11.0,141.801955,43.503745
9.6,16,0003,None,None,0.0,07,00,2.0,101.0,None,99160003370003,None,16337030,0337,None,98.0,12,11.0,141.802241,43.512299
2.23,16,0053,None,None,0.0,07,00,1.0,85.0,None,99160003370053,None,16337530,0337,None,88.0,12,11.0,141.800702,43.503244
8.2,16,0056,None,None,0.0,07,00,1.0,64.0,None,99160003380056,None,16338560,0338,None,23.0,12,11.0,141.775185,43.509503
0.86,16,0052,None,None,0.0,07,00,1.0,87.0,None,99160003370052,None,16337520,0337,None,23.0,12,11.0,141.801243,43.502205
14.98,16,0051,None,None,0.0,07,00,1.0,62.0,None,99160003380051,None,16338510,0338,None,23.0,12,11.0,141.774047,43.506954
17.96,16,0059,None,None,0.0,07,00,1.0,63.0,None,99160003380059,None,16338590,0338,None,23.0,12,11.0,141.771951,43.503433
0.64,16,0060,None,None,0.0,07,00,1.0,90.0,None,99160003370060,None,16337600,0337,None,23.0,12,11.0,141.794133,43.504286
1.36,16,0055,None,None,0.0,07,00,1.0,90.0,None,99160003370055,None,16337550,0337,None,88.0,12,11.0,141.795144,43.507899
14.98,16,0051,None,None,0.0,07,00,1.0,62.0,None,99160003380051,None,16338510,0338,None,23.0,12,11.0,141.778346,43.509637
132.28,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003380001,None,16338010,0338,None,98.0,12,11.0,141.776655,43.509453
2.96,16,0058,None,None,0.0,07,00,1.0,60.0,None,99160003380058,None,16338580,0338,None,23.0,12,11.0,141.77501,43.505159
1.88,16,0061,None,None,0.0,07,00,1.0,60.0,None,99160003380061,None,16338610,0338,None,23.0,12,11.0,141.772866,43.494888
8.8,16,0019,None,None,0.0,07,00,6.0,122.0,None,99160003340019,None,16334190,0334,None,None,12,11.0,141.729617,43.489679
8.8,16,0019,None,None,0.0,07,00,6.0,122.0,None,99160003340019,None,16334190,0334,None,None,12,11.0,141.734115,43.489025
8.8,16,0019,None,None,0.0,07,00,6.0,122.0,None,99160003340019,None,16334190,0334,None,None,12,11.0,141.734864,43.492113
214.73,16,0002,None,None,0.0,07,00,2.0,133.0,None,99160003340002,None,16334020,0334,None,98.0,12,11.0,141.725307,43.483578
10.4,16,0031,None,None,2.0,07,00,2.0,133.0,None,99160003340031,None,16334310,0334,None,98.0,12,11.0,141.749858,43.489199
6.78,16,0032,None,None,2.0,07,00,2.0,133.0,None,99160003340032,None,16334320,0334,None,98.0,12,11.0,141.747832,43.487457
20.22,16,0019,None,None,0.0,07,00,6.0,122.0,None,99160003320019,None,16332190,0332,None,None,12,11.0,141.722063,43.507025
142.76,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003320001,None,16332010,0332,None,98.0,12,11.0,141.729302,43.504176
43.01,16,0041,None,None,2.0,07,00,2.0,133.0,None,99160003330041,None,16333410,0333,None,98.0,12,11.0,141.742915,43.5027
31.99,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003330001,None,16333010,0333,None,98.0,12,11.0,141.744685,43.504335
31.99,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003330001,None,16333010,0333,None,98.0,12,11.0,141.747687,43.504539
47.74,16,0041,None,None,2.0,07,00,2.0,133.0,None,99160003320041,None,16332410,0332,None,98.0,12,11.0,141.733365,43.50128
10.62,16,0031,None,None,2.0,07,00,2.0,133.0,None,99160003330031,None,16333310,0333,None,98.0,12,11.0,141.754792,43.50923
47.74,16,0041,None,None,2.0,07,00,2.0,133.0,None,99160003320041,None,16332410,0332,None,98.0,12,11.0,141.728224,43.502905
33.25,16,0002,None,None,0.0,07,00,2.0,133.0,None,99160003320002,None,16332020,0332,None,98.0,12,11.0,141.729882,43.510715
20.22,16,0019,None,None,0.0,07,00,6.0,122.0,None,99160003320019,None,16332190,0332,None,None,12,11.0,141.721956,43.505038
59.94,16,0002,None,None,0.0,07,00,2.0,133.0,None,99160003330002,None,16333020,0333,None,98.0,12,11.0,141.738939,43.501829
20.22,16,0019,None,None,0.0,07,00,6.0,122.0,None,99160003320019,None,16332190,0332,None,None,12,11.0,141.733065,43.510213
31.99,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003330001,None,16333010,0333,None,98.0,12,11.0,141.75608,43.509199
20.22,16,0019,None,None,0.0,07,00,6.0,122.0,None,99160003320019,None,16332190,0332,None,None,12,11.0,141.726953,43.509096
43.01,16,0041,None,None,2.0,07,00,2.0,133.0,None,99160003330041,None,16333410,0333,None,98.0,12,11.0,141.738264,43.498456
10.65,16,0052,None,None,0.0,07,00,1.0,49.0,None,99160003350052,None,16335520,0335,None,23.0,12,11.0,141.758214,43.498472
7.5,16,0054,None,None,0.0,07,00,1.0,49.0,None,99160003350054,None,16335540,0335,None,23.0,12,11.0,141.759887,43.501953
10.58,16,0019,None,None,0.0,07,00,6.0,122.0,None,99160003310019,None,16331190,0331,None,None,12,11.0,141.739866,43.514727
7.5,16,0054,None,None,0.0,07,00,1.0,49.0,None,99160003350054,None,16335540,0335,None,23.0,12,11.0,141.760493,43.505081
59.11,16,0007,None,None,0.0,07,00,2.0,133.0,None,99160003350007,None,16335070,0335,None,99.0,12,11.0,141.757679,43.502203
12.27,16,0051,None,None,0.0,07,00,1.0,50.0,None,99160003350051,None,16335510,0335,None,23.0,12,11.0,141.751984,43.504333
10.32,16,0055,None,None,0.0,07,00,1.0,48.0,None,99160003350055,None,16335550,0335,None,23.0,12,11.0,141.757188,43.496273
20.7,16,0005,None,None,2.0,07,00,2.0,133.0,None,99160003350005,None,16335050,0335,None,98.0,12,11.0,141.765615,43.512431
12.27,16,0051,None,None,0.0,07,00,1.0,50.0,None,99160003350051,None,16335510,0335,None,23.0,12,11.0,141.762342,43.508321
33.24,16,0003,None,None,0.0,07,00,2.0,133.0,None,99160003310003,None,16331030,0331,None,98.0,12,11.0,141.735077,43.514197
12.27,16,0051,None,None,0.0,07,00,1.0,50.0,None,99160003350051,None,16335510,0335,None,23.0,12,11.0,141.761263,43.502425
10.65,16,0052,None,None,0.0,07,00,1.0,49.0,None,99160003350052,None,16335520,0335,None,23.0,12,11.0,141.756608,43.503646
136.51,16,0002,None,None,0.0,07,00,2.0,133.0,None,99160003300002,None,16330020,0330,None,98.0,12,11.0,141.747486,43.522134
31.78,16,0002,None,None,0.0,07,00,2.0,133.0,None,99160003350002,None,16335020,0335,None,98.0,12,11.0,141.766929,43.519056
9.91,16,0006,None,None,2.0,07,00,2.0,133.0,None,99160003350006,None,16335060,0335,None,98.0,12,11.0,141.763462,43.518407
10.65,16,0052,None,None,0.0,07,00,1.0,49.0,None,99160003350052,None,16335520,0335,None,23.0,12,11.0,141.757079,43.509223
10.32,16,0055,None,None,0.0,07,00,1.0,48.0,None,99160003350055,None,16335550,0335,None,23.0,12,11.0,141.751516,43.497051
27.25,16,0008,None,None,0.0,07,00,2.0,133.0,None,99160003350008,None,16335080,0335,None,98.0,12,11.0,141.769929,43.515262
44.52,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003300001,None,16330010,0330,None,98.0,12,11.0,141.757232,43.51804
49.25,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003310001,None,16331010,0331,None,98.0,12,11.0,141.738829,43.5118
5.9,16,0053,None,None,0.0,07,00,1.0,49.0,None,99160003350053,None,16335530,0335,None,23.0,12,11.0,141.755163,43.494153
6.41,16,0031,None,None,2.0,07,00,2.0,133.0,None,99160003350031,None,16335310,0335,None,99.0,12,11.0,141.755314,43.501061
10.65,16,0052,None,None,0.0,07,00,1.0,49.0,None,99160003350052,None,16335520,0335,None,23.0,12,11.0,141.756987,43.501273
8.08,16,0019,None,None,0.0,07,00,6.0,122.0,None,99160003300019,None,16330190,0330,None,None,12,11.0,141.756378,43.517145
12.27,16,0051,None,None,0.0,07,00,1.0,50.0,None,99160003350051,None,16335510,0335,None,23.0,12,11.0,141.760116,43.500515
7.5,16,0054,None,None,0.0,07,00,1.0,49.0,None,99160003350054,None,16335540,0335,None,23.0,12,11.0,141.759445,43.501102
19.72,16,0004,None,None,2.0,07,00,2.0,133.0,None,99160003350004,None,16335040,0335,None,98.0,12,11.0,141.762665,43.515016
7.5,16,0054,None,None,0.0,07,00,1.0,49.0,None,99160003350054,None,16335540,0335,None,23.0,12,11.0,141.757822,43.499748
6.41,16,0031,None,None,2.0,07,00,2.0,133.0,None,99160003350031,None,16335310,0335,None,99.0,12,11.0,141.755706,43.498811
10.58,16,0019,None,None,0.0,07,00,6.0,122.0,None,99160003310019,None,16331190,0331,None,None,12,11.0,141.746492,43.511495
6.41,16,0031,None,None,2.0,07,00,2.0,133.0,None,99160003350031,None,16335310,0335,None,99.0,12,11.0,141.75009,43.49697
6.41,16,0031,None,None,2.0,07,00,2.0,133.0,None,99160003350031,None,16335310,0335,None,99.0,12,11.0,141.754373,43.49672
5.9,16,0053,None,None,0.0,07,00,1.0,49.0,None,99160003350053,None,16335530,0335,None,23.0,12,11.0,141.744899,43.497135
6.41,16,0031,None,None,2.0,07,00,2.0,133.0,None,99160003350031,None,16335310,0335,None,99.0,12,11.0,141.753226,43.498784
5.9,16,0053,None,None,0.0,07,00,1.0,49.0,None,99160003350053,None,16335530,0335,None,23.0,12,11.0,141.745942,43.495894
31.78,16,0002,None,None,0.0,07,00,2.0,133.0,None,99160003350002,None,16335020,0335,None,98.0,12,11.0,141.760308,43.511979
12.27,16,0051,None,None,0.0,07,00,1.0,50.0,None,99160003350051,None,16335510,0335,None,23.0,12,11.0,141.763178,43.506671
6.41,16,0031,None,None,2.0,07,00,2.0,133.0,None,99160003350031,None,16335310,0335,None,99.0,12,11.0,141.754122,43.499783
8.08,16,0019,None,None,0.0,07,00,6.0,122.0,None,99160003300019,None,16330190,0330,None,None,12,11.0,141.758086,43.519447
6.27,16,0005,None,None,0.0,07,00,2.0,133.0,None,99160003360005,None,16336050,0336,None,98.0,12,11.0,141.777661,43.512128
5.82,16,0056,None,None,0.0,07,00,1.0,71.0,None,99160003360056,None,16336560,0336,None,23.0,12,11.0,141.776531,43.510981
5.82,16,0056,None,None,0.0,07,00,1.0,71.0,None,99160003360056,None,16336560,0336,None,23.0,12,11.0,141.78163,43.510109
33.39,16,0002,None,None,0.0,07,00,2.0,133.0,None,99160003360002,None,16336020,0336,None,98.0,12,11.0,141.790019,43.524158
37.52,16,0002,None,None,0.0,07,00,2.0,133.0,None,99160003290002,None,16329020,0329,None,98.0,12,11.0,141.777261,43.527032
