面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
2.73,11,0078,None,None,0,01,00,1,36,None,99110000100078,None,11010780,0010,None,2.0,02,12,140.269615,41.507336
2.67,11,0069,None,None,0,01,00,1,62,None,99110000100069,None,11010690,0010,None,2.0,02,12,140.270992,41.50772
1.36,11,0067,None,None,0,01,00,1,70,None,99110000100067,None,11010670,0010,None,2.0,02,12,140.274173,41.508135
38.63,11,0006,None,None,0,01,00,2,101,None,99110000100006,None,11010060,0010,None,98.0,02,12,140.270968,41.501234
7.77,11,0063,None,None,0,01,00,1,63,None,99110000100063,None,11010630,0010,None,2.0,02,12,140.270465,41.50345
2.2,11,0065,None,None,2,01,00,1,86,None,99110000100065,None,11010650,0010,None,2.0,02,12,140.270175,41.505317
8.59,11,0022,None,None,0,01,00,2,101,None,99110000100022,None,11010220,0010,None,98.0,02,12,140.275555,41.505926
38.63,11,0006,None,None,0,01,00,2,101,None,99110000100006,None,11010060,0010,None,98.0,02,12,140.270857,41.50291
38.63,11,0006,None,None,0,01,00,2,101,None,99110000100006,None,11010060,0010,None,98.0,02,12,140.271302,41.504394
2.73,11,0078,None,None,0,01,00,1,36,None,99110000100078,None,11010780,0010,None,2.0,02,12,140.273013,41.504008
1.85,11,0062,None,None,2,01,00,1,88,None,99110000100062,None,11010620,0010,None,2.0,02,12,140.272273,41.502269
1.3,11,0064,None,None,0,01,00,1,89,None,99110000100064,None,11010640,0010,None,2.0,02,12,140.270774,41.500009
7.77,11,0063,None,None,0,01,00,1,63,None,99110000100063,None,11010630,0010,None,2.0,02,12,140.271272,41.500426
21.44,11,0062,None,None,0,01,00,1,65,None,99110000110062,None,11011620,0011,None,2.0,02,12,140.274382,41.51923
6.64,11,0022,None,None,0,01,00,2,101,None,99110000110022,None,11011220,0011,None,98.0,02,12,140.265806,41.523571
47.77,11,0007,None,None,0,01,00,2,133,None,99110000120007,None,11012070,0012,None,98.0,02,12,140.288767,41.524891
0.65,11,0055,None,None,0,01,00,1,59,None,99110000120055,None,11012550,0012,None,3.0,02,12,140.282436,41.526978
2.23,11,0054,None,None,0,01,00,1,59,None,99110000120054,None,11012540,0012,None,2.0,02,12,140.280736,41.525481
8.16,11,0058,None,None,0,01,00,1,60,None,99110000120058,None,11012580,0012,None,2.0,02,12,140.285481,41.526853
2.15,11,0056,None,None,0,01,00,1,61,None,99110000120056,None,11012560,0012,None,17.0,02,12,140.284577,41.526468
6.42,11,0053,None,None,0,01,00,1,60,None,99110000120053,None,11012530,0012,None,2.0,02,12,140.28146,41.5246
0.65,11,0055,None,None,0,01,00,1,59,None,99110000120055,None,11012550,0012,None,3.0,02,12,140.281716,41.525918
61.83,11,0006,None,None,0,01,00,2,102,None,99110000120006,None,11012060,0012,None,98.0,02,12,140.281564,41.525585
0.84,11,0076,None,None,0,01,00,1,35,None,99110000110076,None,11011760,0011,None,2.0,02,12,140.263654,41.51808
2.34,11,0059,None,None,2,01,00,1,85,None,99110000110059,None,11011590,0011,None,2.0,02,12,140.263531,41.519478
2.15,11,0056,None,None,0,01,00,1,61,None,99110000120056,None,11012560,0012,None,17.0,02,12,140.28395,41.524727
61.83,11,0006,None,None,0,01,00,2,102,None,99110000120006,None,11012060,0012,None,98.0,02,12,140.296881,41.519998
0.65,11,0066,None,None,0,01,00,1,59,None,99110000120066,None,11012660,0012,None,60.0,02,12,140.285277,41.516726
6.21,11,0065,None,None,0,01,00,1,59,None,99110000120065,None,11012650,0012,None,2.0,02,12,140.286137,41.51762
15.14,11,0008,None,None,0,01,00,2,102,None,99110000120008,None,11012080,0012,None,98.0,02,12,140.291229,41.521493
14.37,11,0056,None,None,2,01,00,1,69,None,99110000110056,None,11011560,0011,None,2.0,02,12,140.257908,41.516667
0.35,11,0054,None,None,0,01,00,1,87,None,99110000110054,None,11011540,0011,None,2.0,02,12,140.254736,41.514651
0.82,11,0051,None,None,0,01,00,1,64,None,99110000110051,None,11011510,0011,None,17.0,02,12,140.247321,41.512716
3.49,11,0051,None,None,0,01,00,1,63,None,99110000120051,None,11012510,0012,None,17.0,02,12,140.279246,41.523009
47.77,11,0007,None,None,0,01,00,2,133,None,99110000120007,None,11012070,0012,None,98.0,02,12,140.28726,41.520834
2.59,11,0060,None,None,0,01,00,1,38,None,99110000110060,None,11011600,0011,None,2.0,02,12,140.266568,41.522752
0.77,11,0009,None,None,0,01,00,2,101,None,99110000110009,None,11011090,0011,None,98.0,02,12,140.264661,41.523175
6.23,11,0002,None,None,0,01,00,2,133,None,99110000120002,None,11012020,0012,None,98.0,02,12,140.286009,41.518236
31.86,11,0061,None,None,0,01,00,1,69,None,99110000110061,None,11011610,0011,None,2.0,02,12,140.268202,41.519583
5.54,11,0052,None,None,0,01,00,1,63,None,99110000120052,None,11012520,0012,None,2.0,02,12,140.284801,41.523772
8.16,11,0058,None,None,0,01,00,1,60,None,99110000120058,None,11012580,0012,None,2.0,02,12,140.284801,41.522474
3.81,11,0063,None,None,0,01,00,1,65,None,99110000110063,None,11011630,0011,None,17.0,02,12,140.273633,41.516522
21.44,11,0062,None,None,0,01,00,1,65,None,99110000110062,None,11011620,0011,None,2.0,02,12,140.272762,41.518956
1.08,11,0065,None,None,0,01,00,1,69,None,99110000110065,None,11011650,0011,None,2.0,02,12,140.270042,41.522809
1.12,11,0052,None,None,0,01,00,1,90,None,99110000110052,None,11011520,0011,None,2.0,02,12,140.248127,41.513923
5.46,11,0005,None,None,0,01,00,2,101,None,99110000110005,None,11011050,0011,None,98.0,02,12,140.269093,41.522056
5.54,11,0052,None,None,0,01,00,1,63,None,99110000120052,None,11012520,0012,None,2.0,02,12,140.277292,41.522477
6.64,11,0022,None,None,0,01,00,2,101,None,99110000110022,None,11011220,0011,None,98.0,02,12,140.261432,41.521637
5.54,11,0052,None,None,0,01,00,1,63,None,99110000120052,None,11012520,0012,None,2.0,02,12,140.27987,41.522363
1.39,11,0068,None,None,0,01,00,1,62,None,99110000120068,None,11012680,0012,None,17.0,02,12,140.282785,41.521749
3.09,11,0060,None,None,0,01,00,1,59,None,99110000120060,None,11012600,0012,None,2.0,02,12,140.28651,41.521621
3.15,11,0059,None,None,0,01,00,1,62,None,99110000120059,None,11012590,0012,None,2.0,02,12,140.281852,41.521654
5.54,11,0052,None,None,0,01,00,1,63,None,99110000120052,None,11012520,0012,None,2.0,02,12,140.278998,41.521938
12.05,11,0004,None,None,0,01,00,2,101,None,99110000110004,None,11011040,0011,None,98.0,02,12,140.268565,41.513734
1.39,11,0068,None,None,0,01,00,1,62,None,99110000120068,None,11012680,0012,None,17.0,02,12,140.284912,41.521074
1.23,11,0062,None,None,0,01,00,1,62,None,99110000120062,None,11012620,0012,None,17.0,02,12,140.289042,41.520172
3.15,11,0059,None,None,0,01,00,1,62,None,99110000120059,None,11012590,0012,None,2.0,02,12,140.284944,41.520411
21.44,11,0062,None,None,0,01,00,1,65,None,99110000110062,None,11011620,0011,None,2.0,02,12,140.27106,41.518439
1.41,11,0061,None,None,0,01,00,1,62,None,99110000120061,None,11012610,0012,None,2.0,02,12,140.286876,41.52001
23.15,11,0002,None,None,0,01,00,2,101,None,99110000110002,None,11011020,0011,None,98.0,02,12,140.255653,41.520229
0.35,11,0054,None,None,0,01,00,1,87,None,99110000110054,None,11011540,0011,None,2.0,02,12,140.254699,41.514107
1.12,11,0052,None,None,0,01,00,1,90,None,99110000110052,None,11011520,0011,None,2.0,02,12,140.247386,41.513333
1.23,11,0062,None,None,0,01,00,1,62,None,99110000120062,None,11012620,0012,None,17.0,02,12,140.286964,41.51964
3.81,11,0063,None,None,0,01,00,1,65,None,99110000110063,None,11011630,0011,None,17.0,02,12,140.270234,41.51703
6.23,11,0002,None,None,0,01,00,2,133,None,99110000120002,None,11012020,0012,None,98.0,02,12,140.283825,41.516781
8.16,11,0058,None,None,0,01,00,1,60,None,99110000120058,None,11012580,0012,None,2.0,02,12,140.288247,41.524027
0.43,11,0055,None,None,0,01,00,1,87,None,99110000110055,None,11011550,0011,None,16.0,02,12,140.255806,41.514465
1.34,11,0064,None,None,0,01,00,1,61,None,99110000120064,None,11012640,0012,None,17.0,02,12,140.288494,41.517371
21.44,11,0062,None,None,0,01,00,1,65,None,99110000110062,None,11011620,0011,None,2.0,02,12,140.270774,41.516415
23.15,11,0002,None,None,0,01,00,2,101,None,99110000110002,None,11011020,0011,None,98.0,02,12,140.269217,41.52058
3.83,11,0057,None,None,0,01,00,1,60,None,99110000120057,None,11012570,0012,None,3.0,02,12,140.289209,41.526037
2.15,11,0056,None,None,0,01,00,1,61,None,99110000120056,None,11012560,0012,None,17.0,02,12,140.285744,41.525047
21.16,11,0001,None,None,0,01,00,2,133,None,99110000120001,None,11012010,0012,None,98.0,02,12,140.28115,41.518925
3.26,11,0064,None,None,0,01,00,1,55,None,99110000110064,None,11011640,0011,None,2.0,02,12,140.264392,41.514791
21.44,11,0062,None,None,0,01,00,1,65,None,99110000110062,None,11011620,0011,None,2.0,02,12,140.268112,41.516737
3.43,11,0057,None,None,2,01,00,1,69,None,99110000110057,None,11011570,0011,None,2.0,02,12,140.261569,41.514205
24.2,11,0001,None,None,0,01,00,2,133,None,99110000090001,None,11009010,0009,None,98.0,02,12,140.285101,41.495639
10.41,11,0002,None,None,0,01,00,2,103,None,99110000090002,None,11009020,0009,None,98.0,02,12,140.284152,41.498118
2.64,11,0052,None,None,0,01,00,1,58,None,99110000090052,None,11009520,0009,None,2.0,02,12,140.285392,41.498889
6.21,11,0065,None,None,0,01,00,1,59,None,99110000120065,None,11012650,0012,None,2.0,02,12,140.289045,41.515245
5.49,11,0067,None,None,0,01,00,1,57,None,99110000120067,None,11012670,0012,None,2.0,02,12,140.291147,41.51526
28.39,11,0007,None,26.0,0,01,00,2,103,None,99110000050007,61.0,11005070,0005,24.0,98.0,02,13,140.347278,41.508027
83.58,11,0002,None,None,0,01,00,2,133,None,99110000050002,None,11005020,0005,18.0,98.0,02,12,140.336889,41.523314
4.98,11,0054,None,None,0,01,00,1,56,None,99110000050054,None,11005540,0005,18.0,2.0,02,12,140.340029,41.515159
4.98,11,0054,None,None,0,01,00,1,56,None,99110000050054,None,11005540,0005,18.0,2.0,02,12,140.341454,41.516194
4.98,11,0054,None,None,0,01,00,1,56,None,99110000050054,None,11005540,0005,18.0,2.0,02,12,140.342778,41.516993
7.4,11,0056,None,None,0,01,00,1,27,None,99110000050056,None,11005560,0005,18.0,23.0,02,12,140.335476,41.52093
5.2,11,0053,None,None,0,01,00,1,56,None,99110000050053,None,11005530,0005,18.0,2.0,02,12,140.337781,41.519622
30.51,11,0005,None,None,0,01,00,2,101,None,99110000100005,None,11010050,0010,None,98.0,02,12,140.280109,41.510635
271.78,11,0001,None,None,0,01,00,2,133,None,99110000040001,None,11004010,0004,None,98.0,02,12,140.354304,41.521186
8.94,11,0021,None,None,0,01,00,2,101,None,99110000100021,None,11010210,0010,None,98.0,02,12,140.265622,41.511833
18.75,11,0002,None,None,0,01,00,2,133,None,99110000040002,None,11004020,0004,63.0,98.0,02,26,140.347867,41.513522
1.66,11,0053,None,None,0,01,00,1,58,None,99110000090053,None,11009530,0009,None,2.0,02,12,140.287824,41.504301
90.87,11,0001,None,None,0,01,00,2,133,None,99110000070001,None,11007010,0007,18.0,98.0,02,12,140.31861,41.513932
154.81,11,0001,None,None,0,01,00,2,133,None,99110000030001,None,11003010,0003,None,98.0,02,12,140.369146,41.522725
31.73,11,0021,None,None,0,01,00,2,101,None,99110000110021,None,11011210,0011,None,98.0,02,12,140.266436,41.513032
147.71,11,0003,None,None,0,01,00,2,133,None,99110000060003,None,11006030,0006,18.0,98.0,02,12,140.313728,41.5266
91.6,11,0005,None,None,0,01,00,2,133,None,99110000090005,None,11009050,0009,None,98.0,02,12,140.297694,41.510017
0.66,11,0057,None,None,0,01,00,1,56,None,99110000090057,None,11009570,0009,None,2.0,02,12,140.296343,41.508257
1.97,11,0058,None,None,0,01,00,1,55,None,99110000090058,None,11009580,0009,None,2.0,02,12,140.299927,41.508038
4.9,11,0056,None,None,0,01,00,1,56,None,99110000090056,None,11009560,0009,None,23.0,02,12,140.295393,41.512362
19.51,11,0009,None,None,0,01,00,2,103,None,99110000090009,None,11009090,0009,None,98.0,02,12,140.283306,41.502643
8.7,11,0007,None,None,0,01,00,2,101,None,99110000100007,None,11010070,0010,None,98.0,02,12,140.257525,41.513168
28.05,11,0003,None,None,0,01,00,2,133,None,99110000010003,None,11001030,0001,None,98.0,02,12,140.391565,41.526468
77.89,11,0001,None,None,0,01,00,2,133,None,99110000010001,None,11001010,0001,None,98.0,02,12,140.397686,41.525433
84.63,11,0006,None,26.0,0,01,00,2,103,None,99110000010006,61.0,11001060,0001,24.0,98.0,02,13,140.391893,41.519668
36.24,11,0004,None,None,0,01,00,2,112,None,99110000010004,None,11001040,0001,None,98.0,02,12,140.384836,41.524731
86.03,11,0004,None,None,0,01,00,2,133,None,99110000030004,None,11003040,0003,None,98.0,02,12,140.369945,41.532903
84.63,11,0006,None,26.0,0,01,00,2,103,None,99110000010006,61.0,11001060,0001,24.0,98.0,02,13,140.38557,41.521305
80.71,11,0010,None,None,0,01,00,2,133,None,99110000020010,None,11002100,0002,None,98.0,02,12,140.371879,41.539815
31.66,11,0002,None,None,0,01,00,2,133,None,99110000020002,None,11002020,0002,None,98.0,02,12,140.386482,41.537524
32.51,11,0002,None,None,0,01,00,2,133,None,99110000010002,None,11001020,0001,None,98.0,02,12,140.381402,41.527358
15.62,11,0005,None,26.0,0,01,00,2,112,None,99110000010005,61.0,11001050,0001,24.0,98.0,02,13,140.385742,41.518548
57.29,11,0003,None,None,0,01,00,2,133,None,99110000020003,None,11002030,0002,None,98.0,02,12,140.382474,41.536502
22.16,11,0009,None,None,0,01,00,2,103,None,99110000020009,None,11002090,0002,None,98.0,02,12,140.392087,41.533864
55.04,11,0001,None,None,0,01,00,2,133,None,99110000020001,None,11002010,0002,None,98.0,02,12,140.378655,41.532377
77.89,11,0001,None,None,0,01,00,2,133,None,99110000010001,None,11001010,0001,None,98.0,02,12,140.384692,41.527435
10.03,11,0004,None,None,0,01,00,2,133,None,99110000020004,None,11002040,0002,None,98.0,02,12,140.384937,41.52925
36.24,11,0004,None,None,0,01,00,2,112,None,99110000010004,None,11001040,0001,None,98.0,02,12,140.393861,41.530507
8.7,11,0007,None,None,0,01,00,2,101,None,99110000100007,None,11010070,0010,None,98.0,02,12,140.262852,41.510307
8.7,11,0007,None,None,0,01,00,2,101,None,99110000100007,None,11010070,0010,None,98.0,02,12,140.2596,41.511854
1.36,11,0067,None,None,0,01,00,1,70,None,99110000100067,None,11010670,0010,None,2.0,02,12,140.274588,41.507552
1.36,11,0067,None,None,0,01,00,1,70,None,99110000100067,None,11010670,0010,None,2.0,02,12,140.274028,41.506741
5.49,11,0067,None,None,0,01,00,1,57,None,99110000120067,None,11012670,0012,None,2.0,02,12,140.293039,41.514703
2.72,11,0059,None,None,0,01,00,1,55,None,99110000090059,None,11009590,0009,None,2.0,02,12,140.281744,41.499914
2.31,11,0073,None,None,0,01,00,1,70,None,99110000100073,None,11010730,0010,None,2.0,02,12,140.255846,41.51265
22.53,11,0007,None,26.0,0,01,00,2,112,None,99110000010007,61.0,11001070,0001,24.0,98.0,02,13,140.40426,41.521081
4.43,11,0008,None,None,0,01,00,2,112,None,99110000010008,None,11001080,0001,61.0,99.0,02,12,140.407892,41.517433
33.73,11,0004,None,None,0,01,00,2,133,None,99110000100004,None,11010040,0010,None,98.0,02,12,140.28284,41.508968
33.73,11,0004,None,None,0,01,00,2,133,None,99110000100004,None,11010040,0010,None,98.0,02,12,140.279765,41.512263
1.01,11,0063,None,None,0,01,00,1,61,None,99110000120063,None,11012630,0012,None,2.0,02,12,140.287501,41.518637
15.45,11,0003,None,None,0,01,00,2,133,None,99110000120003,None,11012030,0012,None,98.0,02,12,140.290212,41.51545
36.12,11,0004,None,None,0,01,00,2,133,None,99110000120004,None,11012040,0012,None,98.0,02,12,140.300255,41.515777
13.52,11,0016,None,None,0,01,00,2,101,None,99110000100016,None,11010160,0010,None,98.0,02,12,140.283018,41.510549
32.4,11,0004,None,26.0,0,01,00,2,103,None,99110000040004,61.0,11004040,0004,24.0,98.0,02,13,140.351226,41.511618
8.94,11,0021,None,None,0,01,00,2,101,None,99110000100021,None,11010210,0010,None,98.0,02,12,140.249121,41.512537
4.55,11,0015,None,None,0,01,00,2,101,None,99110000100015,None,11010150,0010,None,98.0,02,12,140.252142,41.513502
23.15,11,0002,None,None,0,01,00,2,101,None,99110000110002,None,11011020,0011,None,98.0,02,12,140.248941,41.514285
3.7,11,0068,None,None,0,01,00,1,69,None,99110000110068,None,11011680,0011,None,2.0,02,12,140.256838,41.519457
23.15,11,0002,None,None,0,01,00,2,101,None,99110000110002,None,11011020,0011,None,98.0,02,12,140.256942,41.518602
31.73,11,0021,None,None,0,01,00,2,101,None,99110000110021,None,11011210,0011,None,98.0,02,12,140.260464,41.515106
31.73,11,0021,None,None,0,01,00,2,101,None,99110000110021,None,11011210,0011,None,98.0,02,12,140.257012,41.514991
31.73,11,0021,None,None,0,01,00,2,101,None,99110000110021,None,11011210,0011,None,98.0,02,12,140.254748,41.513425
2.39,11,0098,None,None,0,01,00,6,122,None,99110000110098,None,11011980,0011,None,None,02,1,140.255791,41.51649
31.73,11,0021,None,None,0,01,00,2,101,None,99110000110021,None,11011210,0011,None,98.0,02,12,140.254325,41.51502
31.73,11,0021,None,None,0,01,00,2,101,None,99110000110021,None,11011210,0011,None,98.0,02,12,140.254295,41.517083
23.15,11,0002,None,None,0,01,00,2,101,None,99110000110002,None,11011020,0011,None,98.0,02,12,140.253494,41.515868
23.15,11,0002,None,None,0,01,00,2,101,None,99110000110002,None,11011020,0011,None,98.0,02,12,140.256842,41.516037
3.7,11,0068,None,None,0,01,00,1,69,None,99110000110068,None,11011680,0011,None,2.0,02,12,140.255449,41.518981
31.73,11,0021,None,None,0,01,00,2,101,None,99110000110021,None,11011210,0011,None,98.0,02,12,140.258552,41.520302
31.73,11,0021,None,None,0,01,00,2,101,None,99110000110021,None,11011210,0011,None,98.0,02,12,140.260866,41.520219
31.73,11,0021,None,None,0,01,00,2,101,None,99110000110021,None,11011210,0011,None,98.0,02,12,140.260987,41.517717
23.15,11,0002,None,None,0,01,00,2,101,None,99110000110002,None,11011020,0011,None,98.0,02,12,140.260072,41.518719
4.31,11,0041,None,None,2,01,00,2,133,None,99110000110041,None,11011410,0011,None,98.0,02,12,140.276045,41.515473
4.31,11,0041,None,None,2,01,00,2,133,None,99110000110041,None,11011410,0011,None,98.0,02,12,140.277494,41.517581
5.46,11,0005,None,None,0,01,00,2,101,None,99110000110005,None,11011050,0011,None,98.0,02,12,140.274782,41.521824
5.46,11,0005,None,None,0,01,00,2,101,None,99110000110005,None,11011050,0011,None,98.0,02,12,140.27133,41.517401
5.46,11,0005,None,None,0,01,00,2,101,None,99110000110005,None,11011050,0011,None,98.0,02,12,140.272523,41.517265
5.46,11,0005,None,None,0,01,00,2,101,None,99110000110005,None,11011050,0011,None,98.0,02,12,140.271556,41.520723
23.15,11,0002,None,None,0,01,00,2,101,None,99110000110002,None,11011020,0011,None,98.0,02,12,140.276192,41.519493
23.15,11,0002,None,None,0,01,00,2,101,None,99110000110002,None,11011020,0011,None,98.0,02,12,140.264286,41.520054
12.05,11,0004,None,None,0,01,00,2,101,None,99110000110004,None,11011040,0011,None,98.0,02,12,140.265657,41.519301
2.38,11,0008,None,None,0,01,00,6,122,None,99110000110008,None,11011080,0011,None,None,02,1,140.2541,41.519136
2.38,11,0008,None,None,0,01,00,6,122,None,99110000110008,None,11011080,0011,None,None,02,1,140.25477,41.519693
22.69,11,0004,None,26.0,0,01,00,2,103,None,99110000080004,61.0,11008040,0008,24.0,98.0,02,13,140.316175,41.500023
22.69,11,0004,None,26.0,0,01,00,2,103,None,99110000080004,61.0,11008040,0008,24.0,98.0,02,13,140.321264,41.502693
23.72,11,0012,None,None,0,01,00,2,133,None,99110000390012,None,11039120,0039,18.0,98.0,01,12,140.144422,41.50371
2.39,11,0086,None,None,0,01,00,1,58,None,99110000390086,None,11039860,0039,18.0,2.0,01,12,140.143526,41.503283
0.83,11,0087,None,None,0,01,00,1,58,None,99110000390087,None,11039870,0039,18.0,3.0,01,12,140.143967,41.504227
24.87,11,0003,None,None,0,01,00,2,133,None,99110000390003,None,11039030,0039,18.0,98.0,01,12,140.142595,41.504556
0.83,11,0087,None,None,0,01,00,1,58,None,99110000390087,None,11039870,0039,18.0,3.0,01,12,140.142115,41.504208
2.9,11,0051,None,None,0,02,00,1,43,None,99110001800051,None,11180510,0180,None,23.0,02,11,140.171346,41.705417
11.38,11,0069,None,None,0,02,00,1,18,None,99110001790069,None,11179690,0179,None,23.0,02,11,140.195583,41.696686
12.22,11,0041,None,None,2,02,00,2,133,None,99110001800041,None,11180410,0180,None,98.0,02,11,140.17402,41.701727
12.22,11,0041,None,None,2,02,00,2,133,None,99110001800041,None,11180410,0180,None,98.0,02,11,140.175596,41.699166
9.86,11,0041,None,None,2,02,00,2,133,None,99110001790041,None,11179410,0179,None,98.0,02,11,140.176644,41.699612
2.35,11,0069,None,None,0,02,00,1,50,None,99110001760069,None,11176690,0176,None,2.0,02,11,140.196308,41.723625
7.38,11,0059,None,None,0,02,00,1,66,None,99110001760059,None,11176590,0176,None,23.0,02,11,140.200648,41.723332
1.69,11,0066,None,None,0,02,00,1,60,None,99110001760066,None,11176660,0176,None,23.0,02,11,140.195646,41.720507
8.29,11,0007,None,None,0,02,00,2,133,None,99110001760007,None,11176070,0176,None,98.0,02,12,140.203468,41.723114
