ファイル名,地番区域,緯度,経度
利尻郡利尻町/01518-4503-1.topojson,利尻郡利尻町沓形字神居,45.187523,141.148819
利尻郡利尻町/01518-4503-1.topojson,利尻郡利尻町沓形字栄浜,45.187523,141.148819
利尻郡利尻町/01518-4503-1.topojson,利尻郡利尻町沓形字種富町,45.187523,141.148819
利尻郡利尻町/01518-4503-1.topojson,利尻郡利尻町沓形字新湊,45.187523,141.148819
利尻郡利尻町/01518-4503-1.topojson,利尻郡利尻町沓形字泉町,45.187523,141.148819
利尻郡利尻町/01518-4503-1.topojson,利尻郡利尻町沓形字蘭泊,45.187523,141.148819
利尻郡利尻町/01518-4503-1.topojson,利尻郡利尻町沓形字本町,45.187523,141.148819
利尻郡利尻町/01518-4503-1.topojson,利尻郡利尻町沓形字富士見町,45.187523,141.148819
利尻郡利尻町/01518-4503-1.topojson,利尻郡利尻町沓形字緑町,45.187523,141.148819
利尻郡利尻町/01518-4503-1.topojson,利尻郡利尻町沓形字日出町,45.187523,141.148819
利尻郡利尻町/01518-4503-2.topojson,利尻郡利尻町沓形字富野,45.187523,141.148819
利尻郡利尻町/01518-4503-2.topojson,利尻郡利尻町,45.187016,141.139587
利尻郡利尻町/01518-4503-4.topojson,利尻郡利尻町仙法志字御崎,45.124744,141.213867
利尻郡利尻町/01518-4503-4.topojson,利尻郡利尻町仙法志字元村,45.124744,141.213867
利尻郡利尻町/01518-4503-4.topojson,利尻郡利尻町仙法志字本町,45.124744,141.213867
利尻郡利尻町/01518-4503-4.topojson,利尻郡利尻町仙法志字神磯,45.124744,141.213867
利尻郡利尻町/01518-4503-4.topojson,利尻郡利尻町仙法志字長浜,45.124744,141.213867
利尻郡利尻町/01518-4503-4.topojson,利尻郡利尻町仙法志字久連,45.124744,141.213867
利尻郡利尻町/01518-4503-4.topojson,利尻郡利尻町仙法志字政泊,45.124744,141.213867
