ファイル名,地番区域,緯度,経度
上川郡愛別町/01456-4500-2.topojson,上川郡愛別町字愛山,43.868179,142.679581
上川郡愛別町/01456-4500-16.topojson,上川郡愛別町字愛別,43.890587,142.595718
上川郡愛別町/01456-4500-16.topojson,上川郡愛別町字東町,43.900993,142.582962
上川郡愛別町/01456-4500-16.topojson,上川郡愛別町字南町,43.904533,142.572464
