ファイル名,地番区域,緯度,経度
稚内市/01214-4503-21.topojson,稚内市大黒３丁目,45.397385,141.689148
稚内市/01214-4503-21.topojson,稚内市大黒２丁目,45.398376,141.685776
稚内市/01214-4503-21.topojson,稚内市大黒５丁目,45.395439,141.694763
稚内市/01214-4503-21.topojson,稚内市大黒４丁目,45.395985,141.691666
稚内市/01214-4503-21.topojson,稚内市大黒１丁目,45.399811,141.682709
稚内市/01214-4503-21.topojson,稚内市港５丁目,45.402515,141.679214
稚内市/01214-4503-22.topojson,稚内市緑１丁目,45.395817,141.684082
稚内市/01214-4503-22.topojson,稚内市こまどり１丁目,45.393974,141.688889
稚内市/01214-4503-22.topojson,稚内市緑３丁目,45.391407,141.681061
稚内市/01214-4503-22.topojson,稚内市緑２丁目,45.393723,141.681915
稚内市/01214-4503-22.topojson,稚内市,45.415691,141.673111
稚内市/01214-4503-22.topojson,稚内市港４丁目,45.399857,141.677277
稚内市/01214-4503-25.topojson,稚内市大字声問村,45.299824,141.834915
稚内市/01214-4503-26.topojson,稚内市大字抜海村,45.256226,141.66507
稚内市/01214-4503-27.topojson,稚内市字メナシベツ,45.415691,141.673111
稚内市/01214-4503-30.topojson,稚内市大字宗谷村字増幌,45.420856,141.934738
稚内市/01214-4503-30.topojson,稚内市大字宗谷村字上増幌,45.420856,141.934738
稚内市/01214-4503-36.topojson,稚内市大字宗谷村字東浦,45.420856,141.934738
稚内市/01214-4503-36.topojson,稚内市大字宗谷村字宗谷,45.420856,141.934738
稚内市/01214-4503-36.topojson,稚内市大字宗谷村字清浜,45.420856,141.934738
稚内市/01214-4503-40.topojson,稚内市潮見５丁目,45.394592,141.708817
稚内市/01214-4503-40.topojson,稚内市潮見１丁目,45.394798,141.697418
稚内市/01214-4503-40.topojson,稚内市潮見４丁目,45.394463,141.705124
稚内市/01214-4503-40.topojson,稚内市潮見３丁目,45.394531,141.702637
稚内市/01214-4503-40.topojson,稚内市潮見２丁目,45.394569,141.700211
稚内市/01214-4503-41.topojson,稚内市港３丁目,45.403099,141.674606
稚内市/01214-4503-41.topojson,稚内市末広１丁目,45.40247,141.683701
稚内市/01214-4503-41.topojson,稚内市港２丁目,45.405937,141.675018
稚内市/01214-4503-41.topojson,稚内市港１丁目,45.408653,141.675217
