ファイル名,地番区域,緯度,経度
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字ウラウスナイ,43.43037,141.818741
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字浦臼内,43.42897,141.804596
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字キナウスナイ,43.43037,141.818741
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字晩生内,43.398785,141.771286
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字オサツナイ,43.43037,141.818741
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字於札内,43.479324,141.781494
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字ヲソキナイ,43.43037,141.818741
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字ウラウシナイ,43.43037,141.818741
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町,43.43037,141.818741
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字札的内,43.440895,141.741547
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字黄臼内,43.448418,141.83548
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字ヲサツナイ,43.43037,141.818741
樺戸郡浦臼町/01431-4315-8.topojson,樺戸郡浦臼町字オソキナイ,43.43037,141.818741
