ファイル名,地番区域,緯度,経度
空知郡中富良野町/01461-4500-1.topojson,空知郡中富良野町字中富良野,43.425175,142.397415
空知郡中富良野町/01461-4500-3.topojson,空知郡中富良野町,43.405529,142.425034
空知郡中富良野町/01461-4500-3.topojson,空知郡中富良野町字エホロカンベツ,43.405529,142.425034
空知郡中富良野町/01461-4500-3.topojson,空知郡中富良野町字上富良野,43.405529,142.425034
空知郡中富良野町/01461-4500-3.topojson,空知郡中富良野町字中富良野原野,43.425175,142.397415
空知郡中富良野町/01461-4500-3.topojson,空知郡中富良野町字富良野原野,43.405529,142.425034
空知郡中富良野町/01461-4500-3.topojson,空知郡中富良野町字ペペルイ,43.405529,142.425034
空知郡中富良野町/01461-4500-3.topojson,空知郡中富良野町字ペペルイ原野,43.405529,142.425034
空知郡中富良野町/01461-4500-3.topojson,空知郡中富良野町字ナエ,43.405529,142.425034
空知郡中富良野町/01461-4500-3.topojson,空知郡中富良野町字中富良野原野シュプケウシ,43.425175,142.397415
空知郡中富良野町/01461-4500-3.topojson,空知郡中富良野町字富良野,43.405529,142.425034
空知郡中富良野町/01461-4500-3.topojson,空知郡中富良野町字フラヌ原野,43.405529,142.425034
空知郡中富良野町/01461-4500-4.topojson,空知郡中富良野町字中富良野区画外,43.425175,142.397415
空知郡中富良野町/01461-4500-4.topojson,空知郡中富良野町字中富良野シュウプケウシ川上流,43.425175,142.397415
空知郡中富良野町/01461-4500-4.topojson,空知郡中富良野町字奈英,43.405529,142.425034
空知郡中富良野町/01461-4500-4.topojson,空知郡中富良野町字中富良野原野区画外,43.425175,142.397415
空知郡中富良野町/01461-4500-6.topojson,空知郡中富良野町字フラノ原野,43.405529,142.425034
空知郡中富良野町/01461-4500-7.topojson,空知郡中富良野町字中フラノ,43.425175,142.397415
