ファイル名,地番区域,緯度,経度
留萌郡小平町/01482-4502-34.topojson,留萌郡小平町,44.015461,141.662766
留萌郡小平町/01482-4502-34.topojson,留萌郡小平町字花岡,44.039768,141.697449
留萌郡小平町/01482-4502-34.topojson,留萌郡小平町字寧楽,44.055859,141.77272
留萌郡小平町/01482-4502-36.topojson,留萌郡小平町字鬼鹿田代,44.144756,141.727829
留萌郡小平町/01482-4502-36.topojson,留萌郡小平町字鬼鹿千松,44.183968,141.692917
留萌郡小平町/01482-4502-38.topojson,留萌郡小平町字達布,44.03072,141.877029
留萌郡小平町/01482-4502-47.topojson,留萌郡小平町字豊平,43.977428,141.68782
