ファイル名,地番区域,緯度,経度
上川郡東川町/01458-4500-3.topojson,上川郡東川町,43.698849,142.510223
上川郡東川町/01458-4500-7.topojson,上川郡東川町新栄西１丁目,43.737907,142.496368
上川郡東川町/01458-4500-7.topojson,上川郡東川町新栄北１丁目,43.740982,142.499695
上川郡東川町/01458-4500-17.topojson,上川郡東川町新栄南１丁目,43.73653,142.498703
上川郡東川町/01458-4500-17.topojson,上川郡東川町新栄東１丁目,43.73988,142.501617
上川郡東川町/01458-4500-19.topojson,上川郡東川町北町１丁目,43.700291,142.508728
上川郡東川町/01458-4500-19.topojson,上川郡東川町北町８丁目,43.710979,142.489059
上川郡東川町/01458-4500-19.topojson,上川郡東川町北町９丁目,43.712345,142.485794
上川郡東川町/01458-4500-19.topojson,上川郡東川町北町１０丁目,43.713924,142.483566
上川郡東川町/01458-4500-19.topojson,上川郡東川町西町１丁目,43.695946,142.503647
上川郡東川町/01458-4500-19.topojson,上川郡東川町西町２丁目,43.697247,142.500748
上川郡東川町/01458-4500-19.topojson,上川郡東川町西町３丁目,43.69838,142.497559
上川郡東川町/01458-4500-19.topojson,上川郡東川町西町４丁目,43.699432,142.494308
上川郡東川町/01458-4500-19.topojson,上川郡東川町西町５丁目,43.700584,142.491241
上川郡東川町/01458-4500-19.topojson,上川郡東川町西町６丁目,43.701977,142.488312
上川郡東川町/01458-4500-19.topojson,上川郡東川町西町８丁目,43.703903,142.481659
上川郡東川町/01458-4500-19.topojson,上川郡東川町西町９丁目,43.704872,142.47876
上川郡東川町/01458-4500-19.topojson,上川郡東川町西町１０丁目,43.707733,142.477036
上川郡東川町/01458-4500-19.topojson,上川郡東川町東町２丁目,43.697235,142.513748
上川郡東川町/01458-4500-19.topojson,上川郡東川町東町３丁目,43.695728,142.516479
上川郡東川町/01458-4500-19.topojson,上川郡東川町東町４丁目,43.693787,142.519211
上川郡東川町/01458-4500-19.topojson,上川郡東川町南町１丁目,43.694595,142.506546
上川郡東川町/01458-4500-19.topojson,上川郡東川町南町３丁目,43.691986,142.512482
上川郡東川町/01458-4500-19.topojson,上川郡東川町南町４丁目,43.690147,142.515045
上川郡東川町/01458-4500-19.topojson,上川郡東川町北町１２丁目,43.717155,142.478302
上川郡東川町/01458-4500-19.topojson,上川郡東川町東町１丁目,43.698872,142.512115
上川郡東川町/01458-4500-19.topojson,上川郡東川町北町７丁目,43.709454,142.491806
上川郡東川町/01458-4500-19.topojson,上川郡東川町北町６丁目,43.707977,142.494598
上川郡東川町/01458-4500-20.topojson,上川郡東川町西町７丁目,43.703018,142.485062
上川郡東川町/01458-4500-20.topojson,上川郡東川町キトウシ南２丁目,43.714531,142.532013
上川郡東川町/01458-4500-20.topojson,上川郡東川町キトウシ南１丁目,43.716152,142.529099
上川郡東川町/01458-4500-20.topojson,上川郡東川町キトウシ西１丁目,43.717609,142.526566
上川郡東川町/01458-4500-20.topojson,上川郡東川町東八号北１丁目,43.669914,142.563309
