ファイル名,地番区域,緯度,経度
空知郡南富良野町/01462-4500-1.topojson,空知郡南富良野町字幾寅,43.158207,142.583267
空知郡南富良野町/01462-4500-2.topojson,空知郡南富良野町字落合,43.085022,142.666885
空知郡南富良野町/01462-4500-2.topojson,空知郡南富良野町字北落合,43.282787,142.708237
空知郡南富良野町/01462-4500-4.topojson,空知郡南富良野町字東鹿越,43.145355,142.500732
空知郡南富良野町/01462-4500-4.topojson,空知郡南富良野町,43.164165,142.568329
空知郡南富良野町/01462-4500-5.topojson,空知郡南富良野町字金山,43.145432,142.359848
空知郡南富良野町/01462-4500-5.topojson,空知郡南富良野町字下金山,43.179222,142.416214
