A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
None,59,ろ,水源涵養,倶知安町,None,ダケカンバ,0,トドマツ,None,2.88,水涵保,後志,None,140.955326,42.977543
None,59,い,水源涵養,倶知安町,None,ダケカンバ,0,トドマツ,None,5.23,水涵保,後志,None,140.953204,42.974066
None,59,は,水源涵養,倶知安町,None,ダケカンバ,0,トドマツ,None,7.75,水涵保,後志,None,140.950156,42.976391
イタヤカエデ,59,に,水源涵養,倶知安町,None,ダケカンバ,0,他Ｌ,None,26.79,水涵保,後志,None,140.952344,42.973417
イタヤカエデ,59,に,水源涵養,倶知安町,None,ダケカンバ,0,他Ｌ,None,26.79,水涵保,後志,None,140.950256,42.974073
None,59,い,水源涵養,倶知安町,None,ダケカンバ,0,トドマツ,None,5.23,水涵保,後志,None,140.952667,42.972749
イタヤカエデ,59,に,水源涵養,倶知安町,None,ダケカンバ,0,他Ｌ,None,26.79,水涵保,後志,None,140.952134,42.973142
None,55,ほ,水源涵養,倶知安町,None,ダケカンバ,0,None,None,8.11,水涵保,後志,None,140.903666,42.968849
None,55,と,水源涵養,倶知安町,None,ダケカンバ,0,None,None,12.55,水涵保,後志,None,140.903871,42.966234
None,57,イ,自然維持,倶知安町,None,None,0,None,None,9.0,水涵保,後志,None,140.913807,42.960877
None,58,イ,自然維持,倶知安町,None,None,0,None,None,5.88,水涵保,後志,None,140.916229,42.955748
None,63,イ,自然維持,倶知安町,None,None,0,None,None,1.19,水涵保,後志,None,140.914472,42.954313
None,57,ろ,自然維持,倶知安町,None,ダケカンバ,0,他Ｌ,None,55.19,水涵保,後志,None,140.904284,42.961557
None,58,ろ,自然維持,倶知安町,None,ダケカンバ,0,他Ｌ,None,50.61,水涵保,後志,None,140.903426,42.956083
None,63,に,自然維持,倶知安町,None,ダケカンバ,0,他Ｌ,None,44.14,水涵保,後志,None,140.903584,42.95231
他Ｌ,54,わ,自然維持,倶知安町,None,ダケカンバ,0,トドマツ,None,48.97,水涵保,後志,None,140.900347,42.972786
None,54,へ,水源涵養,倶知安町,None,ダケカンバ,0,None,None,4.03,水涵保,後志,None,140.895654,42.97348
他Ｌ,54,る,水源涵養,倶知安町,None,ダケカンバ,0,トドマツ,None,5.63,水涵保,後志,None,140.895764,42.970848
None,53,ち,自然維持,倶知安町,None,ダケカンバ,0,None,None,6.94,水涵保,後志,None,140.885138,42.974119
None,53,り,自然維持,倶知安町,None,ダケカンバ,0,None,None,0.35,水涵保,後志,None,140.873074,42.973287
None,54,ち,水源涵養,倶知安町,None,ダケカンバ,0,None,None,8.81,水涵保,後志,None,140.903024,42.970645
イタヤカエデ,54,か,水源涵養,倶知安町,None,ダケカンバ,0,トドマツ,None,13.15,水涵保,後志,None,140.901857,42.969371
トドマツ,55,ち,水源涵養,倶知安町,None,ダケカンバ,0,イタヤカエデ,None,21.58,水涵保,後志,None,140.899062,42.968075
None,54,と,水源涵養,倶知安町,None,ダケカンバ,1,None,None,7.31,水涵保,後志,None,140.897852,42.970873
None,55,に,水源涵養,倶知安町,None,ダケカンバ,0,None,None,18.17,水涵保,後志,None,140.900695,42.966591
None,55,へ,水源涵養,倶知安町,None,ダケカンバ,0,None,None,7.43,水涵保,後志,None,140.897345,42.965199
None,55,は,水源涵養,倶知安町,None,ダケカンバ,0,None,None,3.05,水涵保,後志,None,140.894278,42.968506
None,55,ろ,水源涵養,倶知安町,None,ダケカンバ,0,None,None,9.29,水涵保,後志,None,140.891839,42.968152
None,54,ほ,水源涵養,倶知安町,None,ダケカンバ,1,トドマツ,None,16.09,水涵保,後志,None,140.893006,42.972591
None,54,は,水源涵養,倶知安町,None,ダケカンバ,0,カラマツ,None,3.83,水涵保,後志,None,140.887186,42.970021
他Ｌ,55,り,自然維持,倶知安町,None,ダケカンバ,0,トドマツ,None,18.96,水涵保,後志,None,140.907837,42.965257
トドマツ,56,へ,自然維持,倶知安町,None,ダケカンバ,0,他Ｌ,None,43.77,水涵保,後志,None,140.89302,42.964177
None,55,い,水源涵養,倶知安町,None,ダケカンバ,0,トドマツ,None,9.21,水涵保,後志,None,140.886899,42.966535
None,56,に,水源涵養,倶知安町,None,ダケカンバ,3,None,None,2.35,水涵保,後志,None,140.897287,42.960182
None,56,に,水源涵養,倶知安町,None,グイマツ,2,ダケカンバ,None,2.5,水涵保,後志,None,140.896143,42.959998
None,56,に,水源涵養,倶知安町,None,ダケカンバ,1,トドマツ,None,2.31,水涵保,後志,None,140.895271,42.960011
他Ｌ,57,い,自然維持,倶知安町,None,ダケカンバ,0,イタヤカエデ,None,12.38,水涵保,後志,None,140.897927,42.958938
None,56,に,水源涵養,倶知安町,None,ダケカンバ,1,トドマツ,None,2.31,水涵保,後志,None,140.897035,42.959771
イタヤカエデ,56,ほ,水源涵養,倶知安町,None,ダケカンバ,0,他Ｌ,None,6.89,水涵保,後志,None,140.89566,42.959172
None,56,に,水源涵養,倶知安町,None,ダケカンバ,1,トドマツ,None,2.31,水涵保,後志,None,140.89502,42.959243
他Ｌ,58,い,自然維持,倶知安町,None,ダケカンバ,0,イタヤカエデ,None,11.6,水涵保,後志,None,140.89978,42.956955
None,56,に,水源涵養,倶知安町,None,ダケカンバ,1,トドマツ,None,2.31,水涵保,後志,None,140.894028,42.960143
イタヤカエデ,56,ほ,水源涵養,倶知安町,None,ダケカンバ,0,他Ｌ,None,6.89,水涵保,後志,None,140.892421,42.959887
None,56,は,水源涵養,倶知安町,None,ダケカンバ,0,トドマツ,None,4.96,水涵保,後志,None,140.891688,42.960647
None,56,に,水源涵養,倶知安町,None,ダケカンバ,3,None,None,2.35,水涵保,後志,None,140.894814,42.960308
None,56,に,水源涵養,倶知安町,None,ダケカンバ,3,None,None,2.35,水涵保,後志,None,140.893079,42.959185
イタヤカエデ,56,ほ,水源涵養,倶知安町,None,ダケカンバ,0,他Ｌ,None,6.89,水涵保,後志,None,140.893186,42.958391
None,56,ろ,水源涵養,倶知安町,None,ダケカンバ,1,トドマツ,None,3.09,水涵保,後志,None,140.89,42.962019
イタヤカエデ,56,ほ,水源涵養,倶知安町,None,ダケカンバ,0,他Ｌ,None,6.89,水涵保,後志,None,140.890544,42.96103
None,56,ろ,水源涵養,倶知安町,None,ダケカンバ,1,トドマツ,None,3.09,水涵保,後志,None,140.889828,42.960023
None,56,ろ,水源涵養,倶知安町,None,ダケカンバ,2,None,None,2.01,水涵保,後志,None,140.889113,42.960614
イタヤカエデ,56,ほ,水源涵養,倶知安町,None,ダケカンバ,0,他Ｌ,None,6.89,水涵保,後志,None,140.888283,42.959693
None,59,ろ,水源涵養,倶知安町,None,ダケカンバ,0,トドマツ,None,2.88,水涵保,後志,None,140.890132,42.95867
イタヤカエデ,59,に,水源涵養,倶知安町,None,ダケカンバ,0,他Ｌ,None,26.79,水涵保,後志,None,140.88749,42.957711
None,59,は,水源涵養,倶知安町,None,ダケカンバ,0,トドマツ,None,7.75,水涵保,後志,None,140.891761,42.956261
トドマツ,59,ほ,自然維持,倶知安町,None,ダケカンバ,0,他Ｌ,None,18.56,水涵保,後志,None,140.895602,42.953646
None,61,ぬ,自然維持,倶知安町,None,ダケカンバ,0,他Ｌ,None,6.17,水涵保,後志,None,140.891536,42.952908
None,61,ち,水源涵養,倶知安町,None,ダケカンバ,0,他Ｌ,None,0.8,水涵保,後志,None,140.888016,42.955785
None,61,ほ,水源涵養,倶知安町,None,ダケカンバ,0,カラマツ,None,7.89,水涵保,後志,None,140.888709,42.953225
None,61,ぬ,自然維持,倶知安町,None,ダケカンバ,0,他Ｌ,None,6.17,水涵保,後志,None,140.886684,42.953176
None,61,ぬ,自然維持,倶知安町,None,ダケカンバ,0,他Ｌ,None,6.17,水涵保,後志,None,140.887108,42.951787
None,54,に,水源涵養,倶知安町,None,ダケカンバ,0,None,None,2.27,水涵保,後志,None,140.886666,42.971551
イタヤカエデ,54,か,水源涵養,倶知安町,None,ダケカンバ,0,トドマツ,None,13.15,水涵保,後志,None,140.899492,42.969847
