A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,カンバ,水涵保,None,北空知支,142,い,8.88,None,深川市,None,他Ｌ,自然維持,0,142.090681,44.044873
None,カンバ,水涵保,None,北空知支,143,い,31.81,None,深川市,None,他Ｌ,自然維持,0,142.093302,44.043409
None,ミズナラ,水涵保,None,北空知支,143,は,44.53,None,深川市,他Ｌ,カンバ,自然維持,0,142.0921,44.038314
None,None,水涵保,None,北空知支,143,ロ,3.25,None,深川市,None,None,水源涵養,0,142.090273,44.036842
None,カンバ,水涵保,None,北空知支,143,ろ,6.38,None,深川市,None,他Ｌ,自然維持,0,142.089637,44.03072
None,None,水涵保,None,北空知支,143,イ,2.59,None,深川市,None,None,自然維持,0,142.090243,44.041238
None,ミズナラ,水涵保,None,北空知支,142,は,30.43,None,深川市,カンバ,他Ｌ,水源涵養,0,142.08306,44.04006
None,ミズナラ,水涵保,None,北空知支,142,ろ,53.08,None,深川市,カンバ,他Ｌ,水源涵養,0,142.073373,44.047973
None,カンバ,水涵保,None,北空知支,142,に,17.0,None,深川市,ミズナラ,他Ｌ,水源涵養,0,142.079988,44.043909
None,アカエゾマツ,水涵保,None,北空知支,142,よ,1.78,None,深川市,None,カンバ,水源涵養,0,142.075252,44.044699
None,アカエゾマツ,水涵保,None,北空知支,142,か,1.53,None,深川市,None,カンバ,水源涵養,0,142.077253,44.043541
None,アカエゾマツ,水涵保,None,北空知支,142,わ,2.47,None,深川市,None,カンバ,水源涵養,0,142.074495,44.042657
None,アカエゾマツ,水涵保,None,北空知支,142,と,2.34,None,深川市,None,カンバ,水源涵養,0,142.081785,44.037689
None,アカエゾマツ,水涵保,None,北空知支,142,る,2.58,None,深川市,None,カンバ,水源涵養,0,142.078028,44.040776
None,ミズナラ,水涵保,None,北空知支,142,れ,28.33,None,深川市,カンバ,他Ｌ,水源涵養,0,142.078222,44.039051
None,アカエゾマツ,水涵保,None,北空知支,142,お,2.09,None,深川市,None,カンバ,水源涵養,0,142.076348,44.041327
None,アカエゾマツ,水涵保,None,北空知支,142,ぬ,1.91,None,深川市,None,カンバ,水源涵養,0,142.076273,44.039457
None,アカエゾマツ,水涵保,None,北空知支,142,り,2.77,None,深川市,None,カンバ,水源涵養,0,142.07801,44.037185
None,ミズナラ,水涵保,None,北空知支,143,に,28.0,None,深川市,他Ｌ,カンバ,水源涵養,0,142.08806,44.038117
None,アカエゾマツ,水涵保,None,北空知支,142,ほ,1.74,None,深川市,None,カンバ,水源涵養,0,142.084866,44.036389
None,アカエゾマツ,水涵保,None,北空知支,142,へ,2.57,None,深川市,None,カンバ,水源涵養,0,142.083032,44.036453
None,天トドマツ,水涵保,None,北空知支,143,ほ,21.0,None,深川市,ミズナラ,他Ｌ,水源涵養,0,142.083481,44.033808
None,カンバ,水涵保,None,北空知支,144,い,9.59,None,深川市,None,他Ｌ,自然維持,0,142.087119,44.029281
None,他Ｌ,水涵保,None,北空知支,144,ろ,48.1,None,深川市,カンバ,ミズナラ,水源涵養,0,142.08329,44.02919
None,アカエゾマツ,水涵保,None,北空知支,142,ち,1.0,None,深川市,None,カンバ,水源涵養,0,142.080337,44.036606
None,天トドマツ,水涵保,None,北空知支,144,は,9.0,None,深川市,カンバ,ミズナラ,水源涵養,0,142.079561,44.03295
None,アカエゾマツ,水涵保,None,北空知支,144,ほ,1.41,None,深川市,None,カンバ,水源涵養,0,142.077669,44.032779
None,アカエゾマツ,水涵保,None,北空知支,144,に,2.81,None,深川市,None,カンバ,水源涵養,0,142.07707,44.033927
None,アカエゾマツ,水涵保,None,北空知支,144,へ,3.72,None,深川市,None,カンバ,水源涵養,0,142.074763,44.032133
None,アカエゾマツ,水涵保,None,北空知支,144,ぬ,4.24,None,深川市,None,カンバ,水源涵養,0,142.077945,44.028738
None,アカエゾマツ,水涵保,None,北空知支,144,と,1.53,None,深川市,None,カンバ,水源涵養,0,142.077716,44.0305
None,アカエゾマツ,水涵保,None,北空知支,144,ち,4.12,None,深川市,None,カンバ,水源涵養,0,142.074517,44.030206
None,アカエゾマツ,水涵保,None,北空知支,144,る,2.08,None,深川市,None,カンバ,水源涵養,0,142.076539,44.026786
None,アカエゾマツ,水涵保,None,北空知支,144,り,2.54,None,深川市,None,カンバ,水源涵養,0,142.075634,44.028378
None,アカエゾマツ,水涵保,None,北空知支,142,た,1.56,None,深川市,None,カンバ,水源涵養,0,142.073724,44.044685
None,他Ｌ,水涵保,None,北空知支,141,は,41.62,None,深川市,カンバ,ミズナラ,水源涵養,0,142.069936,44.042522
None,天トドマツ,水涵保,None,北空知支,140,は,6.0,None,深川市,ミズナラ,カンバ,水源涵養,0,142.061249,44.042818
None,ミズナラ,水涵保,None,北空知支,140,ろ,19.19,None,深川市,他Ｌ,カンバ,水源涵養,0,142.064579,44.043854
None,アカエゾマツ,水涵保,None,北空知支,140,お,3.65,None,深川市,None,カンバ,水源涵養,0,142.062457,44.039708
None,アカエゾマツ,水涵保,None,北空知支,140,ぬ,1.64,None,深川市,None,カンバ,水源涵養,0,142.065936,44.037875
None,アカエゾマツ,水涵保,None,北空知支,140,る,3.74,None,深川市,None,カンバ,水源涵養,0,142.063958,44.038738
None,ミズナラ,水涵保,None,北空知支,140,い,62.8,None,深川市,カンバ,他Ｌ,水源涵養,0,142.066358,44.046085
None,アカエゾマツ,水涵保,None,北空知支,141,ろ,5.0,None,深川市,None,カンバ,水源涵養,0,142.07369,44.035513
None,ミズナラ,水涵保,None,北空知支,141,に,9.0,None,深川市,他Ｌ,カンバ,水源涵養,0,142.071074,44.036668
None,ミズナラ,水涵保,None,北空知支,141,い,23.9,None,深川市,他Ｌ,カンバ,水源涵養,0,142.074083,44.038621
None,アカエゾマツ,水涵保,None,北空知支,140,と,3.28,None,深川市,None,カンバ,水源涵養,0,142.069061,44.034447
None,アカエゾマツ,水涵保,None,北空知支,140,ほ,3.73,None,深川市,None,カンバ,水源涵養,0,142.069003,44.033051
None,天トドマツ,水涵保,None,北空知支,140,に,6.0,None,深川市,ミズナラ,カンバ,水源涵養,0,142.067219,44.031491
None,ミズナラ,水涵保,None,北空知支,140,わ,21.0,None,深川市,カンバ,他Ｌ,水源涵養,0,142.06373,44.034763
None,他Ｌ,水涵保,None,北空知支,144,そ,43.77,None,深川市,カンバ,ミズナラ,水源涵養,0,142.074508,44.026671
None,カンバ,水涵保,None,北空知支,139,ち,13.75,None,深川市,他Ｌ,ミズナラ,水源涵養,0,142.063631,44.027837
None,アカエゾマツ,水涵保,None,北空知支,139,ろ,2.76,None,深川市,None,カンバ,水源涵養,0,142.068457,44.027831
None,アカエゾマツ,水涵保,None,北空知支,139,は,5.0,None,深川市,None,カンバ,水源涵養,0,142.067934,44.026222
None,アカエゾマツ,水涵保,None,北空知支,140,ち,1.12,None,深川市,None,カンバ,水源涵養,0,142.065807,44.036074
None,アカエゾマツ,水涵保,None,北空知支,140,へ,2.71,None,深川市,None,カンバ,水源涵養,0,142.066358,44.03424
None,アカエゾマツ,水涵保,None,北空知支,140,り,3.17,None,深川市,None,カンバ,水源涵養,0,142.0641,44.036224
None,アカエゾマツ,水涵保,None,北空知支,139,ほ,3.41,None,深川市,None,カンバ,水源涵養,0,142.063928,44.026088
None,アカエゾマツ,水涵保,None,北空知支,139,と,0.98,None,深川市,None,カンバ,水源涵養,0,142.06052,44.029013
None,アカエゾマツ,水涵保,None,北空知支,139,へ,2.29,None,深川市,None,カンバ,水源涵養,0,142.061438,44.028043
None,アカエゾマツ,水涵保,None,北空知支,149,と,2.9,None,深川市,None,カンバ,水源涵養,0,142.094877,44.008686
None,アカエゾマツ,水涵保,None,北空知支,149,へ,2.67,None,深川市,None,カンバ,水源涵養,0,142.095258,44.006881
None,カンバ,水涵保,None,北空知支,149,ち,14.75,None,深川市,ミズナラ,他Ｌ,水源涵養,0,142.094055,44.004738
None,他Ｌ,水涵保,None,北空知支,150,ほ,5.0,None,深川市,カンバ,天アカエゾ,水源涵養,0,142.099841,43.999265
None,天トドマツ,水涵保,None,北空知支,150,い,7.1,None,深川市,ミズナラ,カンバ,水源涵養,0,142.10212,43.997635
None,天トドマツ,水涵保,None,北空知支,150,い,7.1,None,深川市,ミズナラ,カンバ,水源涵養,0,142.102909,43.995512
None,天トドマツ,水涵保,None,北空知支,150,は,3.25,None,深川市,カンバ,他Ｌ,水源涵養,0,142.102457,43.993848
None,ミズナラ,水涵保,None,北空知支,150,ろ,38.76,None,深川市,天トドマツ,他Ｌ,水源涵養,0,142.099096,43.995298
None,トドマツ,水涵保,None,北空知支,149,に,1.42,None,深川市,None,カンバ,水源涵養,0,142.094689,44.001213
None,アカエゾマツ,水涵保,None,北空知支,149,ほ,3.46,None,深川市,None,カンバ,水源涵養,0,142.092705,44.003805
None,カンバ,水涵保,None,北空知支,149,り,26.2,None,深川市,ミズナラ,他Ｌ,水源涵養,0,142.092537,44.008664
None,カンバ,水涵保,None,北空知支,149,ち,14.75,None,深川市,ミズナラ,他Ｌ,水源涵養,0,142.088439,44.000059
