A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,トドマツ,水涵保,None,上川中部,149,と,1.0,None,鷹栖町,None,None,水源涵養,0,142.418082,43.943749
None,他Ｌ,水涵保,None,上川中部,149,く,6.44,None,鷹栖町,ミズナラ,シナノキ,水源涵養,1,142.418438,43.942463
None,None,None,None,上川中部,148,ニ,0.28,None,鷹栖町,None,None,水源涵養,0,142.410845,43.953192
None,None,None,None,上川中部,148,ヘ,0.16,None,鷹栖町,None,None,水源涵養,0,142.410157,43.953075
None,None,None,None,上川中部,148,ハ,0.06,None,鷹栖町,None,None,水源涵養,0,142.40978,43.951195
None,ミズナラ,水涵保,None,上川中部,148,そ,3.44,None,鷹栖町,カンバ,他Ｌ,水源涵養,0,142.406981,43.951071
None,他Ｌ,水涵保,None,上川中部,146,せ,24.72,None,鷹栖町,シナノキ,ミズナラ,水源涵養,0,142.396178,43.954471
None,トドマツ,水涵保,None,上川中部,146,ら,2.98,None,鷹栖町,None,None,水源涵養,0,142.403319,43.951649
None,他Ｌ,水涵保,None,上川中部,148,つ,54.42,None,鷹栖町,天トドマツ,シナノキ,水源涵養,0,142.404941,43.951665
None,他Ｌ,水涵保,None,上川中部,148,つ,54.42,None,鷹栖町,天トドマツ,シナノキ,水源涵養,0,142.411466,43.951532
None,トドマツ,水涵保,None,上川中部,148,ね,6.12,None,鷹栖町,None,カンバ,水源涵養,0,142.411816,43.949232
None,トドマツ,水涵保,None,上川中部,148,り,9.23,None,鷹栖町,None,カンバ,水源涵養,0,142.413755,43.947019
None,アカエゾマツ,水涵保,None,上川中部,149,の,3.43,None,鷹栖町,None,None,水源涵養,0,142.417034,43.945734
None,トドマツ,水涵保,None,上川中部,149,う,5.6,None,鷹栖町,None,None,水源涵養,0,142.415931,43.943299
None,他Ｌ,水涵保,None,上川中部,149,く,0.4,None,鷹栖町,ミズナラ,シナノキ,水源涵養,0,142.417799,43.941273
None,トドマツ,水涵保,None,上川中部,149,ら,3.39,None,鷹栖町,None,None,水源涵養,0,142.411187,43.94332
None,トドマツ,水涵保,None,上川中部,149,へ,4.38,None,鷹栖町,None,None,水源涵養,0,142.413721,43.941984
None,トドマツ,水涵保,None,上川中部,149,む,2.07,None,鷹栖町,None,None,水源涵養,0,142.411791,43.942197
