A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,他Ｌ,防風保,None,石狩,351,い,1.69,None,新篠津村,None,None,山地災害防止（気象）,0,141.656201,43.235868
None,None,防風保,None,石狩,351,ニ,0.19,None,新篠津村,None,None,山地災害防止（気象）,0,141.654269,43.235856
None,None,防風保,None,石狩,351,ニ,0.19,None,新篠津村,None,None,山地災害防止（気象）,0,141.653549,43.235802
None,None,None,None,石狩,351,イ,0.04,None,新篠津村,None,None,山地災害防止（気象）,0,141.654038,43.23578
None,カンバ,防風保,None,石狩,351,か,0.21,None,新篠津村,None,None,山地災害防止（気象）,0,141.654213,43.235709
None,カンバ,防風保,None,石狩,351,か,0.21,None,新篠津村,None,None,山地災害防止（気象）,0,141.653567,43.235662
None,None,None,None,石狩,351,ロ,0.16,None,新篠津村,None,None,山地災害防止（気象）,0,141.65302,43.235653
None,None,防風保,None,石狩,352,ヌ,0.28,None,新篠津村,None,None,山地災害防止（気象）,0,141.652285,43.251552
None,シラカバ,防風保,None,石狩,352,り,1.45,None,新篠津村,None,None,山地災害防止（気象）,0,141.6522,43.251184
None,ヤチダモ,防風保,None,石狩,352,ぬ,0.38,None,新篠津村,None,None,山地災害防止（気象）,0,141.652279,43.251514
None,None,None,None,石狩,352,イ,0.13,None,新篠津村,None,None,山地災害防止（気象）,0,141.651909,43.251159
None,ヤチダモ,防風保,None,石狩,352,ぬ,0.38,None,新篠津村,None,None,山地災害防止（気象）,0,141.651073,43.251426
None,None,防風保,None,石狩,352,ヌ,0.28,None,新篠津村,None,None,山地災害防止（気象）,0,141.651571,43.251534
None,ヤチダモ,防風保,None,石狩,352,ぬ,0.38,None,新篠津村,None,None,山地災害防止（気象）,0,141.652285,43.251014
None,シラカバ,防風保,None,石狩,352,り,1.45,None,新篠津村,None,None,山地災害防止（気象）,0,141.651377,43.251199
None,ヤチダモ,防風保,None,石狩,352,ぬ,0.38,None,新篠津村,None,None,山地災害防止（気象）,0,141.650885,43.250897
None,None,None,None,石狩,352,ハ,0.05,None,新篠津村,None,None,山地災害防止（気象）,0,141.649986,43.251314
None,ヤチダモ,防風保,None,石狩,352,ぬ,0.38,None,新篠津村,None,None,山地災害防止（気象）,0,141.648716,43.251255
None,None,防風保,None,石狩,352,ヌ,0.28,None,新篠津村,None,None,山地災害防止（気象）,0,141.649821,43.25139
None,None,None,None,石狩,352,ロ,0.02,None,新篠津村,None,None,山地災害防止（気象）,0,141.650116,43.251017
None,シラカバ,防風保,None,石狩,352,り,1.45,None,新篠津村,None,None,山地災害防止（気象）,0,141.649222,43.251041
None,ヤチダモ,防風保,None,石狩,352,ぬ,0.38,None,新篠津村,None,None,山地災害防止（気象）,0,141.649732,43.250815
None,None,None,None,石狩,352,ニ,0.03,None,新篠津村,None,None,山地災害防止（気象）,0,141.648233,43.250689
None,シラカバ,防風保,None,石狩,352,ち,1.31,None,新篠津村,None,None,山地災害防止（気象）,0,141.645015,43.250257
None,None,防風保,None,石狩,352,ル,0.93,None,新篠津村,None,None,山地災害防止（気象）,0,141.645369,43.250465
None,ヤチダモ,防風保,None,石狩,352,と,1.63,None,新篠津村,None,None,山地災害防止（気象）,0,141.646563,43.250132
None,None,None,None,石狩,352,ヘ,0.08,None,新篠津村,None,None,山地災害防止（気象）,0,141.642349,43.250233
None,None,防風保,None,石狩,352,ン,0.52,None,新篠津村,None,None,山地災害防止（気象）,0,141.640022,43.250037
None,None,防風保,None,石狩,352,ン,0.52,None,新篠津村,None,None,山地災害防止（気象）,0,141.638257,43.249897
None,シラカバ,防風保,None,石狩,352,へ,1.27,None,新篠津村,None,None,山地災害防止（気象）,0,141.640869,43.249817
None,None,None,None,石狩,352,チ,0.01,None,新篠津村,None,None,山地災害防止（気象）,0,141.639622,43.250011
None,None,None,None,石狩,352,ト,0.02,None,新篠津村,None,None,山地災害防止（気象）,0,141.639714,43.249769
None,シラカバ,防風保,None,石狩,352,へ,1.27,None,新篠津村,None,None,山地災害防止（気象）,0,141.639372,43.249705
None,他Ｌ,防風保,None,石狩,352,ほ,0.13,None,新篠津村,None,None,山地災害防止（気象）,0,141.638715,43.249507
None,ヤチダモ,防風保,None,石狩,352,は,1.08,None,新篠津村,None,None,山地災害防止（気象）,0,141.638364,43.249436
None,None,None,None,石狩,352,ホ,0.07,None,新篠津村,None,None,山地災害防止（気象）,0,141.637952,43.249449
None,シラカバ,防風保,None,石狩,352,に,0.22,None,新篠津村,None,None,山地災害防止（気象）,0,141.637278,43.249421
None,None,防風保,None,石狩,352,ン,0.52,None,新篠津村,None,None,山地災害防止（気象）,0,141.636571,43.249748
None,カンバ,防風保,None,石狩,351,か,0.21,None,新篠津村,None,None,山地災害防止（気象）,0,141.652007,43.235528
None,None,防風保,None,石狩,351,ニ,0.19,None,新篠津村,None,None,山地災害防止（気象）,0,141.65103,43.235597
None,カラマツ,防風保,None,石狩,351,ん,0.39,None,新篠津村,None,None,山地災害防止（気象）,0,141.651338,43.235477
None,None,防風保,None,石狩,351,ホ,0.27,None,新篠津村,None,None,山地災害防止（気象）,0,141.649137,43.235447
None,シラカバ,防風保,None,石狩,351,る,1.3,None,新篠津村,None,None,山地災害防止（気象）,0,141.649746,43.235358
None,None,None,None,石狩,351,ハ,0.13,None,新篠津村,None,None,山地災害防止（気象）,0,141.648883,43.235327
None,シラカバ,防風保,None,石狩,351,る,1.3,None,新篠津村,None,None,山地災害防止（気象）,0,141.648061,43.235222
None,None,防風保,None,石狩,351,ホ,0.27,None,新篠津村,None,None,山地災害防止（気象）,0,141.647574,43.235326
None,None,None,None,石狩,351,ハ,0.13,None,新篠津村,None,None,山地災害防止（気象）,0,141.647211,43.235265
None,シラカバ,防風保,None,石狩,351,る,1.3,None,新篠津村,None,None,山地災害防止（気象）,0,141.645908,43.235054
None,None,防風保,None,石狩,351,ホ,0.27,None,新篠津村,None,None,山地災害防止（気象）,0,141.646375,43.235232
None,None,None,None,石狩,351,ハ,0.13,None,新篠津村,None,None,山地災害防止（気象）,0,141.64553,43.235064
None,None,防風保,None,石狩,351,ホ,0.27,None,新篠津村,None,None,山地災害防止（気象）,0,141.644702,43.235104
None,シラカバ,防風保,None,石狩,351,る,1.3,None,新篠津村,None,None,山地災害防止（気象）,0,141.644678,43.234958
None,カンバ,防風保,None,石狩,351,わ,0.48,None,新篠津村,None,None,山地災害防止（気象）,0,141.643261,43.234851
None,None,防風保,None,石狩,351,ン,0.26,None,新篠津村,None,None,山地災害防止（気象）,0,141.643304,43.234996
None,アカエゾマツ,防風保,None,石狩,351,り,0.58,None,新篠津村,None,None,山地災害防止（気象）,0,141.642362,43.234782
None,None,None,None,石狩,351,ハ,0.13,None,新篠津村,None,None,山地災害防止（気象）,0,141.642041,43.234789
None,アカエゾマツ,防風保,None,石狩,351,り,0.58,None,新篠津村,None,None,山地災害防止（気象）,0,141.641666,43.23473
None,None,防風保,None,石狩,351,ン,0.26,None,新篠津村,None,None,山地災害防止（気象）,0,141.640888,43.23481
None,ドロノキ,防風保,None,石狩,351,ぬ,0.19,None,新篠津村,None,None,山地災害防止（気象）,0,141.64089,43.234669
None,None,None,None,石狩,351,ハ,0.13,None,新篠津村,None,None,山地災害防止（気象）,0,141.640351,43.23457
None,アカエゾマツ,防風保,None,石狩,351,り,0.58,None,新篠津村,None,None,山地災害防止（気象）,0,141.640413,43.234631
None,アカエゾマツ,防風保,None,石狩,351,り,0.58,None,新篠津村,None,None,山地災害防止（気象）,0,141.639508,43.234559
None,None,防風保,None,石狩,351,ン,0.26,None,新篠津村,None,None,山地災害防止（気象）,0,141.639481,43.234699
None,None,None,None,石狩,351,ハ,0.13,None,新篠津村,None,None,山地災害防止（気象）,0,141.638664,43.234451
None,他Ｌ,防風保,None,石狩,351,ち,0.36,None,新篠津村,None,None,山地災害防止（気象）,0,141.637773,43.234417
None,None,防風保,None,石狩,351,ン,0.26,None,新篠津村,None,None,山地災害防止（気象）,0,141.637492,43.234538
None,ヤチダモ,防風保,None,石狩,352,は,1.08,None,新篠津村,None,None,山地災害防止（気象）,0,141.636787,43.249491
None,None,防風保,None,石狩,352,ン,0.52,None,新篠津村,None,None,山地災害防止（気象）,0,141.635538,43.249663
None,ヤチダモ,防風保,None,石狩,352,は,1.08,None,新篠津村,None,None,山地災害防止（気象）,0,141.635589,43.249372
None,ヤチダモ,防風保,None,石狩,352,ろ,1.36,None,新篠津村,None,None,山地災害防止（気象）,0,141.633696,43.249218
None,None,防風保,None,石狩,352,ル,0.93,None,新篠津村,None,None,山地災害防止（気象）,0,141.633095,43.249467
None,ヤチダモ,防風保,None,石狩,352,ろ,1.36,None,新篠津村,None,None,山地災害防止（気象）,0,141.631679,43.249063
None,None,防風保,None,石狩,352,ル,0.93,None,新篠津村,None,None,山地災害防止（気象）,0,141.632008,43.249382
None,None,防風保,None,石狩,352,ル,0.93,None,新篠津村,None,None,山地災害防止（気象）,0,141.630322,43.249251
None,ヤチダモ,防風保,None,石狩,352,い,1.42,None,新篠津村,None,None,山地災害防止（気象）,0,141.630663,43.248982
None,None,防風保,None,石狩,352,ル,0.93,None,新篠津村,None,None,山地災害防止（気象）,0,141.629203,43.249167
None,ヤチダモ,防風保,None,石狩,352,い,1.42,None,新篠津村,None,None,山地災害防止（気象）,0,141.628668,43.248834
None,カンバ,防風保,None,石狩,351,わ,0.48,None,新篠津村,None,None,山地災害防止（気象）,0,141.63655,43.234326
None,他Ｌ,防風保,None,石狩,351,い,1.69,None,新篠津村,None,None,山地災害防止（気象）,0,141.634013,43.234125
None,None,防風保,None,石狩,351,ル,0.12,None,新篠津村,None,None,山地災害防止（気象）,0,141.636322,43.234448
None,他Ｌ,防風保,None,石狩,351,い,1.69,None,新篠津村,None,None,山地災害防止（気象）,0,141.632538,43.233995
None,None,防風保,None,石狩,351,ヌ,0.12,None,新篠津村,None,None,山地災害防止（気象）,0,141.631838,43.234076
None,カンバ,防風保,None,石狩,351,わ,0.48,None,新篠津村,None,None,山地災害防止（気象）,0,141.631989,43.233946
None,他Ｌ,防風保,None,石狩,351,い,1.69,None,新篠津村,None,None,山地災害防止（気象）,0,141.630653,43.233844
None,None,防風保,None,石狩,351,ヌ,0.12,None,新篠津村,None,None,山地災害防止（気象）,0,141.631317,43.234032
None,カンバ,防風保,None,石狩,351,わ,0.48,None,新篠津村,None,None,山地災害防止（気象）,0,141.630289,43.233818
None,他Ｌ,防風保,None,石狩,351,と,0.21,None,新篠津村,None,None,山地災害防止（気象）,0,141.62894,43.233692
None,他Ｌ,防風保,None,石狩,351,い,1.69,None,新篠津村,None,None,山地災害防止（気象）,0,141.629011,43.233807
None,None,防風保,None,石狩,351,リ,0.26,None,新篠津村,None,None,山地災害防止（気象）,0,141.628419,43.233812
None,ドロノキ,防風保,None,石狩,351,へ,0.44,None,新篠津村,None,None,山地災害防止（気象）,0,141.628532,43.233665
None,ドロノキ,防風保,None,石狩,351,へ,0.44,None,新篠津村,None,None,山地災害防止（気象）,0,141.627487,43.23358
None,他Ｌ,防風保,None,石狩,351,い,1.69,None,新篠津村,None,None,山地災害防止（気象）,0,141.626952,43.233637
None,None,防風保,None,石狩,351,リ,0.26,None,新篠津村,None,None,山地災害防止（気象）,0,141.627875,43.233772
None,ドロノキ,防風保,None,石狩,351,へ,0.44,None,新篠津村,None,None,山地災害防止（気象）,0,141.626163,43.23348
None,他Ｌ,防風保,None,石狩,351,い,1.69,None,新篠津村,None,None,山地災害防止（気象）,0,141.625605,43.233455
None,None,防風保,None,石狩,351,リ,0.26,None,新篠津村,None,None,山地災害防止（気象）,0,141.625596,43.233596
None,ドロノキ,防風保,None,石狩,351,に,0.13,None,新篠津村,None,None,山地災害防止（気象）,0,141.625149,43.233401
None,ドロノキ,防風保,None,石狩,351,に,0.13,None,新篠津村,None,None,山地災害防止（気象）,0,141.62444,43.233326
None,None,防風保,None,石狩,351,リ,0.26,None,新篠津村,None,None,山地災害防止（気象）,0,141.623234,43.233402
None,ヤチダモ,防風保,None,石狩,351,ほ,0.51,None,新篠津村,None,None,山地災害防止（気象）,0,141.624209,43.233343
None,ドロノキ,防風保,None,石狩,351,は,0.17,None,新篠津村,None,None,山地災害防止（気象）,0,141.623727,43.233299
None,ヤチダモ,防風保,None,石狩,351,ろ,0.21,None,新篠津村,None,None,山地災害防止（気象）,0,141.622579,43.2332
None,None,防風保,None,石狩,351,チ,0.05,None,新篠津村,None,None,山地災害防止（気象）,0,141.621994,43.233294
None,ヤチダモ,防風保,None,石狩,351,ほ,0.51,None,新篠津村,None,None,山地災害防止（気象）,0,141.618161,43.232821
None,None,防風保,None,石狩,351,ト,0.08,None,新篠津村,None,None,山地災害防止（気象）,0,141.618302,43.233028
None,None,防風保,None,石狩,351,ヘ,0.21,None,新篠津村,None,None,山地災害防止（気象）,0,141.618208,43.232617
None,ヤチダモ,防風保,None,石狩,351,ほ,0.51,None,新篠津村,None,None,山地災害防止（気象）,0,141.617548,43.232795
None,None,防風保,None,石狩,351,ト,0.08,None,新篠津村,None,None,山地災害防止（気象）,0,141.616653,43.232878
None,None,防風保,None,石狩,351,ヘ,0.21,None,新篠津村,None,None,山地災害防止（気象）,0,141.617562,43.232594
None,カンバ,防風保,None,石狩,349,り,0.79,None,新篠津村,None,None,山地災害防止（気象）,0,141.590619,43.210655
None,シラカバ,防風保,None,石狩,349,ち,1.49,None,新篠津村,None,None,山地災害防止（気象）,0,141.583785,43.21837
None,シラカバ,防風保,None,石狩,349,へ,0.78,None,新篠津村,None,None,山地災害防止（気象）,0,141.584225,43.215223
None,ヤチダモ,防風保,None,石狩,349,と,0.5,None,新篠津村,None,None,山地災害防止（気象）,0,141.583948,43.217129
None,ヤチダモ,防風保,None,石狩,349,わ,0.6,None,新篠津村,None,None,山地災害防止（気象）,0,141.58404,43.216434
None,ヤチダモ,防風保,None,石狩,349,ぬ,0.7,None,新篠津村,None,None,山地災害防止（気象）,0,141.58942,43.210562
None,ヤチダモ,防風保,None,石狩,349,る,0.93,None,新篠津村,None,None,山地災害防止（気象）,0,141.588103,43.210473
None,None,None,None,石狩,349,イ,0.48,None,新篠津村,None,None,山地災害防止（気象）,0,141.586609,43.209732
None,シラカバ,防風保,None,石狩,349,ほ,0.34,None,新篠津村,None,None,山地災害防止（気象）,0,141.584208,43.21408
None,None,None,None,石狩,349,ロ,0.06,None,新篠津村,None,None,山地災害防止（気象）,0,141.584779,43.213934
None,シラカバ,防風保,None,石狩,349,ほ,0.34,None,新篠津村,None,None,山地災害防止（気象）,0,141.584152,43.21452
None,シラカバ,防風保,None,石狩,349,は,2.21,None,新篠津村,None,None,山地災害防止（気象）,0,141.584704,43.212143
None,ヤチダモ,防風保,None,石狩,349,に,0.16,None,新篠津村,None,None,山地災害防止（気象）,0,141.584733,43.210525
None,None,None,None,石狩,349,ハ,0.05,None,新篠津村,None,None,山地災害防止（気象）,0,141.584253,43.210073
None,他Ｌ,防風保,None,石狩,349,い,3.7,None,新篠津村,None,None,山地災害防止（気象）,1,141.578505,43.209715
None,他Ｌ,None,None,石狩,349,い,0.13,None,新篠津村,None,None,山地災害防止（気象）,2,141.577347,43.209453
None,ヤチダモ,防風保,None,石狩,349,ろ,3.93,None,新篠津村,None,None,山地災害防止（気象）,0,141.574038,43.209352
