A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,シナノキ,水涵保,None,石狩,333,い,5.89,None,当別町,イタヤカエデ,トドマツ,水源涵養,3,141.564117,43.377067
None,トドマツ,水涵保,None,石狩,333,ほ,3.11,None,当別町,None,None,水源涵養,0,141.562738,43.376636
None,シナノキ,水涵保,None,石狩,333,い,23.12,None,当別町,イタヤカエデ,トドマツ,水源涵養,2,141.563984,43.375714
None,シナノキ,水涵保,None,石狩,333,い,23.12,None,当別町,イタヤカエデ,トドマツ,水源涵養,2,141.563273,43.375246
None,トドマツ,None,None,石狩,333,ん,10.96,None,当別町,None,None,水源涵養,0,141.561369,43.374323
None,シナノキ,水涵保,None,石狩,333,い,23.12,None,当別町,イタヤカエデ,トドマツ,水源涵養,2,141.557603,43.372036
None,トドマツ,水涵保,None,石狩,333,ぬ,17.11,None,当別町,None,None,水源涵養,0,141.561545,43.371329
None,トドマツ,水涵保,None,石狩,333,り,6.4,None,当別町,None,None,水源涵養,0,141.558929,43.373099
None,トドマツ,水涵保,None,石狩,333,る,1.48,None,当別町,None,他Ｌ,水源涵養,0,141.559695,43.370539
None,シナノキ,水涵保,None,石狩,333,い,23.12,None,当別町,イタヤカエデ,トドマツ,水源涵養,2,141.560262,43.366714
None,トドマツ,水涵保,None,石狩,333,と,1.52,None,当別町,None,None,水源涵養,0,141.561821,43.365935
None,シナノキ,水涵保,None,石狩,333,い,23.12,None,当別町,イタヤカエデ,トドマツ,水源涵養,2,141.561285,43.365508
None,トドマツ,水涵保,None,石狩,333,へ,3.13,None,当別町,None,None,水源涵養,0,141.561539,43.367408
None,シナノキ,水涵保,None,石狩,333,い,23.12,None,当別町,イタヤカエデ,トドマツ,水源涵養,2,141.558432,43.367994
None,トドマツ,水涵保,None,石狩,333,に,5.71,None,当別町,None,None,水源涵養,0,141.558513,43.36621
None,シナノキ,水涵保,None,石狩,333,い,23.12,None,当別町,イタヤカエデ,トドマツ,水源涵養,2,141.5596,43.36536
None,シナノキ,水涵保,None,石狩,333,い,4.16,None,当別町,イタヤカエデ,トドマツ,水源涵養,1,141.560869,43.363728
None,トドマツ,水涵保,None,石狩,333,は,1.96,None,当別町,None,None,水源涵養,0,141.559075,43.364148
None,トドマツ,水涵保,None,石狩,333,ろ,6.17,None,当別町,None,他Ｌ,水源涵養,0,141.559921,43.362261
None,イタヤカエデ,水涵保,None,石狩,331,い,20.0,None,当別町,シナノキ,他Ｌ,水源涵養,1,141.55867,43.361583
None,トドマツ,水涵保,None,石狩,331,は,1.65,None,当別町,None,他Ｌ,水源涵養,0,141.55952,43.358486
None,トドマツ,水涵保,None,石狩,331,に,0.51,None,当別町,None,None,水源涵養,0,141.560159,43.357213
None,None,水涵保,None,石狩,329,イ,0.03,None,当別町,None,None,水源涵養,1,141.560412,43.35444
None,他Ｌ,水涵保,None,石狩,329,い,36.11,None,当別町,トドマツ,イタヤカエデ,水源涵養,2,141.560426,43.354543
None,カラマツ,水涵保,None,石狩,329,と,1.17,None,当別町,None,他Ｌ,水源涵養,0,141.560053,43.353791
None,他Ｌ,水涵保,None,石狩,329,い,36.11,None,当別町,トドマツ,イタヤカエデ,水源涵養,2,141.558771,43.35412
None,他Ｌ,水涵保,None,石狩,329,い,36.11,None,当別町,トドマツ,イタヤカエデ,水源涵養,2,141.558771,43.352462
None,他Ｌ,水涵保,None,石狩,329,い,36.11,None,当別町,トドマツ,イタヤカエデ,水源涵養,2,141.560106,43.350783
None,他Ｌ,水涵保,None,石狩,329,い,36.11,None,当別町,トドマツ,イタヤカエデ,水源涵養,2,141.559455,43.350905
None,None,None,None,石狩,329,イ,2.22,None,当別町,None,None,水源涵養,0,141.560536,43.35145
None,トドマツ,水涵保,None,石狩,329,へ,6.01,None,当別町,None,None,水源涵養,0,141.559141,43.350166
None,他Ｌ,水涵保,None,石狩,329,い,36.11,None,当別町,トドマツ,イタヤカエデ,水源涵養,2,141.559661,43.349789
None,トドマツ,水涵保,None,石狩,329,ぬ,10.08,None,当別町,None,None,水源涵養,0,141.558944,43.349672
None,トドマツ,水涵保,None,石狩,329,ん,0.62,None,当別町,None,他Ｌ,水源涵養,0,141.559869,43.346817
None,None,None,None,石狩,329,ハ,1.56,None,当別町,None,None,水源涵養,0,141.559304,43.347306
None,None,None,None,石狩,329,ハ,1.56,None,当別町,None,None,水源涵養,0,141.55889,43.347302
None,他Ｌ,水涵保,None,石狩,329,い,36.11,None,当別町,トドマツ,イタヤカエデ,水源涵養,2,141.559027,43.346624
None,他Ｌ,水涵保,None,石狩,329,い,36.11,None,当別町,トドマツ,イタヤカエデ,水源涵養,2,141.560737,43.345433
None,他Ｌ,水涵保,None,石狩,329,い,36.11,None,当別町,トドマツ,イタヤカエデ,水源涵養,2,141.561058,43.345034
None,トドマツ,水涵保,None,石狩,329,ん,0.62,None,当別町,None,他Ｌ,水源涵養,0,141.560216,43.346167
None,他Ｌ,水涵保,None,石狩,329,い,36.11,None,当別町,トドマツ,イタヤカエデ,水源涵養,2,141.560475,43.345245
None,トドマツ,水涵保,None,石狩,329,ろ,2.91,None,当別町,None,他Ｌ,水源涵養,0,141.560169,43.345647
None,None,None,None,石狩,329,イ,2.22,None,当別町,None,None,水源涵養,0,141.559167,43.347495
None,トドマツ,水涵保,None,石狩,329,ろ,2.91,None,当別町,None,他Ｌ,水源涵養,0,141.559234,43.345532
None,カンバ,水涵保,None,石狩,326,は,1.85,None,当別町,カラマツ,他Ｌ,水源涵養,0,141.56469,43.339929
None,カンバ,水涵保,None,石狩,325,に,0.23,None,当別町,カラマツ,他Ｌ,水源涵養,0,141.565327,43.339001
None,トドマツ,水涵保,None,石狩,326,よ,0.06,None,当別町,None,None,水源涵養,0,141.564399,43.340618
None,トドマツ,水涵保,None,石狩,326,ろ,0.04,None,当別町,None,他Ｌ,水源涵養,0,141.56456,43.340555
None,トドマツ,水涵保,None,石狩,326,に,1.53,None,当別町,None,None,水源涵養,0,141.56362,43.340248
None,None,水涵保,None,石狩,328,ロ,2.28,None,当別町,None,None,水源涵養,1,141.55756,43.342954
None,カラマツ,水涵保,None,石狩,328,ろ,3.62,None,当別町,None,他Ｌ,水源涵養,0,141.560336,43.343984
None,トドマツ,水涵保,None,石狩,326,ほ,0.73,None,当別町,None,None,水源涵養,0,141.562013,43.341156
None,カラマツ,水涵保,None,石狩,328,ろ,3.62,None,当別町,None,他Ｌ,水源涵養,0,141.560461,43.343211
