A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
ダケカンバ,2001,ろ,水源涵養,洞爺湖町,None,トドマツ,0,エゾマツ,None,14.08,水涵保,後志,None,140.967459,42.668184
ダケカンバ,2001,ろ,水源涵養,洞爺湖町,None,トドマツ,0,エゾマツ,None,14.08,水涵保,後志,None,140.96809,42.663927
他Ｌ,2002,ほ,水源涵養,洞爺湖町,None,トドマツ,0,ダケカンバ,None,14.23,水涵保,後志,None,140.967348,42.662044
他Ｌ,2002,に,水源涵養,洞爺湖町,None,ダケカンバ,0,エゾマツ,None,9.61,水涵保,後志,None,140.966703,42.660098
他Ｌ,2002,ほ,水源涵養,洞爺湖町,None,トドマツ,0,ダケカンバ,None,14.23,水涵保,後志,None,140.965206,42.654881
エゾマツ,2001,は,水源涵養,洞爺湖町,None,ダケカンバ,0,トドマツ,None,51.13,水涵保,後志,None,140.966035,42.665144
ダケカンバ,2001,い,水源涵養,洞爺湖町,None,トドマツ,0,エゾマツ,None,17.94,水涵保,後志,None,140.958689,42.664833
ダケカンバ,2002,は,水源涵養,洞爺湖町,None,トドマツ,1,エゾマツ,None,6.75,水涵保,後志,None,140.959554,42.661854
None,2003,ち,水源涵養,洞爺湖町,None,ダケカンバ,0,他Ｌ,None,21.17,水涵保,後志,None,140.962111,42.65551
エゾマツ,2003,り,水源涵養,洞爺湖町,None,他Ｌ,0,ダケカンバ,None,17.91,水涵保,後志,None,140.95431,42.662415
None,2003,ほ,水源涵養,洞爺湖町,None,ダケカンバ,0,トドマツ,None,2.53,水涵保,後志,None,140.951815,42.664435
None,2004,ぬ,水源涵養,洞爺湖町,None,ダケカンバ,0,トドマツ,None,6.45,水涵保,後志,None,140.94925,42.662904
ダケカンバ,2002,い,水源涵養,洞爺湖町,None,ダケカンバ,0,トドマツ,None,4.61,水涵保,後志,None,140.964795,42.659728
None,2002,ろ,水源涵養,洞爺湖町,None,トドマツ,0,ダケカンバ,None,20.0,水涵保,後志,None,140.962386,42.660731
エゾマツ,2002,は,水源涵養,洞爺湖町,None,ダケカンバ,2,他Ｌ,None,8.3,水涵保,後志,None,140.96294,42.656263
None,2003,は,水源涵養,洞爺湖町,None,ダケカンバ,0,None,None,0.78,水涵保,後志,None,140.960954,42.654304
None,2003,ぬ,水源涵養,洞爺湖町,None,ダケカンバ,0,None,None,2.37,水涵保,後志,None,140.958175,42.657627
エゾマツ,2003,り,水源涵養,洞爺湖町,None,他Ｌ,0,ダケカンバ,None,17.91,水涵保,後志,None,140.964144,42.652415
None,2003,イ,水源涵養,洞爺湖町,None,None,0,None,None,0.55,None,後志,None,140.963882,42.65234
エゾマツ,2003,り,水源涵養,洞爺湖町,None,他Ｌ,0,ダケカンバ,None,17.91,水涵保,後志,None,140.963298,42.65346
None,2003,に,水源涵養,洞爺湖町,None,他Ｌ,0,None,None,2.6,水涵保,後志,None,140.960989,42.656584
None,2003,は,水源涵養,洞爺湖町,None,ダケカンバ,0,None,None,0.78,水涵保,後志,None,140.960451,42.65462
