A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
None,4117,い,水源涵養,福島町,None,トドマツ,0,None,None,0.59,水涵保,檜山,None,140.286379,41.58242
ミズナラ,4126,り,水源涵養,福島町,None,ブナ,0,他Ｌ,None,11.46,水涵保,檜山,None,140.287252,41.582205
ミズナラ,4126,り,水源涵養,福島町,None,ブナ,0,他Ｌ,None,11.46,水涵保,檜山,None,140.285425,41.582187
None,4126,イ,水源涵養,福島町,None,None,0,None,None,1.3,None,檜山,None,140.288335,41.578525
他Ｌ,4126,と,水源涵養,福島町,None,スギ,0,コバノヤマハンノキ,None,2.0,水涵保,檜山,None,140.28548,41.581545
None,4117,ろ,水源涵養,福島町,None,トドマツ,0,None,None,1.05,水涵保,檜山,None,140.284179,41.581222
None,4117,は,水源涵養,福島町,None,トドマツ,0,None,None,0.22,水涵保,檜山,None,140.283149,41.581279
None,4117,イ,水源涵養,福島町,None,None,0,None,None,0.59,水涵保,檜山,None,140.283154,41.580045
None,4117,に,水源涵養,福島町,None,トドマツ,0,None,None,0.66,水涵保,檜山,None,140.282371,41.579961
None,4126,へ,水源涵養,福島町,None,スギ,0,他Ｌ,None,0.25,水涵保,檜山,None,140.282923,41.577735
None,4126,ほ,水源涵養,福島町,None,スギ,0,他Ｌ,None,2.29,水涵保,檜山,None,140.280624,41.578638
None,4117,ほ,水源涵養,福島町,None,スギ,0,シナノキ,None,1.4,水涵保,檜山,None,140.28066,41.577001
ミズナラ,4126,り,水源涵養,福島町,None,ブナ,0,他Ｌ,None,11.46,水涵保,檜山,None,140.283353,41.576747
None,4126,ロ,水源涵養,福島町,None,None,0,None,None,1.26,None,檜山,None,140.28366,41.578528
他Ｌ,4126,に,水源涵養,福島町,None,スギ,0,コバノヤマハンノキ,None,1.95,水涵保,檜山,None,140.282464,41.575776
