A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,None,水涵保,None,日高南部,54,ロ,121.1,None,新ひだか町,None,None,自然維持,0,142.751118,42.655439
None,None,水涵保,None,日高南部,54,ロ,121.1,None,新ひだか町,None,None,自然維持,0,142.750466,42.64775
None,エゾマツ,水涵保,None,日高南部,56,ろ,85.36,None,新ひだか町,トドマツ,他Ｌ,自然維持,2,142.753893,42.61941
None,カンバ,水涵保,None,日高南部,56,ろ,119.64,None,新ひだか町,エゾマツ,他Ｌ,自然維持,1,142.74606,42.619573
None,None,水涵保,None,日高南部,57,イ,13.0,None,新ひだか町,None,None,自然維持,0,142.747962,42.612738
None,None,水涵保,None,日高南部,57,イ,13.0,None,新ひだか町,None,None,自然維持,0,142.755624,42.608456
None,None,水涵保,None,日高南部,173,イ,16.25,None,新ひだか町,None,None,自然維持,0,142.745971,42.598205
None,カンバ,水涵保,None,日高南部,173,ろ,100.36,None,新ひだか町,ミズナラ,他Ｌ,自然維持,4,142.753962,42.5819
None,None,水涵保,None,日高南部,173,ニ,2.0,None,新ひだか町,None,None,自然維持,0,142.747302,42.579389
None,カンバ,水涵保,None,日高南部,173,ろ,6.88,None,新ひだか町,ミズナラ,他Ｌ,自然維持,1,142.748346,42.578208
None,トドマツ,水涵保,None,日高南部,177,い,77.08,None,新ひだか町,ミズナラ,エゾマツ,自然維持,2,142.74709,42.569478
None,None,水涵保,None,日高南部,177,ロ,9.42,None,新ひだか町,None,None,自然維持,0,142.747178,42.567398
None,None,水涵保,None,日高南部,54,イ,97.0,None,新ひだか町,None,None,自然維持,0,142.737758,42.665801
None,None,水涵保,None,日高南部,54,ロ,121.1,None,新ひだか町,None,None,自然維持,0,142.744471,42.661654
None,カンバ,水涵保,None,日高南部,54,ろ,225.78,None,新ひだか町,エゾマツ,他Ｌ,自然維持,3,142.738436,42.659158
None,カンバ,水涵保,None,日高南部,54,ろ,152.68,None,新ひだか町,エゾマツ,他Ｌ,自然維持,2,142.740756,42.649844
None,None,水涵保,None,日高南部,54,ロ,121.1,None,新ひだか町,None,None,自然維持,0,142.719931,42.656908
None,None,水涵保,None,日高南部,53,ロ,3.2,None,新ひだか町,None,None,自然維持,0,142.714159,42.658494
None,None,水涵保,None,日高南部,53,イ,69.43,None,新ひだか町,None,None,自然維持,0,142.71415,42.655557
None,カンバ,水涵保,None,日高南部,53,ろ,28.76,None,新ひだか町,エゾマツ,他Ｌ,自然維持,2,142.708765,42.652472
None,カンバ,水涵保,None,日高南部,53,ろ,250.28,None,新ひだか町,他Ｌ,エゾマツ,自然維持,1,142.694594,42.651577
None,カンバ,水涵保,None,日高南部,53,ろ,48.2,None,新ひだか町,他Ｌ,エゾマツ,自然維持,3,142.683099,42.653823
None,None,水涵保,None,日高南部,54,ロ,121.1,None,新ひだか町,None,None,自然維持,0,142.743161,42.64048
None,None,水涵保,None,日高南部,55,ロ,76.75,None,新ひだか町,None,None,自然維持,0,142.74534,42.639349
None,カンバ,水涵保,None,日高南部,55,ろ,114.12,None,新ひだか町,エゾマツ,他Ｌ,自然維持,1,142.740975,42.633027
None,他Ｌ,水涵保,None,日高南部,55,い,22.78,None,新ひだか町,エゾマツ,シナノキ,自然維持,2,142.731619,42.630406
None,エゾマツ,水涵保,None,日高南部,54,い,132.78,None,新ひだか町,シナノキ,他Ｌ,自然維持,2,142.727495,42.638893
None,カンバ,水涵保,None,日高南部,54,ろ,267.04,None,新ひだか町,エゾマツ,他Ｌ,自然維持,1,142.719425,42.643818
None,エゾマツ,水涵保,None,日高南部,54,い,62.25,None,新ひだか町,トドマツ,他Ｌ,自然維持,1,142.72188,42.631088
None,カンバ,水涵保,None,日高南部,55,ろ,38.12,None,新ひだか町,エゾマツ,他Ｌ,自然維持,2,142.747977,42.629134
None,None,水涵保,None,日高南部,56,ハ,1.75,None,新ひだか町,None,None,自然維持,0,142.740419,42.623231
None,他Ｌ,水涵保,None,日高南部,55,い,31.6,None,新ひだか町,カンバ,エゾマツ,自然維持,1,142.7346,42.626717
None,None,水涵保,None,日高南部,56,ニ,12.75,None,新ひだか町,None,None,自然維持,0,142.735192,42.62203
None,カンバ,水涵保,None,日高南部,57,ろ,119.14,None,新ひだか町,イタヤカエデ,他Ｌ,自然維持,1,142.739211,42.609744
None,カンバ,水涵保,None,日高南部,57,ろ,7.88,None,新ひだか町,シナノキ,他Ｌ,自然維持,3,142.735625,42.614208
None,他Ｌ,水涵保,None,日高南部,55,は,66.18,None,新ひだか町,カンバ,シナノキ,自然維持,0,142.72685,42.627342
None,エゾマツ,水涵保,None,日高南部,56,い,168.75,None,新ひだか町,シナノキ,他Ｌ,自然維持,1,142.729301,42.621155
None,None,水涵保,None,日高南部,56,ニ,12.75,None,新ひだか町,None,None,自然維持,0,142.722499,42.62259
None,エゾマツ,水涵保,None,日高南部,56,い,168.75,None,新ひだか町,シナノキ,他Ｌ,自然維持,1,142.72197,42.622827
None,None,水涵保,None,日高南部,56,ニ,12.75,None,新ひだか町,None,None,自然維持,0,142.720245,42.618461
None,None,None,None,日高南部,57,ホ,0.2,None,新ひだか町,None,None,自然維持,2,142.725634,42.609068
None,他Ｌ,水涵保,None,日高南部,57,い,106.49,None,新ひだか町,イタヤカエデ,エゾマツ,山地災害防止（土砂）,4,142.720259,42.612002
None,None,None,None,日高南部,57,ホ,0.85,None,新ひだか町,None,None,山地災害防止（土砂）,1,142.717603,42.609204
None,カンバ,水涵保,None,日高南部,53,ろ,13.0,None,新ひだか町,エゾマツ,他Ｌ,自然維持,4,142.713324,42.650302
None,他Ｌ,水涵保,None,日高南部,53,い,110.58,None,新ひだか町,シナノキ,エゾマツ,自然維持,1,142.708059,42.63482
None,他Ｌ,水涵保,None,日高南部,53,い,20.0,None,新ひだか町,トドマツ,エゾマツ,自然維持,3,142.704437,42.641219
None,他Ｌ,水涵保,None,日高南部,51,い,38.72,None,新ひだか町,エゾマツ,シナノキ,自然維持,1,142.701122,42.637975
None,カンバ,水涵保,None,日高南部,53,い,43.25,None,新ひだか町,他Ｌ,エゾマツ,自然維持,2,142.700348,42.64422
