A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
他Ｌ,4277,は,森林空間利用,今金町,None,ダケカンバ,0,ブナ,None,5.0,水涵保,渡島,保健保,140.246411,42.567348
他Ｌ,4276,ろ,森林空間利用,今金町,None,ブナ,0,ダケカンバ,None,18.0,水涵保,渡島,保健保,140.243202,42.567642
ダケカンバ,4227,ろ,森林空間利用,今金町,None,ブナ,0,他Ｌ,None,7.2,水涵保,渡島,保健保,140.231946,42.56701
ダケカンバ,4227,い,自然維持,今金町,None,ブナ,3,他Ｌ,None,7.59,水涵保,渡島,None,140.227847,42.567858
None,4227,い,自然維持,今金町,None,他Ｌ,1,ダケカンバ,None,17.26,水涵保,渡島,None,140.230338,42.565954
None,4227,い,自然維持,今金町,None,他Ｌ,1,ダケカンバ,None,17.26,水涵保,渡島,None,140.22808,42.565548
None,4227,い,自然維持,今金町,None,他Ｌ,1,ダケカンバ,None,17.26,水涵保,渡島,None,140.227017,42.567295
ダケカンバ,4226,ろ,自然維持,今金町,None,ブナ,0,他Ｌ,None,8.75,水涵保,渡島,None,140.221573,42.572867
None,4226,ほ,自然維持,今金町,None,ダケカンバ,0,None,None,0.78,水涵保,渡島,None,140.22164,42.57144
None,4226,へ,自然維持,今金町,None,ダケカンバ,0,None,None,2.05,水涵保,渡島,None,140.219821,42.572918
ダケカンバ,4226,ろ,自然維持,今金町,None,ブナ,0,他Ｌ,None,8.75,水涵保,渡島,None,140.217534,42.572505
None,4226,と,自然維持,今金町,None,ダケカンバ,0,None,None,1.86,水涵保,渡島,None,140.218902,42.570749
ダケカンバ,4226,い,自然維持,今金町,None,ブナ,0,他Ｌ,None,58.8,水涵保,渡島,None,140.227001,42.570767
None,4226,イ,自然維持,今金町,None,None,1,None,None,1.32,水涵保,渡島,None,140.22162,42.568949
None,4226,に,自然維持,今金町,None,ダケカンバ,0,None,None,1.18,水涵保,渡島,None,140.219973,42.569632
None,4226,は,自然維持,今金町,None,ダケカンバ,0,None,None,1.83,水涵保,渡島,None,140.220557,42.56864
None,4227,い,自然維持,今金町,None,他Ｌ,1,ダケカンバ,None,17.26,水涵保,渡島,None,140.221878,42.566383
None,4227,イ,自然維持,今金町,None,None,1,None,None,0.97,水涵保,渡島,None,140.220965,42.566733
None,4226,ち,自然維持,今金町,None,ダケカンバ,0,None,None,2.23,水涵保,渡島,None,140.217053,42.569997
ダケカンバ,4226,ろ,自然維持,今金町,None,ブナ,0,他Ｌ,None,8.75,水涵保,渡島,None,140.217658,42.568467
None,4228,へ,自然維持,今金町,None,ダケカンバ,0,None,None,1.52,水涵保,渡島,None,140.218863,42.565131
None,4228,ほ,自然維持,今金町,None,ダケカンバ,0,None,None,0.55,水涵保,渡島,None,140.216896,42.565714
None,4212,い,自然維持,今金町,None,ダケカンバ,0,他Ｌ,None,75.07,水涵保,渡島,None,140.184727,42.602338
None,4215,い,自然維持,今金町,None,ダケカンバ,0,他Ｌ,None,78.08,水涵保,渡島,None,140.185725,42.590091
イタヤカエデ,4224,い,自然維持,今金町,None,ダケカンバ,0,他Ｌ,None,66.25,水涵保,渡島,None,140.202461,42.575117
ダケカンバ,4225,い,自然維持,今金町,None,ブナ,2,他Ｌ,None,13.85,水涵保,渡島,None,140.209857,42.574067
ダケカンバ,4225,い,自然維持,今金町,None,ブナ,2,他Ｌ,None,13.85,水涵保,渡島,None,140.209791,42.572104
ダケカンバ,4225,い,自然維持,今金町,None,ブナ,3,他Ｌ,None,2.1,水涵保,渡島,None,140.211473,42.572641
ダケカンバ,4225,い,自然維持,今金町,None,ブナ,2,他Ｌ,None,13.85,水涵保,渡島,None,140.207515,42.57263
ダケカンバ,4225,い,自然維持,今金町,None,ブナ,3,他Ｌ,None,2.1,水涵保,渡島,None,140.21153,42.569105
None,4228,は,自然維持,今金町,None,ダケカンバ,0,None,None,2.09,水涵保,渡島,None,140.214695,42.56639
ダケカンバ,4225,い,自然維持,今金町,None,ブナ,2,他Ｌ,None,13.85,水涵保,渡島,None,140.212101,42.567557
None,4225,イ,自然維持,今金町,None,None,0,None,None,1.83,水涵保,渡島,None,140.213775,42.567134
ダケカンバ,4225,い,自然維持,今金町,None,ブナ,2,他Ｌ,None,13.85,水涵保,渡島,None,140.210443,42.569889
