A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,他Ｌ,水涵保,None,上川南部,335,る,0.56,None,富良野市,カンバ,ミズナラ,水源涵養,0,142.355845,43.362103
None,トドマツ,水涵保,None,上川南部,336,ろ,0.96,None,富良野市,None,カンバ,水源涵養,0,142.356252,43.361363
None,None,None,None,上川南部,335,イ,0.03,None,富良野市,None,None,水源涵養,0,142.354532,43.364
None,天トドマツ,水涵保,None,上川南部,335,わ,2.0,None,富良野市,天エゾマツ,他Ｌ,山地災害防止（土砂）,0,142.352324,43.362644
None,トドマツ,水涵保,None,上川南部,336,は,9.38,None,富良野市,None,カンバ,水源涵養,0,142.354109,43.359709
None,トドマツ,水涵保,None,上川南部,336,に,1.74,None,富良野市,カンバ,トドマツ,水源涵養,0,142.352573,43.358157
None,トドマツ,水涵保,None,上川南部,336,へ,0.78,None,富良野市,None,カンバ,水源涵養,0,142.352253,43.357292
None,カンバ,水涵保,None,上川南部,336,ほ,1.64,None,富良野市,天トドマツ,他Ｌ,水源涵養,0,142.353336,43.357098
None,他Ｌ,水涵保,None,上川南部,336,う,1.17,None,富良野市,シナノキ,天トドマツ,水源涵養,0,142.35339,43.356176
None,トドマツ,水涵保,None,上川南部,336,と,1.34,None,富良野市,None,カンバ,水源涵養,0,142.352407,43.355859
None,トドマツ,水涵保,None,上川南部,335,と,14.41,None,富良野市,None,カンバ,水源涵養,0,142.35091,43.359497
None,トドマツ,水涵保,None,上川南部,336,ち,4.51,None,富良野市,None,カンバ,水源涵養,0,142.349612,43.353645
None,トドマツ,水涵保,None,上川南部,336,ち,4.51,None,富良野市,None,カンバ,水源涵養,0,142.350255,43.352957
None,トドマツ,水涵保,None,上川南部,336,ね,0.61,None,富良野市,None,カンバ,水源涵養,0,142.348255,43.352309
None,トドマツ,水涵保,None,上川南部,335,へ,5.22,None,富良野市,None,カンバ,水源涵養,0,142.347261,43.359025
None,トドマツ,水涵保,None,上川南部,335,は,3.9,None,富良野市,None,カンバ,水源涵養,0,142.34558,43.359011
None,トドマツ,水涵保,None,上川南部,335,り,7.4,None,富良野市,カンバ,トドマツ,水源涵養,0,142.346943,43.356861
