A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,None,None,None,空知,3233,ロ,0.14,None,赤平市,None,None,水源涵養,0,142.147642,43.532882
None,カラマツ,水涵保,None,空知,3233,ろ,1.58,None,赤平市,None,None,水源涵養,0,142.146753,43.53349
None,None,水涵保,None,空知,3233,ハ,0.44,None,赤平市,None,None,水源涵養,0,142.147382,43.533048
None,None,None,None,空知,3233,ホ,0.29,None,赤平市,None,None,水源涵養,0,142.145203,43.534143
None,カラマツ,水涵保,None,空知,3233,ろ,1.58,None,赤平市,None,None,水源涵養,0,142.145732,43.533404
None,他Ｌ,水涵保,None,空知,3233,い,7.51,None,赤平市,シナノキ,イタヤカエデ,水源涵養,1,142.144912,43.533826
None,トドマツ,水涵保,None,空知,3233,よ,1.57,None,赤平市,None,None,水源涵養,0,142.145143,43.532382
None,None,None,None,空知,3233,ニ,0.03,None,赤平市,None,None,水源涵養,0,142.143811,43.53547
None,他Ｌ,水涵保,None,空知,3233,と,2.95,None,赤平市,None,他Ｎ,水源涵養,0,142.144623,43.534695
None,他Ｌ,水涵保,None,空知,3233,と,2.95,None,赤平市,None,他Ｎ,水源涵養,0,142.143809,43.534818
None,他Ｌ,水涵保,None,空知,3233,い,7.51,None,赤平市,シナノキ,イタヤカエデ,水源涵養,1,142.14564,43.534368
None,他Ｌ,水涵保,None,空知,3233,と,2.95,None,赤平市,None,他Ｎ,水源涵養,0,142.143262,43.535394
None,他Ｌ,水涵保,None,空知,3233,い,7.51,None,赤平市,シナノキ,イタヤカエデ,水源涵養,1,142.140976,43.535876
None,他Ｌ,水涵保,None,空知,3233,と,2.95,None,赤平市,None,他Ｎ,水源涵養,0,142.141815,43.535208
None,他Ｌ,水涵保,None,空知,3233,と,2.95,None,赤平市,None,他Ｎ,水源涵養,0,142.144821,43.534245
None,カラマツ,水涵保,None,空知,3233,は,2.75,None,赤平市,None,None,水源涵養,0,142.144487,43.533268
None,None,None,None,空知,3233,イ,0.84,None,赤平市,None,None,水源涵養,0,142.140881,43.532084
None,カラマツ,水涵保,None,空知,3233,は,2.75,None,赤平市,None,None,水源涵養,0,142.142979,43.534064
None,トドマツ,水涵保,None,空知,3233,る,1.04,None,赤平市,None,None,水源涵養,0,142.142401,43.533491
