A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
None,2117,そ,自然維持,壮瞥町,None,ダケカンバ,0,他Ｌ,None,4.25,水涵保,後志,None,141.067729,42.592335
None,2118,イ,自然維持,壮瞥町,None,None,0,None,None,7.0,水涵保,後志,None,141.072626,42.582829
None,2118,ち,自然維持,壮瞥町,None,ダケカンバ,0,None,None,0.56,水涵保,後志,None,141.068734,42.591033
None,2117,れ,水源涵養,壮瞥町,None,ダケカンバ,2,他Ｌ,None,1.75,水涵保,後志,None,141.06757,42.591175
None,2118,り,自然維持,壮瞥町,None,ダケカンバ,0,None,None,27.38,水涵保,後志,None,141.07056,42.586823
None,2117,り,水源涵養,壮瞥町,None,トドマツ,0,None,None,4.98,水涵保,後志,None,141.065618,42.590873
None,2118,ほ,水源涵養,壮瞥町,None,ダケカンバ,0,None,None,4.59,水涵保,後志,None,141.066081,42.588628
トドマツ,2118,へ,水源涵養,壮瞥町,None,ダケカンバ,0,他Ｌ,None,6.82,水涵保,後志,None,141.06639,42.586421
None,2117,る,水源涵養,壮瞥町,None,トドマツ,0,None,None,2.46,水涵保,後志,None,141.063057,42.588784
ミズナラ,2117,れ,水源涵養,壮瞥町,None,ダケカンバ,1,他Ｌ,None,3.88,水涵保,後志,None,141.064337,42.589544
None,2117,ち,水源涵養,壮瞥町,None,トドマツ,0,None,None,2.39,水涵保,後志,None,141.062366,42.591072
シナノキ,2116,ね,水源涵養,壮瞥町,None,イタヤカエデ,2,ダケカンバ,None,4.55,水涵保,後志,None,141.06235,42.591617
None,2116,か,水源涵養,壮瞥町,None,トドマツ,0,None,None,0.41,水涵保,後志,None,141.060882,42.591268
None,2117,ぬ,水源涵養,壮瞥町,None,カラマツ,0,None,None,4.82,水涵保,後志,None,141.061557,42.588646
None,2116,わ,水源涵養,壮瞥町,None,カラマツ,0,None,None,0.13,水涵保,後志,None,141.060419,42.590974
None,2116,う,水源涵養,壮瞥町,None,トドマツ,0,None,None,0.72,水涵保,後志,None,141.059786,42.590888
None,2117,と,水源涵養,壮瞥町,None,カラマツ,0,他Ｌ,None,1.43,水涵保,後志,None,141.060841,42.590305
None,2121,イ,自然維持,壮瞥町,None,None,0,None,None,12.57,水涵保,後志,None,141.083947,42.576441
