A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,カンバ,水涵保,None,上川南部,204,り,105.22,None,占冠村,他Ｌ,天トドマツ,水源涵養,0,142.49261,43.110838
None,カンバ,水涵保,None,上川南部,204,ぬ,60.02,None,占冠村,他Ｌ,シナノキ,自然維持,0,142.494997,43.101784
None,カンバ,水涵保,None,上川南部,203,か,65.1,None,占冠村,天トドマツ,他Ｌ,自然維持,0,142.490001,43.08686
None,天エゾマツ,水涵保,None,上川南部,203,わ,151.0,None,占冠村,カンバ,天トドマツ,水源涵養,0,142.490697,43.094412
None,トドマツ,水涵保,None,上川南部,203,ほ,6.35,None,占冠村,カンバ,トドマツ,水源涵養,0,142.494996,43.09119
None,カンバ,水涵保,None,上川南部,202,ぬ,55.33,None,占冠村,天トドマツ,天エゾマツ,水源涵養,0,142.495174,43.080483
None,トドマツ,水涵保,None,上川南部,1133,に,9.08,None,占冠村,None,カンバ,水源涵養,0,142.48307,43.080845
None,他Ｌ,水涵保,None,上川南部,1133,い,61.25,None,占冠村,カンバ,天エゾマツ,自然維持,0,142.474531,43.094898
None,トドマツ,水涵保,None,上川南部,1133,ろ,11.73,None,占冠村,None,カンバ,水源涵養,0,142.481282,43.089449
None,他Ｌ,水涵保,None,上川南部,1133,ね,83.23,None,占冠村,シナノキ,天エゾマツ,水源涵養,0,142.477343,43.09031
None,他Ｌ,水涵保,None,上川南部,1133,な,27.5,None,占冠村,シナノキ,カンバ,水源涵養,0,142.473467,43.086409
None,トドマツ,水涵保,None,上川南部,1133,は,15.86,None,占冠村,None,カンバ,水源涵養,0,142.480734,43.083762
None,他Ｌ,水涵保,None,上川南部,1133,そ,103.87,None,占冠村,カンバ,シナノキ,水源涵養,0,142.48277,43.078994
None,None,水涵保,None,上川南部,1133,ハ,0.3,None,占冠村,None,None,水源涵養,0,142.475945,43.086067
None,トドマツ,水涵保,None,上川南部,1133,れ,1.48,None,占冠村,None,カンバ,水源涵養,0,142.469606,43.090255
None,トドマツ,水涵保,None,上川南部,1133,た,1.53,None,占冠村,カンバ,トドマツ,水源涵養,0,142.469305,43.088616
None,他Ｌ,水涵保,None,上川南部,1133,ら,47.91,None,占冠村,シナノキ,天エゾマツ,水源涵養,0,142.466308,43.088796
None,None,水涵保,None,上川南部,1133,ロ,0.43,None,占冠村,None,None,水源涵養,0,142.469722,43.085615
None,トドマツ,水涵保,None,上川南部,1133,わ,5.58,None,占冠村,None,カンバ,水源涵養,0,142.472138,43.083066
None,トドマツ,水涵保,None,上川南部,1133,よ,1.59,None,占冠村,None,カンバ,水源涵養,0,142.467112,43.085774
None,トドマツ,水涵保,None,上川南部,1133,か,3.89,None,占冠村,None,カンバ,水源涵養,0,142.468541,43.084368
None,天エゾマツ,水涵保,None,上川南部,1132,ね,19.93,None,占冠村,天トドマツ,他Ｌ,水源涵養,0,142.46633,43.08253
None,トドマツ,水涵保,None,上川南部,1132,る,3.3,None,占冠村,カンバ,トドマツ,水源涵養,0,142.460992,43.08598
None,トドマツ,水涵保,None,上川南部,1132,ぬ,4.2,None,占冠村,トドマツ,カンバ,水源涵養,0,142.464323,43.08618
None,トドマツ,水涵保,None,上川南部,1132,り,6.18,None,占冠村,カンバ,トドマツ,水源涵養,0,142.463657,43.083912
None,トドマツ,水涵保,None,上川南部,1132,ち,3.7,None,占冠村,トドマツ,カンバ,水源涵養,0,142.464624,43.081489
None,他Ｌ,水涵保,None,上川南部,1132,ら,178.09,None,占冠村,天トドマツ,天エゾマツ,水源涵養,0,142.45872,43.08158
None,トドマツ,水涵保,None,上川南部,1132,お,1.15,None,占冠村,カンバ,トドマツ,水源涵養,0,142.453344,43.081703
None,他Ｌ,水涵保,None,上川南部,1120,る,15.13,None,占冠村,天トドマツ,天エゾマツ,水源涵養,0,142.426862,43.090907
None,他Ｌ,水涵保,None,上川南部,1120,つ,49.02,None,占冠村,天トドマツ,天エゾマツ,水源涵養,0,142.423556,43.086636
None,他Ｌ,水涵保,None,上川南部,1120,つ,49.02,None,占冠村,天トドマツ,天エゾマツ,水源涵養,0,142.421569,43.085885
None,他Ｌ,水涵保,None,上川南部,1120,れ,3.84,None,占冠村,天トドマツ,天エゾマツ,水源涵養,0,142.41928,43.088397
None,他Ｌ,水涵保,None,上川南部,1120,つ,49.02,None,占冠村,天トドマツ,天エゾマツ,水源涵養,0,142.414193,43.085025
None,None,水涵保,None,上川南部,1120,ハ,0.96,None,占冠村,None,None,水源涵養,0,142.4199,43.08138
None,他Ｌ,水涵保,None,上川南部,1120,ぬ,102.32,None,占冠村,天トドマツ,天エゾマツ,水源涵養,0,142.421374,43.083864
None,トドマツ,水涵保,None,上川南部,1120,ほ,4.55,None,占冠村,カンバ,トドマツ,水源涵養,0,142.419562,43.086022
None,他Ｌ,水涵保,None,上川南部,1120,か,5.39,None,占冠村,天トドマツ,天エゾマツ,水源涵養,0,142.420351,43.082256
