A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
シナノキ,18,い,山地災害防止（土砂）,岩見沢市,None,他Ｌ,4,イタヤカエデ,None,37.98,水涵保,空知,None,141.996796,43.135346
シナノキ,18,い,山地災害防止（土砂）,岩見沢市,None,他Ｌ,4,イタヤカエデ,None,37.98,水涵保,空知,None,141.999543,43.13443
トドマツ,24,い,水源涵養,岩見沢市,None,他Ｌ,1,シナノキ,None,19.54,水涵保,空知,None,141.996684,43.132493
シナノキ,18,い,山地災害防止（土砂）,岩見沢市,None,他Ｌ,4,イタヤカエデ,None,37.98,水涵保,空知,None,141.997452,43.132636
None,18,イ,山地災害防止（土砂）,岩見沢市,None,None,0,None,None,2.02,None,空知,None,141.996997,43.133792
イタヤカエデ,24,い,水源涵養,岩見沢市,None,他Ｌ,2,シナノキ,None,4.4,水涵保,空知,None,141.999804,43.129139
イタヤカエデ,24,い,水源涵養,岩見沢市,None,他Ｌ,2,シナノキ,None,4.4,水涵保,空知,None,141.996109,43.131174
None,24,は,水源涵養,岩見沢市,None,カラマツ,0,None,None,27.94,水涵保,空知,None,142.001931,43.128343
None,24,ほ,水源涵養,岩見沢市,None,カラマツ,0,None,None,3.0,水涵保,空知,None,141.996607,43.126822
None,25,ニ,水源涵養,岩見沢市,None,None,0,None,None,0.44,None,空知,None,141.969014,43.187623
トドマツ,25,い,水源涵養,岩見沢市,None,他Ｌ,3,イタヤカエデ,None,12.95,水涵保,空知,None,141.989137,43.178874
None,27,ね,水源涵養,岩見沢市,None,トドマツ,0,None,None,3.08,水涵保,空知,None,141.98901,43.177416
トドマツ,25,い,水源涵養,岩見沢市,None,イタヤカエデ,4,他Ｌ,None,39.05,水涵保,空知,None,141.976907,43.187258
None,25,ハ,山地災害防止（土砂）,岩見沢市,None,None,0,None,None,5.22,水涵保,空知,None,141.987093,43.184264
None,25,な,水源涵養,岩見沢市,None,アカエゾマツ,0,None,None,4.14,水涵保,空知,None,141.985097,43.18335
None,25,よ,水源涵養,岩見沢市,None,トドマツ,0,None,None,2.77,水涵保,空知,None,141.981471,43.185477
None,25,ら,水源涵養,岩見沢市,None,トドマツ,0,None,None,1.2,水涵保,空知,None,141.982426,43.184873
他Ｌ,25,あ,水源涵養,岩見沢市,None,エゾマツ,0,イタヤカエデ,None,9.7,水涵保,空知,None,141.981042,43.18453
None,25,か,水源涵養,岩見沢市,None,トドマツ,0,None,None,3.71,水涵保,空知,None,141.981663,43.183753
None,25,か,水源涵養,岩見沢市,None,トドマツ,0,None,None,3.71,水涵保,空知,None,141.982153,43.183006
None,25,の,水源涵養,岩見沢市,None,トドマツ,0,None,None,0.91,水涵保,空知,None,141.984927,43.181151
None,25,は,水源涵養,岩見沢市,None,アカエゾマツ,0,None,None,5.06,水涵保,空知,None,141.987845,43.17971
トドマツ,25,い,水源涵養,岩見沢市,None,他Ｌ,3,イタヤカエデ,None,12.95,水涵保,空知,None,141.982424,43.180473
None,27,つ,水源涵養,岩見沢市,None,トドマツ,2,None,None,0.96,水涵保,空知,None,141.986372,43.17795
他Ｌ,25,こ,水源涵養,岩見沢市,None,アカエゾマツ,0,トドマツ,None,5.3,水涵保,空知,None,141.983669,43.182399
None,25,る,水源涵養,岩見沢市,None,トドマツ,0,None,None,5.37,水涵保,空知,None,141.981354,43.180093
None,25,き,水源涵養,岩見沢市,None,トドマツ,0,None,None,4.18,水涵保,空知,None,141.984558,43.179475
トドマツ,27,い,水源涵養,岩見沢市,None,イタヤカエデ,2,他Ｌ,None,20.83,水涵保,空知,None,141.983874,43.178402
None,27,つ,水源涵養,岩見沢市,None,トドマツ,1,None,None,1.27,水涵保,空知,None,141.984326,43.177705
None,27,ろ,水源涵養,岩見沢市,None,トドマツ,0,None,None,8.28,水涵保,空知,None,141.981922,43.178205
イタヤカエデ,27,む,水源涵養,岩見沢市,None,トドマツ,0,他Ｌ,None,2.44,水涵保,空知,None,141.989357,43.176712
イタヤカエデ,27,む,水源涵養,岩見沢市,None,トドマツ,0,他Ｌ,None,2.44,水涵保,空知,None,141.988555,43.17452
イタヤカエデ,27,い,水源涵養,岩見沢市,None,トドマツ,1,他Ｌ,None,40.95,水涵保,空知,None,141.986924,43.175836
None,27,な,水源涵養,岩見沢市,None,トドマツ,2,None,None,0.52,水涵保,空知,None,141.987317,43.174193
イタヤカエデ,27,い,水源涵養,岩見沢市,None,トドマツ,1,他Ｌ,None,40.95,水涵保,空知,None,141.987209,43.178655
None,27,な,水源涵養,岩見沢市,None,トドマツ,1,None,None,1.06,水涵保,空知,None,141.986013,43.173868
トドマツ,27,い,水源涵養,岩見沢市,None,イタヤカエデ,2,他Ｌ,None,20.83,水涵保,空知,None,141.984158,43.17729
None,27,れ,水源涵養,岩見沢市,None,トドマツ,0,None,None,1.22,水涵保,空知,None,141.983869,43.176683
トドマツ,27,い,水源涵養,岩見沢市,None,イタヤカエデ,2,他Ｌ,None,20.83,水涵保,空知,None,141.982938,43.177316
None,27,そ,水源涵養,岩見沢市,None,トドマツ,0,None,None,2.36,水涵保,空知,None,141.983029,43.175385
トドマツ,27,い,水源涵養,岩見沢市,None,イタヤカエデ,2,他Ｌ,None,20.83,水涵保,空知,None,141.98264,43.176763
None,27,わ,水源涵養,岩見沢市,None,トドマツ,0,None,None,2.04,水涵保,空知,None,141.981519,43.174948
None,27,か,水源涵養,岩見沢市,None,トドマツ,0,None,None,7.4,水涵保,空知,None,141.98208,43.172072
None,27,ロ,水源涵養,岩見沢市,None,None,0,None,None,0.28,None,空知,None,141.981925,43.172322
他Ｌ,28,い,水源涵養,岩見沢市,None,シナノキ,1,トドマツ,None,30.79,水涵保,空知,None,141.987361,43.171122
他Ｌ,28,い,水源涵養,岩見沢市,None,シナノキ,1,トドマツ,None,30.79,水涵保,空知,None,141.987353,43.170327
イタヤカエデ,28,い,水源涵養,岩見沢市,None,トドマツ,2,他Ｌ,None,20.0,水涵保,空知,None,141.987444,43.169732
None,27,う,水源涵養,岩見沢市,None,トドマツ,0,他Ｌ,None,9.35,水涵保,空知,None,141.985628,43.171315
他Ｌ,28,い,水源涵養,岩見沢市,None,シナノキ,1,トドマツ,None,30.79,水涵保,空知,None,141.985312,43.170899
None,27,う,水源涵養,岩見沢市,None,トドマツ,0,他Ｌ,None,9.35,水涵保,空知,None,141.98597,43.17225
None,27,ロ,水源涵養,岩見沢市,None,None,0,None,None,0.28,None,空知,None,141.985695,43.171444
None,28,り,水源涵養,岩見沢市,None,トドマツ,0,None,None,3.16,水涵保,空知,None,141.986516,43.170374
イタヤカエデ,28,い,水源涵養,岩見沢市,None,トドマツ,2,他Ｌ,None,20.0,水涵保,空知,None,141.988231,43.168259
None,28,ち,水源涵養,岩見沢市,None,トドマツ,0,None,None,3.28,水涵保,空知,None,141.987131,43.167417
None,28,り,水源涵養,岩見沢市,None,トドマツ,0,None,None,3.16,水涵保,空知,None,141.985316,43.168745
イタヤカエデ,28,い,水源涵養,岩見沢市,None,トドマツ,2,他Ｌ,None,20.0,水涵保,空知,None,141.986252,43.167048
None,28,ぬ,水源涵養,岩見沢市,None,トドマツ,0,None,None,3.43,水涵保,空知,None,141.983832,43.170823
None,27,ロ,水源涵養,岩見沢市,None,None,0,None,None,0.28,None,空知,None,141.983184,43.171479
None,27,う,水源涵養,岩見沢市,None,トドマツ,0,他Ｌ,None,9.35,水涵保,空知,None,141.983084,43.171572
他Ｌ,28,い,水源涵養,岩見沢市,None,シナノキ,1,トドマツ,None,30.79,水涵保,空知,None,141.982847,43.171438
他Ｌ,28,い,水源涵養,岩見沢市,None,シナノキ,1,トドマツ,None,30.79,水涵保,空知,None,141.98268,43.171481
シナノキ,28,わ,水源涵養,岩見沢市,None,トドマツ,0,他Ｌ,None,2.18,水涵保,空知,None,141.984253,43.170595
None,28,ぬ,水源涵養,岩見沢市,None,トドマツ,0,None,None,3.43,水涵保,空知,None,141.982765,43.170182
シナノキ,28,わ,水源涵養,岩見沢市,None,トドマツ,0,他Ｌ,None,2.18,水涵保,空知,None,141.983376,43.169513
None,27,う,水源涵養,岩見沢市,None,トドマツ,0,他Ｌ,None,9.35,水涵保,空知,None,141.982384,43.171699
他Ｌ,25,あ,水源涵養,岩見沢市,None,エゾマツ,0,イタヤカエデ,None,9.7,水涵保,空知,None,141.978308,43.185756
