A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,トドマツ,水涵保,None,上川中部,357,へ,4.09,None,美瑛町,None,カンバ,水源涵養,0,142.6672,43.621449
None,他Ｌ,None,None,上川中部,357,む,0.09,None,美瑛町,カンバ,天トドマツ,水源涵養,0,142.6659,43.621546
None,他Ｌ,水涵保,None,上川中部,357,な,5.5,None,美瑛町,ミズナラ,天トドマツ,水源涵養,0,142.665663,43.620935
None,他Ｌ,水涵保,None,上川中部,357,な,5.5,None,美瑛町,ミズナラ,天トドマツ,水源涵養,0,142.665899,43.621071
None,他Ｌ,水涵保,None,上川中部,357,な,5.5,None,美瑛町,ミズナラ,天トドマツ,水源涵養,0,142.665658,43.620466
None,他Ｌ,水涵保,None,上川中部,357,な,5.5,None,美瑛町,ミズナラ,天トドマツ,水源涵養,0,142.668383,43.618056
None,他Ｌ,水涵保,None,上川中部,357,な,5.5,None,美瑛町,ミズナラ,天トドマツ,水源涵養,0,142.666832,43.619978
None,None,水涵保,None,上川中部,357,ロ,0.47,None,美瑛町,None,None,水源涵養,0,142.666961,43.617551
None,トドマツ,水涵保,None,上川中部,357,と,4.26,None,美瑛町,None,カンバ,水源涵養,0,142.666845,43.618099
None,トドマツ,水涵保,None,上川中部,357,と,4.26,None,美瑛町,None,カンバ,水源涵養,0,142.665871,43.618646
None,トドマツ,水涵保,None,上川中部,357,る,3.63,None,美瑛町,カンバ,トドマツ,水源涵養,0,142.660509,43.617636
None,他Ｌ,水涵保,None,上川中部,357,つ,0.44,None,美瑛町,シナノキ,天トドマツ,水源涵養,0,142.65967,43.618702
None,トドマツ,水涵保,None,上川中部,357,り,0.87,None,美瑛町,None,カンバ,水源涵養,0,142.65878,43.619623
None,トドマツ,水涵保,None,上川中部,358,い,0.21,None,美瑛町,None,他Ｌ,水源涵養,0,142.656685,43.620073
None,トドマツ,水涵保,None,上川中部,357,ち,3.29,None,美瑛町,None,カンバ,水源涵養,0,142.657258,43.61925
None,トドマツ,水涵保,None,上川中部,358,や,2.12,None,美瑛町,トドマツ,カンバ,水源涵養,0,142.654708,43.619273
None,トドマツ,水涵保,None,上川中部,358,え,0.79,None,美瑛町,None,None,水源涵養,0,142.654838,43.61823
None,トドマツ,水涵保,None,上川中部,357,と,4.26,None,美瑛町,None,カンバ,水源涵養,0,142.667892,43.616503
