A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,他Ｌ,None,None,十勝東部,1192,む,35.47,None,足寄町,ヤチダモ,シナノキ,水源涵養,0,143.603932,43.457168
None,他Ｌ,None,None,十勝東部,1178,ち,48.8,None,足寄町,シナノキ,ダケカンバ,水源涵養,0,143.596591,43.458095
None,アカエゾマツ,None,None,十勝東部,1192,へ,5.3,None,足寄町,None,None,水源涵養,1,143.591542,43.457485
None,他Ｌ,None,None,十勝東部,1192,つ,0.39,None,足寄町,None,None,水源涵養,0,143.601892,43.452402
None,カラマツ,None,None,十勝東部,1192,ろ,14.17,None,足寄町,None,None,水源涵養,0,143.603211,43.452082
None,カラマツ,None,None,十勝東部,1192,ほ,6.45,None,足寄町,None,None,水源涵養,0,143.598002,43.454664
None,アカエゾマツ,None,None,十勝東部,1192,は,4.5,None,足寄町,ダケカンバ,他Ｎ,水源涵養,0,143.599139,43.452992
None,アカエゾマツ,None,None,十勝東部,1192,い,5.53,None,足寄町,None,None,水源涵養,0,143.602948,43.449207
None,他Ｌ,None,None,十勝東部,1192,ね,3.44,None,足寄町,None,シナノキ,水源涵養,0,143.601798,43.450094
None,他Ｌ,None,None,十勝東部,1192,そ,0.44,None,足寄町,None,None,水源涵養,0,143.595931,43.455263
None,カラマツ,None,None,十勝東部,1192,ほ,6.45,None,足寄町,None,None,水源涵養,0,143.593129,43.456712
None,アカエゾマツ,None,None,十勝東部,1192,ほ,6.12,None,足寄町,None,None,水源涵養,1,143.595397,43.454001
None,他Ｌ,None,None,十勝東部,1192,に,2.81,None,足寄町,ダケカンバ,天トドマツ,水源涵養,0,143.597002,43.45214
None,他Ｌ,None,None,十勝東部,1192,な,5.11,None,足寄町,ヤチダモ,シナノキ,水源涵養,0,143.592604,43.455346
None,カラマツ,None,None,十勝東部,1192,ぬ,3.46,None,足寄町,None,None,水源涵養,0,143.590128,43.455781
None,アカエゾマツ,None,None,十勝東部,1178,に,0.86,None,足寄町,None,None,水源涵養,1,143.588677,43.459413
None,カラマツ,None,None,十勝東部,1192,と,1.22,None,足寄町,None,None,水源涵養,0,143.588406,43.457535
None,他Ｌ,None,None,十勝東部,1192,の,2.77,None,足寄町,ダケカンバ,天トドマツ,水源涵養,0,143.574588,43.456778
None,カラマツ,None,None,十勝東部,1192,ぬ,1.16,None,足寄町,None,None,水源涵養,1,143.588576,43.456007
None,カラマツ,None,None,十勝東部,1192,る,0.41,None,足寄町,None,None,水源涵養,1,143.587203,43.456323
None,アカエゾマツ,None,None,十勝東部,1192,お,0.08,None,足寄町,None,None,水源涵養,1,143.585803,43.456078
None,天トドマツ,水涵保,None,十勝東部,1183,い,7.47,None,足寄町,天エゾマツ,他Ｌ,水源涵養,0,143.504061,43.453409
None,天トドマツ,水涵保,None,十勝東部,1183,ろ,1.93,None,足寄町,他Ｌ,天エゾマツ,水源涵養,0,143.497792,43.452841
None,天トドマツ,干害保,None,十勝東部,439,ろ,51.08,None,足寄町,天エゾマツ,ダケカンバ,水源涵養,0,143.499225,43.420659
None,天トドマツ,水涵保,None,十勝東部,418,は,51.2,None,足寄町,ダケカンバ,天エゾマツ,水源涵養,0,143.44047,43.513773
None,ダケカンバ,水涵保,None,十勝東部,418,に,27.06,None,足寄町,天トドマツ,他Ｌ,水源涵養,1,143.435331,43.51148
None,ダケカンバ,水涵保,None,十勝東部,378,ろ,22.31,None,足寄町,天エゾマツ,天トドマツ,水源涵養,0,143.414286,43.532849
None,ダケカンバ,水涵保,None,十勝東部,378,い,19.19,None,足寄町,天エゾマツ,天トドマツ,水源涵養,0,143.408013,43.539914
None,天トドマツ,水涵保,None,十勝東部,378,と,56.19,None,足寄町,ダケカンバ,天エゾマツ,水源涵養,0,143.406275,43.541624
None,ダケカンバ,水涵保,None,十勝東部,378,い,19.19,None,足寄町,天エゾマツ,天トドマツ,水源涵養,0,143.4042,43.539757
None,天トドマツ,水涵保,None,十勝東部,378,へ,43.65,None,足寄町,天アカエゾ,天エゾマツ,水源涵養,0,143.407102,43.53555
None,None,None,None,十勝東部,378,ロ,6.77,None,足寄町,None,None,水源涵養,0,143.404976,43.535536
None,天トドマツ,水涵保,None,十勝東部,417,い,32.54,None,足寄町,天エゾマツ,ダケカンバ,水源涵養,0,143.421669,43.527941
None,天トドマツ,水涵保,None,十勝東部,417,に,59.46,None,足寄町,ダケカンバ,天エゾマツ,水源涵養,0,143.424768,43.521187
None,天トドマツ,水涵保,None,十勝東部,417,は,66.31,None,足寄町,ダケカンバ,天エゾマツ,水源涵養,0,143.432983,43.518077
None,ダケカンバ,水涵保,None,十勝東部,417,ほ,23.95,None,足寄町,None,他Ｌ,水源涵養,1,143.420943,43.518249
None,天トドマツ,水涵保,None,十勝東部,416,ほ,58.08,None,足寄町,ダケカンバ,天エゾマツ,水源涵養,0,143.427564,43.513418
None,ダケカンバ,水涵保,None,十勝東部,378,は,21.76,None,足寄町,天エゾマツ,天トドマツ,水源涵養,0,143.410936,43.53076
None,None,None,None,十勝東部,378,イ,4.36,None,足寄町,None,None,水源涵養,0,143.412399,43.527722
None,トドマツ,水涵保,None,十勝東部,417,ろ,8.31,None,足寄町,天エゾマツ,天トドマツ,水源涵養,0,143.414822,43.523571
None,天トドマツ,水涵保,None,十勝東部,417,へ,8.42,None,足寄町,天アカエゾ,天エゾマツ,水源涵養,0,143.411819,43.522319
None,天トドマツ,水涵保,None,十勝東部,378,ほ,23.19,None,足寄町,ダケカンバ,天エゾマツ,水源涵養,0,143.407196,43.531285
None,天トドマツ,水涵保,None,十勝東部,378,に,18.52,None,足寄町,天エゾマツ,ダケカンバ,水源涵養,0,143.410114,43.527402
None,None,None,None,十勝東部,378,イ,4.36,None,足寄町,None,None,水源涵養,0,143.386452,43.528543
None,天トドマツ,水涵保,None,十勝東部,378,れ,64.16,None,足寄町,ダケカンバ,天エゾマツ,水源涵養,0,143.405738,43.527046
None,天トドマツ,水涵保,None,十勝東部,378,に,2.48,None,足寄町,天エゾマツ,ダケカンバ,水源涵養,1,143.409766,43.525028
None,天トドマツ,水涵保,None,十勝東部,378,れ,3.31,None,足寄町,ダケカンバ,天エゾマツ,水源涵養,1,143.406331,43.524951
None,天トドマツ,水涵保,None,十勝東部,417,ち,41.42,None,足寄町,天アカエゾ,天エゾマツ,水源涵養,0,143.407363,43.521412
None,天トドマツ,水涵保,None,十勝東部,417,わ,19.82,None,足寄町,天エゾマツ,トドマツ,水源涵養,0,143.406199,43.521832
None,None,None,None,十勝東部,378,ロ,6.77,None,足寄町,None,None,水源涵養,0,143.404912,43.524897
None,天トドマツ,水涵保,None,十勝東部,378,わ,17.88,None,足寄町,天エゾマツ,ダケカンバ,水源涵養,0,143.402553,43.526156
None,天トドマツ,水涵保,None,十勝東部,417,ほ,17.56,None,足寄町,天アカエゾ,天エゾマツ,水源涵養,0,143.416746,43.521078
None,天トドマツ,水涵保,None,十勝東部,417,ほ,3.05,None,足寄町,天エゾマツ,天アカエゾ,水源涵養,2,143.414904,43.519714
None,ダケカンバ,水涵保,None,十勝東部,417,と,16.44,None,足寄町,他Ｌ,天トドマツ,水源涵養,2,143.414323,43.51723
None,天トドマツ,水涵保,None,十勝東部,417,へ,6.89,None,足寄町,天エゾマツ,天アカエゾ,水源涵養,1,143.412294,43.520939
None,天トドマツ,水涵保,None,十勝東部,417,へ,8.42,None,足寄町,天アカエゾ,天エゾマツ,水源涵養,0,143.412709,43.519607
None,天トドマツ,水涵保,None,十勝東部,417,へ,8.42,None,足寄町,天アカエゾ,天エゾマツ,水源涵養,0,143.410653,43.519578
None,天トドマツ,水涵保,None,十勝東部,417,と,27.57,None,足寄町,ダケカンバ,天エゾマツ,水源涵養,0,143.413731,43.513188
None,アカエゾマツ,水涵保,None,十勝東部,417,ぬ,9.19,None,足寄町,天エゾマツ,天トドマツ,水源涵養,0,143.411293,43.51032
None,ダケカンバ,水涵保,None,十勝東部,417,へ,5.68,None,足寄町,None,他Ｌ,水源涵養,2,143.40961,43.520542
None,ダケカンバ,水涵保,None,十勝東部,417,へ,5.68,None,足寄町,None,他Ｌ,水源涵養,2,143.408261,43.519347
None,アカエゾマツ,水涵保,None,十勝東部,417,お,4.55,None,足寄町,天エゾマツ,天トドマツ,水源涵養,0,143.40738,43.518054
None,天トドマツ,水涵保,None,十勝東部,417,へ,6.89,None,足寄町,天エゾマツ,天アカエゾ,水源涵養,1,143.40882,43.517802
None,None,None,None,十勝東部,417,イ,3.55,None,足寄町,None,None,水源涵養,0,143.407841,43.522558
None,天トドマツ,水涵保,None,十勝東部,417,へ,6.89,None,足寄町,天エゾマツ,天アカエゾ,水源涵養,1,143.407122,43.516188
None,アカエゾマツ,水涵保,None,十勝東部,417,か,9.23,None,足寄町,天エゾマツ,天トドマツ,水源涵養,0,143.406195,43.520095
None,None,None,None,十勝東部,417,ロ,6.0,None,足寄町,None,None,水源涵養,0,143.404984,43.511132
None,トドマツ,水涵保,None,十勝東部,417,る,3.88,None,足寄町,天エゾマツ,天トドマツ,水源涵養,0,143.403718,43.517061
