A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
ダケカンバ,120,た,水源涵養,遠軽町,None,天トドマツ,0,他Ｌ,None,6.96,水涵保,網走西部,None,143.39283,44.086556
None,120,ほ,水源涵養,遠軽町,None,カラマツ,0,他Ｌ,None,7.72,水涵保,網走西部,None,143.388878,44.088158
他Ｌ,120,ぬ,水源涵養,遠軽町,None,天トドマツ,0,シナノキ,None,32.71,水涵保,網走西部,None,143.387397,44.088272
None,120,に,水源涵養,遠軽町,None,トドマツ,0,他Ｌ,None,8.51,水涵保,網走西部,None,143.390825,44.086432
None,120,と,水源涵養,遠軽町,None,トドマツ,0,他Ｌ,None,0.94,水涵保,網走西部,None,143.392997,44.083356
天エゾマツ,120,ち,水源涵養,遠軽町,None,天トドマツ,0,他Ｌ,None,3.91,水涵保,網走西部,None,143.392781,44.081766
None,120,へ,水源涵養,遠軽町,None,トドマツ,0,他Ｌ,None,23.54,水涵保,網走西部,None,143.38827,44.08308
None,119,い,水源涵養,遠軽町,None,トドマツ,0,他Ｌ,None,56.61,None,網走西部,None,143.39039,44.069592
ダケカンバ,121,い,水源涵養,遠軽町,None,天トドマツ,0,他Ｌ,None,24.38,水涵保,網走西部,None,143.385623,44.088695
None,120,へ,水源涵養,遠軽町,None,トドマツ,0,他Ｌ,None,23.54,水涵保,網走西部,None,143.386123,44.088242
他Ｌ,120,ぬ,水源涵養,遠軽町,None,天トドマツ,0,シナノキ,None,32.71,水涵保,網走西部,None,143.38326,44.084629
None,121,へ,水源涵養,遠軽町,None,トドマツ,0,None,None,7.84,水涵保,網走西部,None,143.381799,44.088905
None,120,ハ,水源涵養,遠軽町,None,None,0,None,None,0.45,水涵保,網走西部,None,143.384756,44.086965
None,121,へ,水源涵養,遠軽町,None,トドマツ,0,None,None,7.84,水涵保,網走西部,None,143.382947,44.08757
None,120,へ,水源涵養,遠軽町,None,トドマツ,0,他Ｌ,None,23.54,水涵保,網走西部,None,143.384648,44.085275
ダケカンバ,121,い,水源涵養,遠軽町,None,天トドマツ,0,他Ｌ,None,24.38,水涵保,網走西部,None,143.383034,44.085114
None,121,ロ,水源涵養,遠軽町,None,None,0,None,None,26.34,水涵保,網走西部,None,143.371846,44.087987
他Ｌ,121,と,水源涵養,遠軽町,None,天トドマツ,0,天エゾマツ,None,9.94,水涵保,網走西部,None,143.382088,44.087909
他Ｌ,121,と,水源涵養,遠軽町,None,天トドマツ,0,天エゾマツ,None,9.94,水涵保,網走西部,None,143.381282,44.08684
他Ｌ,121,と,水源涵養,遠軽町,None,天トドマツ,0,天エゾマツ,None,9.94,水涵保,網走西部,None,143.38253,44.086137
