A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
ミズナラ,388,ぬ,山地災害防止（気象）,音更町,None,ヤチダモ,0,ハンノキ,None,1.06,防風保,十勝西部,None,143.228177,42.980128
トドマツ,388,る,水源涵養,音更町,None,ハンノキ,0,他Ｌ,None,0.9,None,十勝西部,None,143.227725,42.980123
ミズナラ,388,ぬ,山地災害防止（気象）,音更町,None,ヤチダモ,0,ハンノキ,None,1.06,防風保,十勝西部,None,143.228116,42.978761
トドマツ,388,る,水源涵養,音更町,None,ハンノキ,0,他Ｌ,None,0.9,None,十勝西部,None,143.227757,42.978477
ミズナラ,388,り,山地災害防止（気象）,音更町,None,ヤチダモ,0,他Ｌ,None,0.88,防風保,十勝西部,None,143.228206,42.977621
トドマツ,388,わ,水源涵養,音更町,None,ヤチダモ,0,他Ｌ,None,0.21,None,十勝西部,None,143.227824,42.977379
None,388,イ,水源涵養,音更町,None,None,0,None,None,1.04,None,十勝西部,None,143.227573,42.977739
ハンノキ,388,ち,山地災害防止（気象）,音更町,None,ヤチダモ,0,ニレ,None,1.95,防風保,十勝西部,None,143.228223,42.975139
トドマツ,388,か,水源涵養,音更町,None,ヤチダモ,0,ミズナラ,None,0.85,None,十勝西部,None,143.227847,42.975155
None,388,イ,水源涵養,音更町,None,None,0,None,None,1.04,None,十勝西部,None,143.227626,42.973789
ハンノキ,388,ち,山地災害防止（気象）,音更町,None,ヤチダモ,0,ニレ,None,1.95,防風保,十勝西部,None,143.228251,42.972718
トドマツ,388,か,水源涵養,音更町,None,ヤチダモ,0,ミズナラ,None,0.85,None,十勝西部,None,143.227876,42.972717
ミズナラ,388,と,山地災害防止（気象）,音更町,None,ヤチダモ,0,ハンノキ,None,1.97,防風保,十勝西部,None,143.228281,42.970174
ニレ,388,よ,水源涵養,音更町,None,ヤチダモ,0,トドマツ,None,0.82,None,十勝西部,None,143.227899,42.970177
None,388,イ,水源涵養,音更町,None,None,0,None,None,1.04,None,十勝西部,None,143.227684,42.968938
ミズナラ,388,と,山地災害防止（気象）,音更町,None,ヤチダモ,0,ハンノキ,None,1.97,防風保,十勝西部,None,143.228307,42.967725
ニレ,388,よ,水源涵養,音更町,None,ヤチダモ,0,トドマツ,None,0.82,None,十勝西部,None,143.227868,42.967728
ハンノキ,388,へ,山地災害防止（気象）,音更町,None,カラマツ,0,ミズナラ,None,1.97,防風保,十勝西部,None,143.228341,42.96623
ミズナラ,388,た,水源涵養,音更町,None,トドマツ,0,ハンノキ,None,3.38,None,十勝西部,None,143.227975,42.966311
ミズナラ,388,た,水源涵養,音更町,None,トドマツ,0,ハンノキ,None,3.38,None,十勝西部,None,143.227712,42.966238
ハンノキ,388,へ,山地災害防止（気象）,音更町,None,カラマツ,0,ミズナラ,None,1.97,防風保,十勝西部,None,143.228334,42.965049
ミズナラ,388,た,水源涵養,音更町,None,トドマツ,0,ハンノキ,None,3.38,None,十勝西部,None,143.227893,42.965126
ハンノキ,388,へ,山地災害防止（気象）,音更町,None,カラマツ,0,ミズナラ,None,1.97,防風保,十勝西部,None,143.228356,42.96354
ミズナラ,388,た,水源涵養,音更町,None,トドマツ,0,ハンノキ,None,3.38,None,十勝西部,None,143.2279,42.963614
None,388,ロ,水源涵養,音更町,None,None,0,None,None,0.26,None,十勝西部,None,143.22839,42.962912
ハンノキ,388,へ,山地災害防止（気象）,音更町,None,カラマツ,0,ミズナラ,None,1.97,防風保,十勝西部,None,143.228576,42.962995
ミズナラ,388,た,水源涵養,音更町,None,トドマツ,0,ハンノキ,None,3.38,None,十勝西部,None,143.227738,42.962966
None,388,ロ,水源涵養,音更町,None,None,0,None,None,0.26,None,十勝西部,None,143.227818,42.963166
ハンノキ,388,へ,山地災害防止（気象）,音更町,None,カラマツ,0,ミズナラ,None,1.97,防風保,十勝西部,None,143.228375,42.962221
ミズナラ,388,た,水源涵養,音更町,None,トドマツ,0,ハンノキ,None,3.38,None,十勝西部,None,143.22791,42.962252
ミズナラ,388,ほ,山地災害防止（気象）,音更町,None,ヤチダモ,0,ハンノキ,None,1.96,防風保,十勝西部,None,143.228399,42.96025
トドマツ,388,れ,水源涵養,音更町,None,ミズナラ,0,他Ｌ,None,1.81,None,十勝西部,None,143.227961,42.961103
ミズナラ,388,ほ,山地災害防止（気象）,音更町,None,ヤチダモ,0,ハンノキ,None,1.96,防風保,十勝西部,None,143.228428,42.957956
トドマツ,388,れ,水源涵養,音更町,None,ミズナラ,0,他Ｌ,None,1.81,None,十勝西部,None,143.227977,42.958224
None,388,そ,水源涵養,音更町,None,他Ｎ,0,None,None,0.29,None,十勝西部,None,143.228027,42.956728
ミズナラ,388,ほ,山地災害防止（気象）,音更町,None,ヤチダモ,0,ハンノキ,None,1.96,防風保,十勝西部,None,143.228458,42.956734
None,388,そ,水源涵養,音更町,None,他Ｎ,0,None,None,0.29,None,十勝西部,None,143.227991,42.957145
他Ｎ,388,つ,水源涵養,音更町,None,ヤチダモ,0,ミズナラ,None,2.19,None,十勝西部,None,143.227978,42.956271
ミズナラ,388,に,山地災害防止（気象）,音更町,None,ヤチダモ,0,ニレ,None,1.99,防風保,十勝西部,None,143.228455,42.955778
他Ｎ,388,つ,水源涵養,音更町,None,ヤチダモ,0,ミズナラ,None,2.19,None,十勝西部,None,143.227812,42.955541
ミズナラ,388,に,山地災害防止（気象）,音更町,None,ヤチダモ,0,ニレ,None,1.99,防風保,十勝西部,None,143.228469,42.954695
他Ｎ,388,つ,水源涵養,音更町,None,ヤチダモ,0,ミズナラ,None,2.19,None,十勝西部,None,143.228002,42.95511
