A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,カンバ,水涵保,None,空知,3020,い,8.29,None,芦別市,他Ｌ,エゾマツ,水源涵養,1,142.286008,43.643222
None,カンバ,水涵保,None,空知,3021,は,0.6,None,芦別市,他Ｌ,エゾマツ,水源涵養,0,142.287436,43.640729
None,カンバ,水涵保,None,空知,3020,は,10.7,None,芦別市,他Ｌ,トドマツ,水源涵養,0,142.284157,43.64252
None,カンバ,水涵保,None,空知,3020,に,35.61,None,芦別市,エゾマツ,トドマツ,水源涵養,0,142.278947,43.641459
None,他Ｌ,水涵保,None,空知,3020,い,12.0,None,芦別市,イタヤカエデ,カンバ,水源涵養,2,142.279005,43.64435
None,トドマツ,水涵保,None,空知,3020,ほ,1.66,None,芦別市,None,None,水源涵養,0,142.279617,43.638862
None,カンバ,水涵保,None,空知,3014,い,51.34,None,芦別市,エゾマツ,他Ｌ,水源涵養,0,142.270617,43.653256
None,None,None,None,空知,3011,ロ,0.16,None,芦別市,None,None,水源涵養,0,142.268634,43.658654
None,カンバ,水涵保,None,空知,3011,い,21.32,None,芦別市,エゾマツ,他Ｌ,水源涵養,1,142.267759,43.65697
None,他Ｌ,水涵保,None,空知,3016,い,13.89,None,芦別市,イタヤカエデ,カンバ,水源涵養,2,142.274133,43.644504
None,他Ｌ,水涵保,None,空知,3015,い,41.11,None,芦別市,エゾマツ,カンバ,水源涵養,0,142.275081,43.64892
None,エゾマツ,水涵保,None,空知,3016,は,21.0,None,芦別市,カンバ,他Ｌ,水源涵養,0,142.269901,43.64233
None,エゾマツ,水涵保,None,空知,3015,は,12.12,None,芦別市,他Ｌ,カンバ,水源涵養,0,142.267265,43.646618
None,他Ｌ,水涵保,None,空知,3014,は,14.7,None,芦別市,カンバ,エゾマツ,水源涵養,0,142.26474,43.64889
None,他Ｌ,水涵保,None,空知,3016,ろ,9.19,None,芦別市,イタヤカエデ,トドマツ,水源涵養,0,142.266159,43.640842
None,他Ｌ,水涵保,None,空知,3015,ろ,19.05,None,芦別市,トドマツ,エゾマツ,水源涵養,0,142.264404,43.644287
None,トドマツ,水涵保,None,空知,3016,い,11.59,None,芦別市,イタヤカエデ,他Ｌ,水源涵養,1,142.264093,43.641616
None,他Ｌ,水涵保,None,空知,3010,い,49.68,None,芦別市,エゾマツ,カンバ,水源涵養,3,142.263993,43.65876
None,カンバ,水涵保,None,空知,3011,い,20.13,None,芦別市,エゾマツ,他Ｌ,水源涵養,2,142.260786,43.653352
None,カンバ,水涵保,None,空知,3010,い,30.11,None,芦別市,エゾマツ,他Ｌ,水源涵養,2,142.25651,43.654532
None,他Ｌ,水涵保,None,空知,3010,い,13.21,None,芦別市,カンバ,イタヤカエデ,水源涵養,1,142.252608,43.653104
None,カンバ,水涵保,None,空知,3009,い,12.81,None,芦別市,イタヤカエデ,他Ｌ,水源涵養,1,142.246676,43.652231
None,他Ｌ,水涵保,None,空知,3014,ろ,20.06,None,芦別市,エゾマツ,イタヤカエデ,水源涵養,0,142.26094,43.64584
None,他Ｌ,水涵保,None,空知,3011,ろ,38.65,None,芦別市,エゾマツ,カンバ,水源涵養,0,142.257247,43.64841
None,他Ｌ,水涵保,None,空知,3012,ち,11.78,None,芦別市,トドマツ,イタヤカエデ,水源涵養,0,142.256966,43.645369
None,カンバ,水涵保,None,空知,3012,に,13.55,None,芦別市,他Ｌ,カラマツ,水源涵養,0,142.254734,43.643401
None,他Ｌ,水涵保,None,空知,3013,は,14.5,None,芦別市,イタヤカエデ,アカエゾマツ,水源涵養,0,142.256913,43.641191
None,None,None,None,空知,3011,イ,0.27,None,芦別市,None,None,水源涵養,0,142.252632,43.64651
None,他Ｌ,水涵保,None,空知,3011,ろ,38.65,None,芦別市,エゾマツ,カンバ,水源涵養,0,142.25247,43.645858
None,None,None,None,空知,3009,イ,0.78,None,芦別市,None,None,水源涵養,0,142.249615,43.643694
None,カンバ,水涵保,None,空知,3009,い,6.72,None,芦別市,イタヤカエデ,他Ｌ,水源涵養,2,142.24889,43.648513
None,他Ｌ,水涵保,None,空知,3009,ろ,26.39,None,芦別市,イタヤカエデ,カンバ,水源涵養,0,142.248108,43.644899
None,None,None,None,空知,3012,ロ,0.45,None,芦別市,None,None,水源涵養,0,142.252407,43.644877
None,他Ｌ,水涵保,None,空知,3009,ろ,26.39,None,芦別市,イタヤカエデ,カンバ,水源涵養,0,142.250263,43.644058
None,他Ｌ,水涵保,None,空知,3012,ち,11.78,None,芦別市,トドマツ,イタヤカエデ,水源涵養,0,142.251326,43.64302
None,他Ｌ,水涵保,None,空知,3012,い,1.29,None,芦別市,トドマツ,イタヤカエデ,水源涵養,0,142.254012,43.641837
None,カンバ,水涵保,None,空知,3012,に,13.55,None,芦別市,他Ｌ,カラマツ,水源涵養,0,142.253877,43.640614
None,カラマツ,水涵保,None,空知,3012,ろ,0.87,None,芦別市,None,他Ｌ,水源涵養,0,142.25221,43.641178
None,カンバ,水涵保,None,空知,3008,い,16.38,None,芦別市,イタヤカエデ,他Ｌ,水源涵養,1,142.249427,43.642187
None,トドマツ,水涵保,None,空知,3008,に,2.77,None,芦別市,None,None,水源涵養,0,142.248564,43.642453
None,トドマツ,水涵保,None,空知,3008,に,2.77,None,芦別市,None,None,水源涵養,0,142.247088,43.64237
None,トドマツ,水涵保,None,空知,3008,に,2.77,None,芦別市,None,None,水源涵養,0,142.248673,43.64142
None,None,None,None,空知,3008,イ,0.91,None,芦別市,None,None,水源涵養,0,142.248051,43.63899
None,カンバ,水涵保,None,空知,3008,い,16.38,None,芦別市,イタヤカエデ,他Ｌ,水源涵養,1,142.245393,43.643793
None,トドマツ,水涵保,None,空知,3008,は,3.16,None,芦別市,None,None,水源涵養,0,142.246655,43.639916
None,カンバ,水涵保,None,空知,3021,い,29.33,None,芦別市,他Ｌ,エゾマツ,水源涵養,1,142.287685,43.637581
None,他Ｌ,水涵保,None,空知,3022,い,10.57,None,芦別市,イタヤカエデ,カンバ,水源涵養,0,142.285329,43.635194
None,カンバ,水涵保,None,空知,3022,と,38.8,None,芦別市,エゾマツ,他Ｌ,水源涵養,0,142.291235,43.632505
None,カンバ,水涵保,None,空知,3022,と,38.8,None,芦別市,エゾマツ,他Ｌ,水源涵養,0,142.287606,43.63219
None,None,None,None,空知,3022,イ,1.33,None,芦別市,None,None,水源涵養,0,142.289463,43.633169
None,エゾマツ,水涵保,None,空知,3023,い,19.54,None,芦別市,他Ｌ,カンバ,水源涵養,2,142.286217,43.628738
None,カンバ,水涵保,None,空知,3021,ろ,10.39,None,芦別市,トドマツ,他Ｌ,水源涵養,0,142.282515,43.638018
None,カンバ,水涵保,None,空知,3021,い,29.33,None,芦別市,他Ｌ,エゾマツ,水源涵養,1,142.284291,43.635749
None,None,None,None,空知,3021,イ,0.87,None,芦別市,None,None,水源涵養,0,142.280065,43.637134
None,トドマツ,水涵保,None,空知,3022,ろ,3.23,None,芦別市,None,None,水源涵養,0,142.284494,43.634811
None,カンバ,水涵保,None,空知,3020,い,8.29,None,芦別市,他Ｌ,エゾマツ,水源涵養,1,142.280888,43.639507
None,トドマツ,水涵保,None,空知,3021,ほ,5.3,None,芦別市,None,None,水源涵養,0,142.280305,43.637324
None,トドマツ,水涵保,None,空知,3021,ほ,5.3,None,芦別市,None,None,水源涵養,0,142.28051,43.636433
None,他Ｌ,水涵保,None,空知,3022,い,10.57,None,芦別市,イタヤカエデ,カンバ,水源涵養,0,142.284279,43.631904
None,トドマツ,水涵保,None,空知,3022,は,3.83,None,芦別市,None,None,水源涵養,0,142.282785,43.632899
None,トドマツ,水涵保,None,空知,3022,に,2.66,None,芦別市,None,None,水源涵養,0,142.285264,43.630415
None,トドマツ,水涵保,None,空知,3023,ろ,6.4,None,芦別市,None,None,水源涵養,0,142.282755,43.629878
None,トドマツ,水涵保,None,空知,3023,ろ,6.4,None,芦別市,None,None,水源涵養,0,142.282792,43.628638
None,トドマツ,水涵保,None,空知,3022,ほ,7.82,None,芦別市,エゾマツ,カンバ,水源涵養,0,142.280625,43.633752
None,None,None,None,空知,3023,ロ,0.39,None,芦別市,None,None,水源涵養,0,142.274442,43.630092
None,他Ｌ,水涵保,None,空知,3023,い,10.94,None,芦別市,トドマツ,シナノキ,水源涵養,1,142.280981,43.6296
None,トドマツ,水涵保,None,空知,3023,ほ,4.23,None,芦別市,None,None,水源涵養,0,142.279357,43.630612
None,他Ｌ,水涵保,None,空知,3024,い,6.41,None,芦別市,トドマツ,イタヤカエデ,水源涵養,0,142.278242,43.629461
