A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,ダケカンバ,水涵保,None,渡島,5149,と,65.04,None,せたな町,他Ｌ,ブナ,自然維持,0,140.014056,42.572439
None,ダケカンバ,水涵保,None,渡島,5150,と,34.25,None,せたな町,ブナ,他Ｌ,自然維持,0,140.019633,42.567322
None,ダケカンバ,水涵保,None,渡島,5150,ろ,2.66,None,せたな町,トドマツ,ブナ,水源涵養,0,140.013923,42.566212
None,ダケカンバ,水涵保,None,渡島,5147,ろ,57.92,None,せたな町,他Ｌ,ブナ,自然維持,0,140.003622,42.577964
None,ダケカンバ,水涵保,None,渡島,5148,に,21.38,None,せたな町,他Ｌ,ブナ,自然維持,0,140.007081,42.573885
None,ブナ,水涵保,None,渡島,5149,へ,27.1,None,せたな町,イタヤカエデ,他Ｌ,水源涵養,0,140.011299,42.568051
None,トドマツ,水涵保,None,渡島,5150,ほ,2.0,None,せたな町,None,None,水源涵養,0,140.011834,42.565798
None,ブナ,水涵保,None,渡島,5148,は,5.85,None,せたな町,イタヤカエデ,他Ｌ,水源涵養,0,140.006256,42.570061
None,トドマツ,水涵保,None,渡島,5149,ろ,3.56,None,せたな町,他Ｌ,ダケカンバ,水源涵養,0,140.008112,42.56814
None,ダケカンバ,水涵保,None,渡島,5149,い,2.09,None,せたな町,トドマツ,他Ｌ,水源涵養,0,140.006379,42.565403
None,ブナ,水涵保,None,渡島,5148,ろ,1.1,None,せたな町,イタヤカエデ,他Ｌ,水源涵養,0,140.003933,42.567384
None,ダケカンバ,水涵保,None,渡島,5149,に,1.93,None,せたな町,None,トドマツ,水源涵養,0,140.004074,42.565324
None,ブナ,水涵保,None,渡島,5148,ほ,3.81,None,せたな町,イタヤカエデ,他Ｌ,自然維持,0,140.003545,42.571379
None,ブナ,水涵保,None,渡島,5147,い,4.0,None,せたな町,イタヤカエデ,他Ｌ,自然維持,0,140.001743,42.571762
None,ダケカンバ,水涵保,None,渡島,5146,は,52.02,None,せたな町,他Ｌ,ブナ,自然維持,0,139.997118,42.576049
None,ダケカンバ,水涵保,None,渡島,5146,ほ,3.63,None,せたな町,None,None,水源涵養,0,139.998174,42.571612
None,ダケカンバ,水涵保,None,渡島,5146,へ,0.57,None,せたな町,None,None,自然維持,0,139.996891,42.572404
None,ブナ,水涵保,None,渡島,5146,ろ,4.47,None,せたな町,イタヤカエデ,他Ｌ,水源涵養,0,139.997017,42.570789
None,トドマツ,水涵保,None,渡島,5148,い,11.12,None,せたな町,他Ｌ,ダケカンバ,水源涵養,0,140.003348,42.568933
None,ブナ,水涵保,None,渡島,5146,ろ,4.47,None,せたな町,イタヤカエデ,他Ｌ,水源涵養,0,140.001239,42.56972
None,ダケカンバ,水涵保,None,渡島,5146,に,2.17,None,せたな町,None,None,水源涵養,0,140.000646,42.568748
None,ダケカンバ,水涵保,None,渡島,5149,は,1.74,None,せたな町,None,トドマツ,水源涵養,0,140.004165,42.566818
None,ブナ,水涵保,None,渡島,5149,へ,27.1,None,せたな町,イタヤカエデ,他Ｌ,水源涵養,0,140.002633,42.566176
None,None,None,None,渡島,5149,イ,0.34,None,せたな町,None,None,水源涵養,0,140.004391,42.564487
None,ブナ,水涵保,None,渡島,5148,は,5.85,None,せたな町,イタヤカエデ,他Ｌ,水源涵養,0,140.002116,42.567305
None,ブナ,水涵保,None,渡島,5148,ろ,1.1,None,せたな町,イタヤカエデ,他Ｌ,水源涵養,0,140.001613,42.565923
None,None,None,None,渡島,5148,イ,0.04,None,せたな町,None,None,水源涵養,0,140.001261,42.565696
None,None,None,None,渡島,5146,ロ,0.05,None,せたな町,None,None,水源涵養,0,140.000788,42.56544
None,ブナ,水涵保,None,渡島,5148,ろ,1.1,None,せたな町,イタヤカエデ,他Ｌ,水源涵養,0,140.001298,42.565453
None,他Ｌ,水涵保,None,渡島,5146,い,7.54,None,せたな町,トドマツ,ダケカンバ,水源涵養,0,140.000975,42.565329
None,None,水涵保,None,渡島,5146,イ,2.25,None,せたな町,None,None,水源涵養,0,139.999854,42.568554
None,他Ｌ,水涵保,None,渡島,5146,い,7.54,None,せたな町,トドマツ,ダケカンバ,水源涵養,0,139.998753,42.568511
