A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,None,水涵保,None,日高南部,1084,ハ,196.05,None,新冠町,None,None,自然維持,0,142.754419,42.704707
None,None,水涵保,None,日高南部,1084,ハ,196.05,None,新冠町,None,None,自然維持,0,142.748591,42.699821
None,None,水涵保,None,日高南部,1084,ニ,153.7,None,新冠町,None,None,自然維持,0,142.754283,42.696634
None,None,水涵保,None,日高南部,1085,イ,221.26,None,新冠町,None,None,自然維持,0,142.748728,42.691311
None,None,水涵保,None,日高南部,1084,ロ,0.01,None,新冠町,None,None,自然維持,0,142.749676,42.693788
None,None,水涵保,None,日高南部,1085,ロ,184.3,None,新冠町,None,None,自然維持,0,142.752029,42.671945
None,None,水涵保,None,日高南部,1085,イ,221.26,None,新冠町,None,None,自然維持,0,142.748453,42.667004
None,None,水涵保,None,日高南部,1084,ニ,153.7,None,新冠町,None,None,自然維持,0,142.745181,42.721412
None,None,水涵保,None,日高南部,1083,ハ,302.14,None,新冠町,None,None,自然維持,0,142.732775,42.720326
None,None,水涵保,None,日高南部,1083,ハ,302.14,None,新冠町,None,None,自然維持,0,142.716988,42.733234
None,None,水涵保,None,日高南部,1083,ロ,343.5,None,新冠町,None,None,自然維持,0,142.722032,42.728096
None,カンバ,水涵保,None,日高南部,1084,ろ,532.91,None,新冠町,エゾマツ,他Ｌ,自然維持,0,142.734555,42.704074
None,カンバ,水涵保,None,日高南部,1083,に,405.86,None,新冠町,エゾマツ,他Ｌ,自然維持,0,142.718439,42.708337
None,None,水涵保,None,日高南部,1083,ロ,343.5,None,新冠町,None,None,自然維持,0,142.705168,42.721241
None,None,水涵保,None,日高南部,1083,イ,17.6,None,新冠町,None,None,自然維持,0,142.697296,42.732548
None,None,水涵保,None,日高南部,1083,ニ,87.3,None,新冠町,None,None,自然維持,0,142.698327,42.720917
None,None,水涵保,None,日高南部,1083,ロ,343.5,None,新冠町,None,None,自然維持,0,142.707886,42.709694
