A45_031,A45_015,A45_028,A45_029,A45_009,A45_004,A45_010,A45_027,A45_030,A45_014,A45_021,A45_018,A45_026,A45_007,center_lng,center_lat
None,他Ｌ,防風保,None,石狩,75,い,0.11,None,札幌市,None,None,山地災害防止（気象）,1,141.345755,43.143554
None,ヤチダモ,防風保,None,石狩,75,ろ,0.98,None,札幌市,None,None,山地災害防止（気象）,2,141.34579,43.143388
None,None,防風保,None,石狩,75,ホ,0.19,None,札幌市,None,None,山地災害防止（気象）,0,141.345421,43.143556
None,ヤチダモ,防風保,None,石狩,75,ろ,0.98,None,札幌市,None,None,山地災害防止（気象）,2,141.344918,43.143398
None,他Ｌ,防風保,None,石狩,75,い,0.11,None,札幌市,None,None,山地災害防止（気象）,1,141.34442,43.143736
None,None,防風保,None,石狩,75,ホ,0.19,None,札幌市,None,None,山地災害防止（気象）,0,141.342041,43.143989
None,None,防風保,None,石狩,75,イ,0.11,None,札幌市,None,None,山地災害防止（気象）,0,141.343107,43.143904
None,ヤチダモ,防風保,None,石狩,75,ろ,0.87,None,札幌市,None,None,山地災害防止（気象）,1,141.341397,43.143836
None,None,防風保,None,石狩,75,ト,0.56,None,札幌市,None,None,山地災害防止（気象）,0,141.330309,43.145255
None,ヤチダモ,防風保,None,石狩,75,ほ,2.22,None,札幌市,None,None,山地災害防止（気象）,0,141.330505,43.145189
None,ヤチダモ,防風保,None,石狩,75,ほ,2.22,None,札幌市,None,None,山地災害防止（気象）,0,141.330041,43.145256
None,シラカバ,防風保,None,石狩,75,に,0.33,None,札幌市,None,None,山地災害防止（気象）,0,141.329566,43.145311
None,None,None,None,石狩,75,オ,0.52,None,札幌市,None,None,山地災害防止（気象）,0,141.32909,43.145608
None,ヤチダモ,防風保,None,石狩,75,ほ,2.22,None,札幌市,None,None,山地災害防止（気象）,0,141.329002,43.145379
None,ヤチダモ,防風保,None,石狩,75,ほ,2.22,None,札幌市,None,None,山地災害防止（気象）,0,141.328498,43.145442
None,シラカバ,防風保,None,石狩,75,に,0.33,None,札幌市,None,None,山地災害防止（気象）,0,141.328091,43.14546
None,ヤチダモ,防風保,None,石狩,75,ほ,2.22,None,札幌市,None,None,山地災害防止（気象）,0,141.327067,43.14562
None,ヤチダモ,防風保,None,石狩,75,ほ,2.22,None,札幌市,None,None,山地災害防止（気象）,0,141.325916,43.145785
None,None,防風保,None,石狩,75,ト,0.56,None,札幌市,None,None,山地災害防止（気象）,0,141.32639,43.145626
None,ヤチダモ,防風保,None,石狩,75,ほ,2.22,None,札幌市,None,None,山地災害防止（気象）,0,141.32498,43.145787
None,None,None,None,石狩,75,オ,0.52,None,札幌市,None,None,山地災害防止（気象）,0,141.325007,43.146144
None,None,防風保,None,石狩,75,ト,0.56,None,札幌市,None,None,山地災害防止（気象）,0,141.324945,43.14602
None,ヤチダモ,防風保,None,石狩,75,ほ,2.22,None,札幌市,None,None,山地災害防止（気象）,0,141.324728,43.145909
None,None,防風保,None,石狩,75,ト,0.56,None,札幌市,None,None,山地災害防止（気象）,0,141.324641,43.146104
None,ヤチダモ,防風保,None,石狩,75,へ,1.87,None,札幌市,None,None,山地災害防止（気象）,0,141.324158,43.146006
None,None,防風保,None,石狩,75,リ,0.11,None,札幌市,None,None,山地災害防止（気象）,0,141.323948,43.14588
None,ヤチダモ,防風保,None,石狩,75,へ,1.87,None,札幌市,None,None,山地災害防止（気象）,0,141.323278,43.146114
None,None,防風保,None,石狩,75,ル,0.06,None,札幌市,None,None,山地災害防止（気象）,0,141.320151,43.146762
None,シラカバ,防風保,None,石狩,75,と,0.76,None,札幌市,None,None,山地災害防止（気象）,0,141.322308,43.146211
None,シラカバ,防風保,None,石狩,75,と,0.76,None,札幌市,None,None,山地災害防止（気象）,0,141.321885,43.14623
None,ヤチダモ,防風保,None,石狩,75,へ,1.87,None,札幌市,None,None,山地災害防止（気象）,0,141.321097,43.146368
None,None,防風保,None,石狩,75,ハ,0.06,None,札幌市,None,None,山地災害防止（気象）,0,141.322009,43.146488
None,シラカバ,防風保,None,石狩,75,と,0.76,None,札幌市,None,None,山地災害防止（気象）,0,141.319264,43.146546
None,None,None,None,石狩,75,ヌ,0.34,None,札幌市,None,None,山地災害防止（気象）,0,141.318097,43.146712
None,シラカバ,防風保,None,石狩,75,と,0.76,None,札幌市,None,None,山地災害防止（気象）,0,141.317935,43.14685
None,None,防風保,None,石狩,75,ヘ,0.34,None,札幌市,None,None,山地災害防止（気象）,0,141.318521,43.146861
None,None,防風保,None,石狩,75,ハ,0.06,None,札幌市,None,None,山地災害防止（気象）,0,141.318384,43.146934
None,None,防風保,None,石狩,75,ル,0.06,None,札幌市,None,None,山地災害防止（気象）,0,141.318434,43.146988
None,None,None,None,石狩,75,チ,0.1,None,札幌市,None,None,山地災害防止（気象）,0,141.317662,43.146727
None,シラカバ,防風保,None,石狩,75,と,0.76,None,札幌市,None,None,山地災害防止（気象）,0,141.317412,43.146799
None,None,None,None,石狩,75,ヌ,0.34,None,札幌市,None,None,山地災害防止（気象）,0,141.317433,43.146679
None,ヤチダモ,防風保,None,石狩,75,ぬ,0.82,None,札幌市,None,None,山地災害防止（気象）,0,141.312705,43.144872
None,None,None,None,石狩,75,ナ,0.18,None,札幌市,None,None,山地災害防止（気象）,0,141.313297,43.145967
None,None,防風保,None,石狩,75,ロ,0.25,None,札幌市,None,None,山地災害防止（気象）,0,141.339573,43.144332
None,ヤチダモ,防風保,None,石狩,75,ろ,0.98,None,札幌市,None,None,山地災害防止（気象）,2,141.340019,43.143997
None,None,防風保,None,石狩,75,ヘ,0.34,None,札幌市,None,None,山地災害防止（気象）,0,141.338434,43.144408
None,他Ｌ,防風保,None,石狩,75,い,0.11,None,札幌市,None,None,山地災害防止（気象）,1,141.33857,43.144425
None,ヤチダモ,防風保,None,石狩,75,は,2.86,None,札幌市,None,None,山地災害防止（気象）,0,141.339175,43.144092
