A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
天エゾマツ,1135,ち,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,20.16,水涵保,根釧西部,None,144.02817,43.354957
アカエゾマツ,1135,ち,水源涵養,白糠町,None,トドマツ,1,天アカエゾ,None,16.0,水涵保,根釧西部,None,144.031378,43.353713
天エゾマツ,1135,り,水源涵養,白糠町,None,アカエゾマツ,1,他Ｌ,None,2.95,水涵保,根釧西部,None,144.029405,43.351792
None,1135,イ,自然維持,白糠町,None,None,0,None,None,102.52,水涵保,根釧西部,None,144.014419,43.369931
天エゾマツ,1135,い,森林空間利用,白糠町,None,天アカエゾ,0,他Ｌ,None,70.22,水涵保,根釧西部,None,144.017829,43.360984
None,1133,イ,自然維持,白糠町,None,None,0,None,None,20.61,水涵保,根釧西部,None,143.998893,43.370084
None,1134,イ,自然維持,白糠町,None,None,0,None,None,55.19,水涵保,根釧西部,None,144.00526,43.368858
ダケカンバ,1134,い,森林空間利用,白糠町,None,天アカエゾ,0,天エゾマツ,None,114.84,水涵保,根釧西部,None,144.010674,43.360025
他Ｌ,1134,い,森林空間利用,白糠町,None,トドマツ,3,天アカエゾ,None,0.88,水涵保,根釧西部,None,143.996484,43.361964
他Ｌ,1135,と,水源涵養,白糠町,None,ダケカンバ,0,天アカエゾ,None,7.66,水涵保,根釧西部,None,144.02657,43.356796
他Ｌ,1135,へ,水源涵養,白糠町,None,ダケカンバ,0,天アカエゾ,None,32.62,水涵保,根釧西部,None,144.023446,43.354396
天エゾマツ,1135,ち,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,20.16,水涵保,根釧西部,None,144.02778,43.350039
ダケカンバ,1135,ろ,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,22.6,水涵保,根釧西部,None,144.022924,43.350798
天エゾマツ,1135,ほ,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,38.22,水涵保,根釧西部,None,144.016904,43.352924
他Ｌ,1135,ぬ,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,15.5,水涵保,根釧西部,None,144.024679,43.347288
他Ｌ,1135,り,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,13.11,水涵保,根釧西部,None,144.02218,43.348582
天エゾマツ,1135,る,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,27.88,水涵保,根釧西部,None,144.01948,43.344895
他Ｌ,1136,へ,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,29.46,水涵保,根釧西部,None,144.02239,43.340816
天エゾマツ,1135,ろ,水源涵養,白糠町,None,天アカエゾ,1,アカエゾマツ,None,31.4,水涵保,根釧西部,None,144.012566,43.34559
ダケカンバ,1135,に,水源涵養,白糠町,None,アカエゾマツ,1,天アカエゾ,None,5.0,水涵保,根釧西部,None,144.01257,43.348231
None,1135,ロ,水源涵養,白糠町,None,None,0,None,None,2.26,None,根釧西部,None,144.017477,43.347546
他Ｌ,1136,へ,水源涵養,白糠町,None,天アカエゾ,1,ダケカンバ,None,10.0,水涵保,根釧西部,None,144.017834,43.340378
ダケカンバ,1135,る,水源涵養,白糠町,None,トドマツ,1,天アカエゾ,None,10.05,水涵保,根釧西部,None,144.016024,43.34407
天エゾマツ,1136,ほ,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,25.95,水涵保,根釧西部,None,144.019943,43.336504
他Ｌ,1134,ろ,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,40.21,水涵保,根釧西部,None,144.006856,43.354395
他Ｌ,1135,に,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,29.45,水涵保,根釧西部,None,144.009759,43.349854
ダケカンバ,1134,は,水源涵養,白糠町,None,天アカエゾ,0,他Ｌ,None,12.76,水涵保,根釧西部,None,144.003973,43.349575
天エゾマツ,1134,い,森林空間利用,白糠町,None,天アカエゾ,1,他Ｌ,None,48.63,水涵保,根釧西部,None,144.001995,43.358196
天エゾマツ,1134,い,森林空間利用,白糠町,None,天アカエゾ,2,トドマツ,None,30.0,水涵保,根釧西部,None,143.997253,43.358758
アカエゾマツ,1134,に,水源涵養,白糠町,None,天アカエゾ,1,トドマツ,None,8.3,水涵保,根釧西部,None,144.001983,43.350691
天エゾマツ,1134,に,水源涵養,白糠町,None,天アカエゾ,0,他Ｌ,None,41.89,水涵保,根釧西部,None,144.000411,43.353999
他Ｌ,1135,は,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,15.39,水涵保,根釧西部,None,144.00687,43.349231
天アカエゾ,1135,は,水源涵養,白糠町,None,アカエゾマツ,1,ダケカンバ,None,4.06,水涵保,根釧西部,None,144.006135,43.346117
天アカエゾ,1135,は,水源涵養,白糠町,None,アカエゾマツ,1,ダケカンバ,None,4.06,水涵保,根釧西部,None,144.005644,43.344644
他Ｌ,1135,は,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,15.39,水涵保,根釧西部,None,144.005494,43.343925
ダケカンバ,1135,ろ,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,22.6,水涵保,根釧西部,None,144.00953,43.34239
ダケカンバ,1135,ろ,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,22.6,水涵保,根釧西部,None,144.007446,43.339696
天エゾマツ,1136,に,水源涵養,白糠町,None,アカエゾマツ,1,天アカエゾ,None,1.01,水涵保,根釧西部,None,144.008192,43.338889
None,1135,ロ,水源涵養,白糠町,None,None,0,None,None,2.26,None,根釧西部,None,144.005932,43.344523
他Ｌ,1135,に,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,29.45,水涵保,根釧西部,None,144.006936,43.343362
他Ｌ,1137,ほ,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,50.39,水涵保,根釧西部,None,144.007388,43.341772
None,1137,イ,水源涵養,白糠町,None,None,0,None,None,2.54,None,根釧西部,None,144.007298,43.34197
天エゾマツ,1134,ほ,水源涵養,白糠町,None,天アカエゾ,0,他Ｌ,None,12.26,水涵保,根釧西部,None,144.004267,43.343445
None,1134,ロ,水源涵養,白糠町,None,None,0,None,None,3.18,None,根釧西部,None,144.00423,43.343591
ダケカンバ,1135,ろ,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,22.6,水涵保,根釧西部,None,144.00681,43.340306
他Ｌ,1137,ほ,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,50.39,水涵保,根釧西部,None,144.006783,43.338619
他Ｌ,1134,ほ,水源涵養,白糠町,None,トドマツ,1,天エゾマツ,None,2.4,水涵保,根釧西部,None,144.002588,43.346973
天エゾマツ,1134,ほ,水源涵養,白糠町,None,天アカエゾ,0,他Ｌ,None,12.26,水涵保,根釧西部,None,144.003394,43.346442
他Ｌ,1134,ほ,水源涵養,白糠町,None,トドマツ,1,天エゾマツ,None,2.4,水涵保,根釧西部,None,144.003276,43.344604
天エゾマツ,1134,ほ,水源涵養,白糠町,None,天アカエゾ,0,他Ｌ,None,12.26,水涵保,根釧西部,None,144.000552,43.345649
None,1134,ロ,水源涵養,白糠町,None,None,0,None,None,3.18,None,根釧西部,None,144.001592,43.345155
他Ｌ,1137,ほ,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,50.39,水涵保,根釧西部,None,144.003409,43.343698
None,1137,イ,水源涵養,白糠町,None,None,0,None,None,2.54,None,根釧西部,None,144.003165,43.343687
他Ｌ,1137,ほ,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,50.39,水涵保,根釧西部,None,144.004989,43.341429
天エゾマツ,1137,ほ,水源涵養,白糠町,None,天アカエゾ,1,他Ｌ,None,0.12,水涵保,根釧西部,None,144.000368,43.341826
ダケカンバ,1136,に,水源涵養,白糠町,None,天アカエゾ,0,天エゾマツ,None,14.27,水涵保,根釧西部,None,144.013923,43.337712
他Ｌ,1140,ろ,水源涵養,白糠町,None,天エゾマツ,0,天トドマツ,None,36.06,水涵保,根釧西部,None,144.012993,43.328238
他Ｌ,1140,は,水源涵養,白糠町,None,天エゾマツ,0,天トドマツ,None,17.6,水涵保,根釧西部,None,144.019363,43.327171
天エゾマツ,1136,は,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,30.86,水涵保,根釧西部,None,144.010367,43.337256
天エゾマツ,1136,ろ,水源涵養,白糠町,None,天アカエゾ,0,ダケカンバ,None,36.11,水涵保,根釧西部,None,144.011698,43.333777
天エゾマツ,1136,い,水源涵養,白糠町,None,天アカエゾ,0,他Ｌ,None,36.1,水涵保,根釧西部,None,144.003096,43.333915
天トドマツ,1140,ろ,水源涵養,白糠町,None,他Ｌ,2,天エゾマツ,None,10.0,水涵保,根釧西部,None,144.007342,43.329912
天エゾマツ,1137,い,自然維持,白糠町,None,天アカエゾ,0,他Ｌ,None,12.69,水涵保,根釧西部,None,144.002265,43.338321
他Ｌ,1140,ろ,水源涵養,白糠町,None,トドマツ,1,天エゾマツ,None,7.82,水涵保,根釧西部,None,144.003508,43.331802
天アカエゾ,1140,い,水源涵養,白糠町,None,天エゾマツ,0,天トドマツ,None,29.47,水涵保,根釧西部,None,144.005434,43.326459
他Ｌ,1140,ろ,水源涵養,白糠町,None,天エゾマツ,0,天トドマツ,None,36.06,水涵保,根釧西部,None,144.005023,43.330087
None,1137,イ,水源涵養,白糠町,None,None,0,None,None,2.54,None,根釧西部,None,143.996067,43.332499
