A45_021,A45_004,A45_010,A45_026,A45_014,A45_031,A45_015,A45_007,A45_018,A45_030,A45_027,A45_028,A45_009,A45_029,center_lng,center_lat
シナノキ,118,い,水源涵養,三笠市,None,他Ｌ,1,イタヤカエデ,None,33.07,水涵保,空知,None,141.997174,43.311427
イタヤカエデ,117,い,水源涵養,三笠市,None,他Ｌ,2,シナノキ,None,8.71,水涵保,空知,None,141.998649,43.306641
シナノキ,117,い,水源涵養,三笠市,None,他Ｌ,1,イタヤカエデ,None,13.18,水涵保,空知,None,141.996995,43.30688
イタヤカエデ,117,い,水源涵養,三笠市,None,他Ｌ,2,シナノキ,None,8.71,水涵保,空知,None,141.998618,43.305303
他Ｎ,117,は,水源涵養,三笠市,None,トドマツ,0,他Ｌ,None,7.96,水涵保,空知,None,141.999469,43.303894
イタヤカエデ,117,い,水源涵養,三笠市,None,他Ｌ,3,シナノキ,None,2.3,None,空知,None,141.999895,43.300655
イタヤカエデ,117,い,水源涵養,三笠市,None,他Ｌ,2,シナノキ,None,8.71,水涵保,空知,None,141.999269,43.302528
イタヤカエデ,117,い,水源涵養,三笠市,None,他Ｌ,2,シナノキ,None,8.71,水涵保,空知,None,141.996934,43.304008
None,116,ろ,水源涵養,三笠市,None,カラマツ,0,他Ｌ,None,4.75,水涵保,空知,None,141.996861,43.301635
シナノキ,116,い,水源涵養,三笠市,None,他Ｌ,2,イタヤカエデ,None,0.1,None,空知,None,142.000359,43.29989
None,116,は,水源涵養,三笠市,None,トドマツ,0,他Ｌ,None,2.94,水涵保,空知,None,141.998765,43.299641
シナノキ,116,い,水源涵養,三笠市,None,他Ｌ,1,イタヤカエデ,None,8.3,水涵保,空知,None,141.996393,43.297675
イタヤカエデ,115,い,山地災害防止（土砂）,三笠市,None,他Ｌ,1,シナノキ,None,12.0,水涵保,空知,None,141.996976,43.293682
None,157,は,水源涵養,三笠市,None,カラマツ,0,他Ｌ,None,19.15,水涵保,空知,None,141.998046,43.287056
シナノキ,157,い,水源涵養,三笠市,None,他Ｌ,2,トドマツ,None,2.34,水涵保,空知,None,141.99941,43.284241
None,158,に,水源涵養,三笠市,None,トドマツ,0,他Ｌ,None,20.53,水涵保,空知,None,141.998406,43.281721
イタヤカエデ,158,い,水源涵養,三笠市,None,他Ｌ,2,トドマツ,None,2.84,水涵保,空知,None,141.998589,43.284038
None,158,へ,水源涵養,三笠市,None,カラマツ,0,他Ｌ,None,5.8,水涵保,空知,None,141.999586,43.278894
イタヤカエデ,160,い,水源涵養,三笠市,None,他Ｌ,2,シナノキ,None,5.55,水涵保,空知,None,141.998545,43.27726
None,160,に,水源涵養,三笠市,None,トドマツ,0,None,None,12.14,水涵保,空知,None,141.996793,43.276235
イタヤカエデ,160,い,水源涵養,三笠市,None,他Ｌ,2,シナノキ,None,5.55,水涵保,空知,None,141.997018,43.274522
イタヤカエデ,162,ろ,自然維持,三笠市,None,他Ｌ,0,シナノキ,None,3.52,水涵保,空知,None,141.997709,43.265728
シナノキ,171,い,水源涵養,三笠市,None,他Ｌ,2,イタヤカエデ,None,8.51,水涵保,空知,None,141.998286,43.262566
None,171,へ,水源涵養,三笠市,None,トドマツ,0,None,None,4.68,水涵保,空知,None,141.99724,43.260893
None,171,ほ,水源涵養,三笠市,None,トドマツ,0,None,None,3.3,水涵保,空知,None,141.99952,43.259868
None,170,と,水源涵養,三笠市,None,トドマツ,0,None,None,0.35,水涵保,空知,None,141.998692,43.2584
シナノキ,170,い,水源涵養,三笠市,None,他Ｌ,5,ミズナラ,None,10.75,水涵保,空知,None,141.997027,43.258565
None,172,ト,山地災害防止（土砂）,三笠市,None,None,0,None,None,7.0,水涵保,空知,None,142.000047,43.253984
シナノキ,170,い,水源涵養,三笠市,None,他Ｌ,2,ミズナラ,None,10.27,水涵保,空知,None,141.999918,43.257874
None,170,へ,水源涵養,三笠市,None,トドマツ,0,None,None,0.92,水涵保,空知,None,141.997926,43.257055
None,170,ほ,水源涵養,三笠市,None,トドマツ,0,None,None,1.06,水涵保,空知,None,141.997631,43.255932
カンバ,173,い,水源涵養,三笠市,None,他Ｌ,2,シナノキ,None,31.26,水涵保,空知,None,141.99993,43.249111
イタヤカエデ,172,い,水源涵養,三笠市,None,他Ｌ,2,シナノキ,None,31.6,水涵保,空知,None,141.997125,43.251581
None,208,ル,水源涵養,三笠市,None,None,0,None,None,5.18,水涵保,空知,None,141.998341,43.244815
None,173,イ,水源涵養,三笠市,None,None,0,None,None,3.23,None,空知,None,141.998614,43.245988
カンバ,173,い,水源涵養,三笠市,None,他Ｌ,2,シナノキ,None,31.26,水涵保,空知,None,141.999593,43.245233
None,208,ヌ,水源涵養,三笠市,None,None,0,None,None,0.1,None,空知,None,142.000032,43.241785
None,208,ト,水源涵養,三笠市,None,None,2,None,None,0.48,水涵保,空知,None,141.998049,43.244424
None,208,ト,水源涵養,三笠市,None,None,2,None,None,0.48,水涵保,空知,None,141.997585,43.24413
None,208,ト,水源涵養,三笠市,None,None,1,None,None,0.12,None,空知,None,141.997644,43.244262
